Pos.,Song,Artist,LINK SPOTON,LINK SPOTIFY,ID,30s-Preview,BPM,KEY,MODE,DANCEABILITY,ENERGY,VALENCE,ACOUSTICNESS,INSTRUMENTALNESS,SPEECHINESS,LIVENESS
11,El Amante,Nicky Jam,http://www.spotontrack.com/track/el-amante/7211642,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,3umS4y3uQDkqekNjVpiRUs,https://p.scdn.co/mp3-preview/efd798795aee9d827b2a938e044d8e1d96e3d94f?cid=null,  179.91000000,  G#,  Major,  68%,  69%,  75%,  24%,  0%,  4%,  14%
12,Tu Foto,Ozuna,http://www.spotontrack.com/track/tu-foto/20718450,https://open.spotify.com/track/0Szp49tpFasIjX04Mcsydp,0Szp49tpFasIjX04Mcsydp,https://p.scdn.co/mp3-preview/15753ad31fedd22555a41accf15379de94e62492?cid=null,  175.90700000,  G,  Major,  74%,  48%,  78%,  21%,  0%,  5%,  9%
13,Tuesday (feat. Danelle Sandoval),Burak Yeter,http://www.spotontrack.com/track/tuesday-feat-danelle-sandoval/2081392,https://open.spotify.com/track/7EVk9tRb6beJLTHrg6AkY9,7EVk9tRb6beJLTHrg6AkY9,https://p.scdn.co/mp3-preview/b525268befbf919d9d637d2d86c7c301bae93261?cid=null,  99.00200000,  A,  Minor,  84%,  64%,  67%,  2%,  7%,  7%,  5%
14,Sigo Extrañándote,J Balvin,http://www.spotontrack.com/track/sigo-extranandote/961782,https://open.spotify.com/track/0k23rRi1B8ZHrKtzECGoyk,0k23rRi1B8ZHrKtzECGoyk,,  93.01300000,  A,  Major,  89%,  86%,  92%,  19%,  0%,  25%,  22%
15,I'm the One,DJ Khaled,http://www.spotontrack.com/track/i-m-the-one/20614606,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,72Q0FQQo32KJloivv5xge2,https://p.scdn.co/mp3-preview/f6fdecfbaae1ed54bcfbae1bc2b088e8807c9783?cid=null,  80.98400000,  G,  Major,  60%,  67%,  81%,  5%,  0%,  4%,  13%
16,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,http://www.spotontrack.com/track/hey-ma-feat-camila-cabello-spanish-version/11568661,https://open.spotify.com/track/6DRGwsUFQrNerxRexK7KMB,6DRGwsUFQrNerxRexK7KMB,https://p.scdn.co/mp3-preview/b9abfd22bea92819b84a9b169f398586a6ea684f?cid=null,  104.56300000,  C,  Major,  49%,  96%,  51%,  3%,  0%,  22%,  13%
17,Stay (with Alessia Cara),Zedd,http://www.spotontrack.com/track/stay-with-alessia-cara/9893206,https://open.spotify.com/track/6uBhi9gBXWjanegOb2Phh0,6uBhi9gBXWjanegOb2Phh0,,  101.38400000,  F,  Minor,  46%,  63%,  54%,  24%,  0%,  11%,  12%
18,First Time,Kygo,http://www.spotontrack.com/track/first-time/20523138,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2Gl0FzuLxflY6nPifJp5Dr,https://p.scdn.co/mp3-preview/f5e35495b56260a06a92b308d616ab71e079e903?cid=null,  90.06600000,  C,  Minor,  63%,  59%,  64%,  20%,  0%,  11%,  10%
19,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,http://www.spotontrack.com/track/swalla-feat-nicki-minaj-ty-dolla-ign/9893334,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,6kex4EBAj0WHXDKZMEJaaF,https://p.scdn.co/mp3-preview/9aa4e0500aae8b33d04f031c454688890ab06468?cid=null,  98.06400000,  C#,  Major,  70%,  82%,  78%,  8%,  0%,  11%,  19%
20,Bon Appétit,Katy Perry,http://www.spotontrack.com/track/bon-appetit/20624714,https://open.spotify.com/track/6n36I6V2WU3J4wwBMqYDNk,6n36I6V2WU3J4wwBMqYDNk,,  106.03500000,  F#,  Major,  80%,  79%,  54%,  12%,  0%,  6%,  15%
21,Something Just Like This,The Chainsmokers,http://www.spotontrack.com/track/something-just-like-this/9887991,https://open.spotify.com/track/1dNIEtp7AY3oDAKCGg2XkH,1dNIEtp7AY3oDAKCGg2XkH,https://p.scdn.co/mp3-preview/499eefd42a24ec562c464bd7acfad7ed41eb9179?cid=null,  102.99600000,  B,  Minor,  61%,  65%,  47%,  3%,  0%,  4%,  17%
22,SUBEME LA RADIO,Enrique Iglesias,http://www.spotontrack.com/track/subeme-la-radio/9927880,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,7nKBxz47S9SD79N086fuhn,https://p.scdn.co/mp3-preview/0c5945ac04ea45dbc3f44615241bc070415a80f0?cid=null,  91.04800000,  A,  Minor,  68%,  82%,  65%,  7%,  0%,  8%,  11%
23,Amárrame,Mon Laferte,http://www.spotontrack.com/track/amarrame/8641842,https://open.spotify.com/track/0jTJlKUegj0w7crcxzxqhj,0jTJlKUegj0w7crcxzxqhj,,  180.03400000,  F,  Minor,  57%,  63%,  77%,  21%,  0%,  5%,  12%
24,Malibu,Miley Cyrus,http://www.spotontrack.com/track/malibu/22766638,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2habSXqcJGExM6JJyskY7O,https://p.scdn.co/mp3-preview/85e214544e55a8fc19d57335f304792804421501?cid=null,  140.00400000,  G#,  Major,  57%,  78%,  39%,  6%,  0%,  5%,  8%
25,Passionfruit,Drake,http://www.spotontrack.com/track/passionfruit/12793022,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,5mCPDVBb16L4XQwDdbRUpz,,  111.96300000,  B,  Major,  80%,  46%,  37%,  30%,  9%,  4%,  11%
26,"Ay MI Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,http://www.spotontrack.com/track/ay-mi-dios-feat-pitbull-yandel-chacal/355561,https://open.spotify.com/track/6ixvuvnE27lFE2SvCXpWce,6ixvuvnE27lFE2SvCXpWce,https://p.scdn.co/mp3-preview/29ae806b26245359a44c1750dea6aba65fc7d23b?cid=null,  92.03300000,  C,  Minor,  76%,  83%,  82%,  17%,  0%,  7%,  19%
27,Besándote,Piso 21,http://www.spotontrack.com/track/besandote/19018013,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h,13X0XdLMOdtbXVtAj2ox4h,https://p.scdn.co/mp3-preview/5ce6f18e67841a5398f9b3ed986e08297daf96da?cid=null,  95.03700000,  G,  Major,  72%,  81%,  50%,  3%,  0%,  6%,  17%
28,La Rompe Corazones,Daddy Yankee,http://www.spotontrack.com/track/la-rompe-corazones/7126764,https://open.spotify.com/track/2Q85xwXagilpHKTfdrbC7M,2Q85xwXagilpHKTfdrbC7M,,  176.02700000,  F,  Minor,  69%,  86%,  87%,  11%,  0%,  6%,  32%
29,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,http://www.spotontrack.com/track/sola-remix-feat-daddy-yankee-wisin-farruko-zion-lennox/6549036,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,5q2JbCNi4FcnglgPfxcV65,https://p.scdn.co/mp3-preview/a2199599c73b02a17e1fbabdfa04b67335ca8e16?cid=null,None,None,None,None,None,None,None,None,None,None
30,Alguien Robo,Sebastian Yatra,http://www.spotontrack.com/track/alguien-robo/8641840,https://open.spotify.com/track/7gpccT9M7V3NGWDlxKVQzt,7gpccT9M7V3NGWDlxKVQzt,,  92.96600000,  C,  Major,  74%,  92%,  65%,  10%,  0%,  10%,  18%
31,Tú Sí Sabes Quererme,Natalia Lafourcade,http://www.spotontrack.com/track/tu-si-sabes-quererme/7402270,https://open.spotify.com/track/2gvhbU2mvwxITWzCI0q9CS,2gvhbU2mvwxITWzCI0q9CS,https://p.scdn.co/mp3-preview/d84f3693e66491356b29ebcf8972a7abd0c7ae9e?cid=null,  169.84200000,  C#,  Minor,  61%,  57%,  81%,  80%,  0%,  7%,  12%
32,Scared To Be Lonely,Martin Garrix,http://www.spotontrack.com/track/scared-to-be-lonely/7389955,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,3ebXMykcMXOcLeJ9xZ17XH,https://p.scdn.co/mp3-preview/36cf23a16f3d05a2c1d3d7abfe7b13e5dc3c6ade?cid=null,  137.70000000,  C#,  Minor,  57%,  53%,  18%,  10%,  0%,  7%,  29%
33,That's What I Like,Bruno Mars,http://www.spotontrack.com/track/that-s-what-i-like/5576083,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,0KKkJNfGyhkQ5aFogxQAPU,https://p.scdn.co/mp3-preview/f09116ce18bd77f543e68a925e5a96509e79ac6a?cid=null,  134.06600000,  C#,  Major,  85%,  56%,  85%,  1%,  0%,  4%,  9%
34,There's Nothing Holdin' Me Back,Shawn Mendes,http://www.spotontrack.com/track/there-s-nothing-holdin-me-back/18933625,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,7JJmb5XwzOO8jgpou264Ml,,  121.99100000,  D,  Major,  86%,  80%,  97%,  36%,  0%,  6%,  9%
35,Slide,Calvin Harris,http://www.spotontrack.com/track/slide/9935214,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk,6gpcs5eMhJwax4mIfKDYQk,https://p.scdn.co/mp3-preview/d3e8d7ced6e0f3844b8c0309a7d4baad511a3518?cid=null,  104.07900000,  C#,  Minor,  74%,  76%,  51%,  33%,  0%,  5%,  52%
36,Thunder,Imagine Dragons,http://www.spotontrack.com/track/thunder/20522669,https://open.spotify.com/track/0oP9pK1D1lNF3Lb7jkl6Xx,0oP9pK1D1lNF3Lb7jkl6Xx,,  167.96900000,  C,  Major,  61%,  84%,  25%,  1%,  6%,  5%,  12%
37,Vente Pa' Ca,Ricky Martin,http://www.spotontrack.com/track/vente-pa-ca/2157423,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,7DM4BPaS7uofFul3ywMe46,https://p.scdn.co/mp3-preview/af5b0ad819e16792ca93899e49367a13983da01b?cid=null,  99.93500000,  B,  Minor,  66%,  92%,  52%,  0%,  0%,  23%,  10%
38,Don't Wanna Know,Maroon 5,http://www.spotontrack.com/track/don-t-wanna-know/3049822,https://open.spotify.com/track/0AKejOKlGdiB53QpwAeenO,0AKejOKlGdiB53QpwAeenO,,  100.05400000,  G,  Major,  78%,  63%,  43%,  36%,  0%,  8%,  10%
39,Me Llamas (feat. Maluma) - Remix,Piso 21,http://www.spotontrack.com/track/me-llamas-feat-maluma-remix/6484238,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,5hEM0JchdVzQ5PwvSfITeX,https://p.scdn.co/mp3-preview/85095843e1751ea3c834e853e4e02d906e5b7fc6?cid=null,  93.05000000,  G,  Minor,  76%,  84%,  74%,  55%,  0%,  5%,  7%
40,No Promises (feat. Demi Lovato),Cheat Codes,http://www.spotontrack.com/track/no-promises-feat-demi-lovato/14790210,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,1louJpMmzEicAn7lzDalPW,https://p.scdn.co/mp3-preview/eb769786f45b9fe4852d38b4db9e2b4774e8781d?cid=null,  112.95600000,  A#,  Major,  74%,  67%,  61%,  6%,  0%,  13%,  11%
41,I Feel It Coming,The Weeknd,http://www.spotontrack.com/track/i-feel-it-coming/5603982,https://open.spotify.com/track/0VeYT2aD9t65JgofFZGpKl,0VeYT2aD9t65JgofFZGpKl,,  92.97900000,  C,  Minor,  77%,  81%,  56%,  41%,  0%,  15%,  8%
42,Sé Que Te Duele,Alejandro Fernandez,http://www.spotontrack.com/track/se-que-te-duele/7505866,https://open.spotify.com/track/2pUsl7G4TUlklHmCV5L1Gx,2pUsl7G4TUlklHmCV5L1Gx,,  94.92600000,  A,  Major,  68%,  87%,  77%,  22%,  0%,  7%,  12%
43,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,http://www.spotontrack.com/track/i-don-t-wanna-live-forever-fifty-shades-darker/6715144,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk,6yIdwnpDHufLWgQcveTPMk,,None,None,None,None,None,None,None,None,None,None
44,Me Enamoré,Shakira,http://www.spotontrack.com/track/me-enamore/16129471,https://open.spotify.com/track/4m5A5meIueOcDBpbqGvkQB,4m5A5meIueOcDBpbqGvkQB,,  103.63700000,  F,  Major,  71%,  88%,  93%,  21%,  0%,  10%,  9%
45,It Ain't Me (with Selena Gomez),Kygo,http://www.spotontrack.com/track/it-ain-t-me-with-selena-gomez/9075073,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,3eR23VReFzcdmS7TYCrhCe,https://p.scdn.co/mp3-preview/14c4f664755de848314b8acafae1f18fcc4f8660?cid=null,  99.96800000,  C,  Major,  64%,  53%,  50%,  12%,  0%,  7%,  9%
46,Vacaciones,Wisin,http://www.spotontrack.com/track/vacaciones/2187193,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,3dQDid3IUNhZy1OehIfYfE,https://p.scdn.co/mp3-preview/04571252048f0d36c15c0a01c04b18f986879828?cid=null,  96.03100000,  F#,  Minor,  77%,  91%,  68%,  26%,  0%,  17%,  26%
47,Bailame,Nacho,http://www.spotontrack.com/track/bailame/17724683,https://open.spotify.com/track/7jowCMiXsGLxJp9LTw6ole,7jowCMiXsGLxJp9LTw6ole,,  95.92800000,  F#,  Major,  80%,  87%,  52%,  16%,  0%,  18%,  5%
48,Paris,The Chainsmokers,http://www.spotontrack.com/track/paris/7056426,https://open.spotify.com/track/15vzANxN8G9wWfwAJLLMCg,15vzANxN8G9wWfwAJLLMCg,https://p.scdn.co/mp3-preview/2524797ca9b06a157f21199be68f0f0e94f71661?cid=null,  99.99900000,  D,  Major,  65%,  64%,  26%,  2%,  0%,  3%,  9%
49,Una Lady Como Tú,Manuel Turizo,http://www.spotontrack.com/track/una-lady-como-tu/17452780,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,7MHN1aCFtLXjownGhvEQlF,https://p.scdn.co/mp3-preview/2e1770bdff7237a5fd2e91ef8b8df49a19ef1b49?cid=null,  94.98300000,  E,  Major,  79%,  48%,  86%,  55%,  0%,  4%,  35%
50,My Way,Calvin Harris,http://www.spotontrack.com/track/my-way/2129089,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,1vvNmPOiUuyCbgWmtc6yfm,https://p.scdn.co/mp3-preview/33060c2bf30b7b5f6db0d539cdac800e93b0c49d?cid=null,  119.98900000,  E,  Minor,  82%,  91%,  52%,  9%,  0%,  4%,  16%
