Pos.,Song,Artist,LINK SPOTON,LINK SPOTIFY,ID,30s-Preview,BPM,KEY,MODE,DANCEABILITY,ENERGY,VALENCE,ACOUSTICNESS,INSTRUMENTALNESS,SPEECHINESS,LIVENESS
28,Heart Break,Lady Antebellum,http://www.spotontrack.com/track/heart-break/22806228,https://open.spotify.com/track/4X0Kx0Uz6V2KHhIwjrLn0I,4X0Kx0Uz6V2KHhIwjrLn0I,,  84.00900000,  G,  Major,  55%,  88%,  69%,  5%,  0%,  4%,  31%
29,No Such Thing as a Broken Heart,Old Dominion,http://www.spotontrack.com/track/no-such-thing-as-a-broken-heart/11580466,https://open.spotify.com/track/1JupdHkhDzE4XtrFFe9w6o,1JupdHkhDzE4XtrFFe9w6o,https://p.scdn.co/mp3-preview/4dc54168b8200d1b25311353c366f4d716007332?cid=null,  171.96900000,  G#,  Major,  66%,  79%,  93%,  28%,  0%,  7%,  12%
30,Black,Dierks Bentley,http://www.spotontrack.com/track/black/428440,https://open.spotify.com/track/2lFtnEmkIPm2ClN55e2chV,2lFtnEmkIPm2ClN55e2chV,,  120.03700000,  C#,  Major,  66%,  66%,  56%,  27%,  0%,  4%,  12%
31,Act Like You Don't,Brooke Eden,http://www.spotontrack.com/track/act-like-you-don-t/3139533,https://open.spotify.com/track/23uCkJOIYyqnQos24gRbA1,23uCkJOIYyqnQos24gRbA1,https://p.scdn.co/mp3-preview/47faeeb275a8cab59128a64202df6c9eeb0bbda9?cid=null,  170.12400000,  B,  Major,  55%,  77%,  46%,  42%,  0%,  10%,  7%
32,Close,Ryan Kinder,http://www.spotontrack.com/track/close/5113825,https://open.spotify.com/track/6YKL9gCOH31W5fanjQTtqq,6YKL9gCOH31W5fanjQTtqq,https://p.scdn.co/mp3-preview/ce8f5fc53a0eb0301132082f579dfd060317ab62?cid=null,None,None,None,None,None,None,None,None,None,None
33,More Girls Like You,Kip Moore,http://www.spotontrack.com/track/more-girls-like-you/8642280,https://open.spotify.com/track/3qP5nPy0qh7iodfLMBsfbr,3qP5nPy0qh7iodfLMBsfbr,,  149.96200000,  D,  Major,  55%,  74%,  57%,  1%,  0%,  4%,  8%
34,My Old Man,Zac Brown Band,http://www.spotontrack.com/track/my-old-man/7504437,https://open.spotify.com/track/31lhygAGEsvwcUvhakP6yY,31lhygAGEsvwcUvhakP6yY,https://p.scdn.co/mp3-preview/3d37f15b8d36a6a516c7bb30e8e3cfdda07cb2f5?cid=null,  143.91900000,  E,  Major,  64%,  20%,  27%,  82%,  0%,  3%,  10%
35,"God, Your Mama, And Me",Florida Georgia Line,http://www.spotontrack.com/track/god-your-mama-and-me/2111502,https://open.spotify.com/track/4VFE6ZNqa8jHAmbYICoAFg,4VFE6ZNqa8jHAmbYICoAFg,,  168.03200000,  G,  Major,  44%,  80%,  69%,  33%,  0%,  5%,  38%
36,Yeah Boy,Kelsea Ballerini,http://www.spotontrack.com/track/yeah-boy/157098,https://open.spotify.com/track/2WaOQWSv0D1tZNxyLvnGAI,2WaOQWSv0D1tZNxyLvnGAI,https://p.scdn.co/mp3-preview/2f29ffb93c1b55a8e9dfbe35ce1db1d81e5dd405?cid=null,  88.96500000,  D#,  Major,  59%,  81%,  46%,  23%,  0%,  4%,  7%
37,Last Time for Everything,Brad Paisley,http://www.spotontrack.com/track/last-time-for-everything/16114451,https://open.spotify.com/track/6EUhzdO3UCmf1V0IJvvaDN,6EUhzdO3UCmf1V0IJvvaDN,,  155.93200000,  G,  Major,  48%,  74%,  60%,  42%,  0%,  3%,  47%
38,Yours If You Want It,Rascal Flatts,http://www.spotontrack.com/track/yours-if-you-want-it/7006632,https://open.spotify.com/track/0MCj53AsRW14o9QEIBSeZD,0MCj53AsRW14o9QEIBSeZD,,  113.05400000,  G#,  Major,  53%,  91%,  48%,  1%,  0%,  6%,  11%
39,Like You That Way,Canaan Smith,http://www.spotontrack.com/track/like-you-that-way/17722846,https://open.spotify.com/track/7zuqsNtIkksF5U9OEjqXlk,7zuqsNtIkksF5U9OEjqXlk,,  184.05900000,  A,  Major,  41%,  74%,  59%,  6%,  0%,  7%,  10%
40,Either Way,Chris Stapleton,http://www.spotontrack.com/track/either-way/22004961,https://open.spotify.com/track/6Wo5YxkdXgwzKQZbDg2r17,6Wo5YxkdXgwzKQZbDg2r17,,  129.00400000,  E,  Major,  64%,  6%,  29%,  87%,  0%,  4%,  11%
41,Hate Me,Jillian Jacqueline,http://www.spotontrack.com/track/hate-me/23314079,https://open.spotify.com/track/0GFEKWE9WpNFLC48dMKEFm,0GFEKWE9WpNFLC48dMKEFm,,  178.02800000,  C,  Major,  45%,  67%,  43%,  40%,  0%,  4%,  11%
42,Craving You,Thomas Rhett,http://www.spotontrack.com/track/craving-you/14938691,https://open.spotify.com/track/6zLdXcmvIxnAXpz9sXFnIE,6zLdXcmvIxnAXpz9sXFnIE,,  104.98600000,  A,  Minor,  61%,  84%,  50%,  0%,  0%,  4%,  37%
43,Every Time I Hear That Song,Blake Shelton,http://www.spotontrack.com/track/every-time-i-hear-that-song/282021,https://open.spotify.com/track/0c4ICGb0jvszKj3KPR59JU,0c4ICGb0jvszKj3KPR59JU,https://p.scdn.co/mp3-preview/848b7b13b918ffb6cd478d5c757c021f919b1029?cid=null,  155.85500000,  D,  Major,  52%,  73%,  52%,  6%,  0%,  3%,  9%
44,Small Town Boy,Dustin Lynch,http://www.spotontrack.com/track/small-town-boy/9583351,https://open.spotify.com/track/045SnNDjOfOLKM5OxARH4g,045SnNDjOfOLKM5OxARH4g,https://p.scdn.co/mp3-preview/5632bb920c2b22f7d2b2daa74ae3aa5fe5f637a2?cid=null,  73.03300000,  A,  Major,  55%,  75%,  70%,  2%,  0%,  3%,  36%
45,Ain't Always Pretty,Logan Mize,http://www.spotontrack.com/track/ain-t-always-pretty/2229722,https://open.spotify.com/track/74R1iw56aKImD1msCZX9Cn,74R1iw56aKImD1msCZX9Cn,https://p.scdn.co/mp3-preview/752a91f16c9e35d1af94a32dca3f12a3d1f396f2?cid=null,  160.05200000,  C#,  Major,  56%,  78%,  47%,  19%,  0%,  5%,  36%
46,Cut Your Groove,Charlie Worsham,http://www.spotontrack.com/track/cut-your-groove/7413996,https://open.spotify.com/track/12mOvi0h23GelKRdTr2ILQ,12mOvi0h23GelKRdTr2ILQ,https://p.scdn.co/mp3-preview/988ffc746b568ecd0637d1c7815231ffb4c49f96?cid=null,  83.94800000,  B,  Major,  53%,  84%,  80%,  15%,  0%,  4%,  12%
47,Think A Little Less,Michael Ray,http://www.spotontrack.com/track/think-a-little-less/170973,https://open.spotify.com/track/4JjIIBNoho0V2gZjH4nEzR,4JjIIBNoho0V2gZjH4nEzR,https://p.scdn.co/mp3-preview/974049e435a80fdfd978b90157206e4744fe4f31?cid=null,  141.96700000,  A,  Major,  52%,  81%,  55%,  12%,  0%,  3%,  33%
48,Love in a Bar,Ryan Hurd,http://www.spotontrack.com/track/love-in-a-bar/16198313,https://open.spotify.com/track/1ITz79C3v1z55dqPoSAl1O,1ITz79C3v1z55dqPoSAl1O,https://p.scdn.co/mp3-preview/fa362d41514e860831a823d782563d6d46adafd4?cid=null,  134.00600000,  C#,  Major,  51%,  59%,  31%,  2%,  0%,  3%,  11%
49,Star Of The Show,Thomas Rhett,http://www.spotontrack.com/track/star-of-the-show/2186085,https://open.spotify.com/track/0CexLaYHQrvcTZZb8Ra54e,0CexLaYHQrvcTZZb8Ra54e,,  101.95800000,  G,  Major,  69%,  63%,  65%,  13%,  0%,  3%,  17%
50,All the Pretty Girls,Kenny Chesney,http://www.spotontrack.com/track/all-the-pretty-girls/20718900,https://open.spotify.com/track/66pxmg3Jhjm09tHoWR1wVR,66pxmg3Jhjm09tHoWR1wVR,https://p.scdn.co/mp3-preview/bc8fea30888dba8ab9eeacad1683d51fbfaf0d37?cid=null,  120.99600000,  F#,  Major,  61%,  85%,  72%,  1%,  0%,  4%,  37%
51,Any Ol' Barstool,Jason Aldean,http://www.spotontrack.com/track/any-ol-barstool/2960965,https://open.spotify.com/track/7DEgL4rErTwjrsxLMlUVhf,7DEgL4rErTwjrsxLMlUVhf,https://p.scdn.co/mp3-preview/551f994084946608176ab9ff8d15cfbc04efb2f1?cid=null,  143.78000000,  E,  Major,  54%,  72%,  47%,  31%,  0%,  3%,  12%
52,Somethin' I'm Good At,Brett Eldredge,http://www.spotontrack.com/track/somethin-i-m-good-at/9935912,https://open.spotify.com/track/6zDx6Xf99MZPziRZH2iddZ,6zDx6Xf99MZPziRZH2iddZ,https://p.scdn.co/mp3-preview/76100cc97560bba38ccaaa803272ab8dad6a6e5f?cid=null,  103.00900000,  F,  Major,  56%,  94%,  47%,  5%,  0%,  11%,  22%
53,The Fighter,Keith Urban,http://www.spotontrack.com/track/the-fighter/260364,https://open.spotify.com/track/5OUSPcqhYTOzpbXzoEvKim,5OUSPcqhYTOzpbXzoEvKim,,  132.02300000,  B,  Minor,  68%,  85%,  76%,  3%,  0%,  5%,  20%
54,Flatliner (feat. Dierks Bentley),Cole Swindell,http://www.spotontrack.com/track/flatliner-feat-dierks-bentley/300385,https://open.spotify.com/track/0WyFpxYlBCgH1gMXd26OOr,0WyFpxYlBCgH1gMXd26OOr,https://p.scdn.co/mp3-preview/9a68fe5362e0152d2095feda3a0d6d5c84911e18?cid=null,  114.99500000,  C,  Major,  56%,  90%,  56%,  0%,  0%,  4%,  15%
