1,Golden (feat. St. South),Mt. Wolf,http://www.spotontrack.com/track/golden-feat-st-south/2106603,https://open.spotify.com/track/3jpdfoWVvhMDVkVrJmiVOc,3jpdfoWVvhMDVkVrJmiVOc,https://p.scdn.co/mp3-preview/c96806592587440014137dedc934239f4e704bc8?cid=null,BPM:  80.15800000,Danceability:  45%, D, Major,Energy:  25%,Valence:  11%,Acousticness:  61%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  12%
2,The Night We Met,Lord Huron,http://www.spotontrack.com/track/the-night-we-met/180475,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6mORGLOz79w6VsCRLWYYuK,https://p.scdn.co/mp3-preview/78514d68bfaddd2d11333d018710014b9b731b62?cid=null,BPM:  174.02900000,Danceability:  45%, D, Major,Energy:  37%,Valence:  10%,Acousticness:  97%,Instrumentalness:  25%,Speechiness:  4%,Liveness:  64%
3,Carry You,Novo Amor,http://www.spotontrack.com/track/carry-you/15927402,https://open.spotify.com/track/1MwdkGVOmlOEj13DBQHPuJ,1MwdkGVOmlOEj13DBQHPuJ,https://p.scdn.co/mp3-preview/e00236fe911d71e6e61384100e5543ccebb829cf?cid=null,BPM:  92.29100000,Danceability:  33%, G, Major,Energy:  40%,Valence:  4%,Acousticness:  56%,Instrumentalness:  8%,Speechiness:  3%,Liveness:  13%
4,Palms,Allman Brown,http://www.spotontrack.com/track/palms/6480929,https://open.spotify.com/track/54jp2Nu7vD5jhAUSp8G6pZ,54jp2Nu7vD5jhAUSp8G6pZ,https://p.scdn.co/mp3-preview/19f443072c16f10cd0de004fe955b780be6d8c22?cid=null,BPM:  120.01800000,Danceability:  64%, E, Minor,Energy:  52%,Valence:  21%,Acousticness:  42%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  10%
5,Final,Wilsen,http://www.spotontrack.com/track/final/20607439,https://open.spotify.com/track/2rH1KZJUTKoiwGv7DpCzCI,2rH1KZJUTKoiwGv7DpCzCI,https://p.scdn.co/mp3-preview/32c5ffa929f62898742826c5f6f87c51aeedf8ea?cid=null,BPM:  116.26500000,Danceability:  62%, G, Major,Energy:  8%,Valence:  31%,Acousticness:  95%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  12%
6,Intermezzo,Eagle Lake,http://www.spotontrack.com/track/intermezzo/16262586,https://open.spotify.com/track/4QcFxr0qaHswz9f4wilHfR,4QcFxr0qaHswz9f4wilHfR,https://p.scdn.co/mp3-preview/8d017a30cee68d3b557cb5395039c329e3f43332?cid=null,BPM:  120.06800000,Danceability:  78%, D, Major,Energy:  11%,Valence:  13%,Acousticness:  97%,Instrumentalness:  91%,Speechiness:  7%,Liveness:  11%
7,Lonesome,Sivu,http://www.spotontrack.com/track/lonesome/19981330,https://open.spotify.com/track/2ENbruPP7rFvH7UByXrwlj,2ENbruPP7rFvH7UByXrwlj,https://p.scdn.co/mp3-preview/86e167ddf43012c3646a9f9d6e4e3352e73f418c?cid=null,BPM:  69.98500000,Danceability:  48%, C, Major,Energy:  31%,Valence:  19%,Acousticness:  22%,Instrumentalness:  3%,Speechiness:  3%,Liveness:  16%
8,Asos Model Crush,dné,http://www.spotontrack.com/track/asos-model-crush/6713012,https://open.spotify.com/track/0902cldCDA0AjfeO1fyuUJ,0902cldCDA0AjfeO1fyuUJ,https://p.scdn.co/mp3-preview/2fb8e500c9a027a52447cbf10b6ad71db4280741?cid=null,None,None,None,None,None,None,None,None,None,None
9,So Close To Magic,Aquilo,http://www.spotontrack.com/track/so-close-to-magic/6721525,https://open.spotify.com/track/6aiss5Ofip4rDM88Fs1Yrg,6aiss5Ofip4rDM88Fs1Yrg,,BPM:  115.01600000,Danceability:  60%, F#, Major,Energy:  17%,Valence:  17%,Acousticness:  98%,Instrumentalness:  6%,Speechiness:  3%,Liveness:  7%
10,Everything Unsaid,Joshua Hyslop,http://www.spotontrack.com/track/everything-unsaid/297505,https://open.spotify.com/track/1X4Y5iOS17Pe3WBOpccbXa,1X4Y5iOS17Pe3WBOpccbXa,,BPM:  89.02100000,Danceability:  55%, G, Major,Energy:  19%,Valence:  62%,Acousticness:  88%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  10%
11,As Old Roads,Goldmund,http://www.spotontrack.com/track/as-old-roads/430103,https://open.spotify.com/track/4uwEXSgYoUaV4CBdtuxfYy,4uwEXSgYoUaV4CBdtuxfYy,https://p.scdn.co/mp3-preview/91d79beda5137ff8921ea0cd8be6cd100fbf70c5?cid=null,BPM:  120.11400000,Danceability:  51%, G, Major,Energy:  16%,Valence:  7%,Acousticness:  84%,Instrumentalness:  84%,Speechiness:  4%,Liveness:  11%
12,Cello Gonzales,Chilly Gonzales,http://www.spotontrack.com/track/cello-gonzales/862865,https://open.spotify.com/track/5DgTR98CTsJinRKhPsxv4h,5DgTR98CTsJinRKhPsxv4h,https://p.scdn.co/mp3-preview/8adc9d2934ddd23b4fac2b5cd8b3a586beb29b36?cid=null,BPM:  84.23100000,Danceability:  28%, D, Minor,Energy:  8%,Valence:  30%,Acousticness:  99%,Instrumentalness:  92%,Speechiness:  3%,Liveness:  14%
13,Motion Picture Soundtrack,Shallou,http://www.spotontrack.com/track/motion-picture-soundtrack/7006473,https://open.spotify.com/track/79M3U8vzBBfSFRyxFFGVRl,79M3U8vzBBfSFRyxFFGVRl,https://p.scdn.co/mp3-preview/bae363b020ab29f284cc2d5af5741cc6fe14b0e2?cid=null,BPM:  144.38700000,Danceability:  25%, G, Major,Energy:  34%,Valence:  4%,Acousticness:  61%,Instrumentalness:  1%,Speechiness:  3%,Liveness:  6%
14,Minimum,Charlie Cunningham,http://www.spotontrack.com/track/minimum/7063617,https://open.spotify.com/track/4FwaJmXeZxr1096KItcUQq,4FwaJmXeZxr1096KItcUQq,https://p.scdn.co/mp3-preview/1d1539b0dbc60dccb0c15fc50157bb7bd6e8a4be?cid=null,BPM:  177.86900000,Danceability:  49%, C, Minor,Energy:  84%,Valence:  31%,Acousticness:  73%,Instrumentalness:  0%,Speechiness:  9%,Liveness:  10%
15,Epicurists,Jack in Water,http://www.spotontrack.com/track/epicurists/862339,https://open.spotify.com/track/1gd5wCzbXzpZ8IJMUkeeBJ,1gd5wCzbXzpZ8IJMUkeeBJ,https://p.scdn.co/mp3-preview/0c10b695123cb6c3d9cdbf4be7ccd2e215ef4003?cid=null,BPM:  82.05400000,Danceability:  60%, E, Minor,Energy:  18%,Valence:  5%,Acousticness:  76%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  10%
16,Cheeks,Shoecraft,http://www.spotontrack.com/track/cheeks/3416440,https://open.spotify.com/track/2E0DJHzZuSESRw5C8O6Kus,2E0DJHzZuSESRw5C8O6Kus,https://p.scdn.co/mp3-preview/a8b3fe9f6034dc0fcc61b3d458a83170925ed51a?cid=null,BPM:  95.01700000,Danceability:  54%, D, Major,Energy:  29%,Valence:  31%,Acousticness:  94%,Instrumentalness:  77%,Speechiness:  3%,Liveness:  11%
17,Fire-scene - Alt. Version,S. Carey,http://www.spotontrack.com/track/fire-scene-alt-version/870881,https://open.spotify.com/track/51izqqD826EBHspossolra,51izqqD826EBHspossolra,,BPM:  88.28600000,Danceability:  46%, D, Major,Energy:  9%,Valence:  22%,Acousticness:  96%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  16%
18,Take Me Old,Daudi Matsiko,http://www.spotontrack.com/track/take-me-old/916754,https://open.spotify.com/track/5rVWR7lb28RkMLqDI8ZFhd,5rVWR7lb28RkMLqDI8ZFhd,https://p.scdn.co/mp3-preview/6c46533804720793900a8692a82610d0e65b36e9?cid=null,BPM:  142.05300000,Danceability:  46%, D#, Major,Energy:  27%,Valence:  27%,Acousticness:  69%,Instrumentalness:  45%,Speechiness:  3%,Liveness:  12%
