1,Stay With Me - Live From Spotify Berlin,Angus & Julia Stone,http://www.spotontrack.com/track/stay-with-me-live-from-spotify-berlin/429714,https://open.spotify.com/track/6itWAD2WxmAVQgWuk85yXx,6itWAD2WxmAVQgWuk85yXx,,BPM:  151.28600000,Danceability:  53%, C, Major,Energy:  10%,Valence:  14%,Acousticness:  81%,Instrumentalness:  6%,Speechiness:  5%,Liveness:  71%
2,Top to Toe,Fenne Lily,http://www.spotontrack.com/track/top-to-toe/255914,https://open.spotify.com/track/1I6hI9D2b1UXZUGoP8ixM0,1I6hI9D2b1UXZUGoP8ixM0,https://p.scdn.co/mp3-preview/097cfb6e30872e89e4c52f6a039bf90f0ae6e198?cid=null,BPM:  110.91600000,Danceability:  57%, C#, Major,Energy:  18%,Valence:  30%,Acousticness:  91%,Instrumentalness:  0%,Speechiness:  6%,Liveness:  11%
3,Cherry Wine - Live,Hozier,http://www.spotontrack.com/track/cherry-wine-live/1762,https://open.spotify.com/track/0bZ52QzCCKfrfOqs7za6lI,0bZ52QzCCKfrfOqs7za6lI,https://p.scdn.co/mp3-preview/00c7c209d38c0554af709bb7ee693a89e092cc0a?cid=null,BPM:  81.87600000,Danceability:  42%, C#, Major,Energy:  11%,Valence:  22%,Acousticness:  95%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  10%
4,Nothing Arrived - Live from Spotify London,Villagers,http://www.spotontrack.com/track/nothing-arrived-live-from-spotify-london/94460,https://open.spotify.com/track/0kb10fZdI2pvDKY3zc0Gs1,0kb10fZdI2pvDKY3zc0Gs1,,BPM:  102.69400000,Danceability:  57%, G, Major,Energy:  43%,Valence:  40%,Acousticness:  93%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  68%
5,Turn the Skies of Blue On,Fionn Regan,http://www.spotontrack.com/track/turn-the-skies-of-blue-on/17625909,https://open.spotify.com/track/2sPs3jx1I2IcJczysRAi5e,2sPs3jx1I2IcJczysRAi5e,https://p.scdn.co/mp3-preview/c43f6806daff7dffb870b81c47e3742f2185861c?cid=null,BPM:  204.08500000,Danceability:  45%, C, Major,Energy:  29%,Valence:  43%,Acousticness:  82%,Instrumentalness:  82%,Speechiness:  3%,Liveness:  15%
6,Build Me Up From Bones,Sarah Jarosz,http://www.spotontrack.com/track/build-me-up-from-bones/429638,https://open.spotify.com/track/1I9dSqB5XSdwOfn9M8zpRg,1I9dSqB5XSdwOfn9M8zpRg,,BPM:  114.92900000,Danceability:  52%, F, Major,Energy:  29%,Valence:  27%,Acousticness:  87%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  11%
7,My Arms Were Always Around You,Peter Bradley Adams,http://www.spotontrack.com/track/my-arms-were-always-around-you/14938741,https://open.spotify.com/track/02a2RQEICEzbdPPYh0aLnJ,02a2RQEICEzbdPPYh0aLnJ,https://p.scdn.co/mp3-preview/708b5cb22f13788307f8e72d869285d44290cf03?cid=null,BPM:  91.48500000,Danceability:  64%, C#, Major,Energy:  44%,Valence:  43%,Acousticness:  72%,Instrumentalness:  46%,Speechiness:  3%,Liveness:  11%
8,Imagining My Man,Aldous Harding,http://www.spotontrack.com/track/imagining-my-man/14573375,https://open.spotify.com/track/61Wk80RfKhnMKZAzHwl9O8,61Wk80RfKhnMKZAzHwl9O8,,BPM:  98.11600000,Danceability:  58%, C, Major,Energy:  18%,Valence:  30%,Acousticness:  96%,Instrumentalness:  1%,Speechiness:  3%,Liveness:  11%
9,The Rains,Henry Jamison,http://www.spotontrack.com/track/the-rains/3052608,https://open.spotify.com/track/5Wvf91821sBE8aErRtpfRN,5Wvf91821sBE8aErRtpfRN,https://p.scdn.co/mp3-preview/53dfb3b2b950d42629f8f7f3d21878cbefaae79a?cid=null,BPM:  117.02700000,Danceability:  69%, F#, Major,Energy:  40%,Valence:  43%,Acousticness:  65%,Instrumentalness:  2%,Speechiness:  3%,Liveness:  7%
10,Angela (Single Version),The Lumineers,http://www.spotontrack.com/track/angela-single-version/9943050,https://open.spotify.com/track/5kGBSOrKYmhRfdPBw4xD8D,5kGBSOrKYmhRfdPBw4xD8D,https://p.scdn.co/mp3-preview/48d7c3a3dd7882641fb1d64e8c115e40c39d445b?cid=null,BPM:  130.30800000,Danceability:  65%, E, Major,Energy:  60%,Valence:  27%,Acousticness:  63%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  17%
11,Hold Me - Alternate Version,The Sweeplings,http://www.spotontrack.com/track/hold-me-alternate-version/17625881,https://open.spotify.com/track/3JiqfgX20NPxT070KqaQV7,3JiqfgX20NPxT070KqaQV7,https://p.scdn.co/mp3-preview/07612b0edd5b93a3fac4292026d4519152939a60?cid=null,BPM:  134.02000000,Danceability:  49%, D, Minor,Energy:  28%,Valence:  13%,Acousticness:  87%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  10%
12,Where's My Love - Acoustic,Syml,http://www.spotontrack.com/track/where-s-my-love-acoustic/6715082,https://open.spotify.com/track/6lvGthAouA0KfQ29tz4XAt,6lvGthAouA0KfQ29tz4XAt,https://p.scdn.co/mp3-preview/29a6918941844338a6c9f51bf92ef935eae4b979?cid=null,BPM:  104.00500000,Danceability:  55%, D#, Major,Energy:  23%,Valence:  23%,Acousticness:  89%,Instrumentalness:  3%,Speechiness:  3%,Liveness:  11%
13,Way Down We Go - Recorded at Spotify Studios NYC,Kaleo,http://www.spotontrack.com/track/way-down-we-go-recorded-at-spotify-studios-nyc/3703243,https://open.spotify.com/track/3inSmIa388icRdpDi5ecJd,3inSmIa388icRdpDi5ecJd,https://p.scdn.co/mp3-preview/4c26a83c80eda878b7398a020e8fdbcc1b03e609?cid=null,BPM:  86.38000000,Danceability:  60%, G#, Minor,Energy:  46%,Valence:  36%,Acousticness:  63%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  15%
14,Call the Days,Nadia Reid,http://www.spotontrack.com/track/call-the-days/594478,https://open.spotify.com/track/43zbl1HtPGmdXktjOzRFXX,43zbl1HtPGmdXktjOzRFXX,https://p.scdn.co/mp3-preview/5bf8ab9d618f22e349123558fabe0f9a97e86f34?cid=null,BPM:  75.13000000,Danceability:  44%, D, Major,Energy:  29%,Valence:  15%,Acousticness:  61%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  13%
15,The Night We Met,Lord Huron,http://www.spotontrack.com/track/the-night-we-met/234554,https://open.spotify.com/track/0QZ5yyl6B6utIWkxeBDxQN,0QZ5yyl6B6utIWkxeBDxQN,https://p.scdn.co/mp3-preview/eb1aee7ce7d3dd50ae65c964054f5eafd9dd4006?cid=null,BPM:  174.11800000,Danceability:  44%, D, Major,Energy:  38%,Valence:  11%,Acousticness:  97%,Instrumentalness:  26%,Speechiness:  4%,Liveness:  64%
