Pos.,Song,Artist,LINK SPOTON,LINK SPOTIFY,ID,30s-Preview,BPM,KEY,MODE,DANCEABILITY,ENERGY,VALENCE,ACOUSTICNESS,INSTRUMENTALNESS,SPEECHINESS,LIVENESS
11,Nothing Arrived - Live from Spotify London,Villagers,http://www.spotontrack.com/track/nothing-arrived-live-from-spotify-london/217038,https://open.spotify.com/track/4JKHACLkotsxdKNF9vJYOS,4JKHACLkotsxdKNF9vJYOS,,  102.71300000,  G,  Major,  58%,  42%,  41%,  93%,  0%,  4%,  67%
12,Fever To The Form,Nick Mulvey,http://www.spotontrack.com/track/fever-to-the-form/429835,https://open.spotify.com/track/7xbF5Nf1iKYmwvD9EWhJav,7xbF5Nf1iKYmwvD9EWhJav,,  142.06500000,  C,  Minor,  34%,  54%,  23%,  79%,  16%,  3%,  11%
13,Mess Is Mine,Vance Joy,http://www.spotontrack.com/track/mess-is-mine/1188,https://open.spotify.com/track/7BVwi9cIzSc6tpyxsp47vJ,7BVwi9cIzSc6tpyxsp47vJ,https://p.scdn.co/mp3-preview/0bb48304530e1d8b5ad0f7e96c3c0064a7ba10dd?cid=null,  108.04300000,  G,  Major,  60%,  72%,  27%,  5%,  3%,  3%,  10%
14,The Breach,Dustin Tebbutt,http://www.spotontrack.com/track/the-breach/429791,https://open.spotify.com/track/1WXVfFRD89EtVURD4Tbixo,1WXVfFRD89EtVURD4Tbixo,https://p.scdn.co/mp3-preview/6fe816ea7e7981459b4c8471ea3af1575ca29c4d?cid=null,  102.99500000,  C#,  Major,  63%,  59%,  52%,  62%,  8%,  3%,  13%
15,Blend,Aldous Harding,http://www.spotontrack.com/track/blend/23299629,https://open.spotify.com/track/3Gl3sE6ZhmXOkJhrumZTVS,3Gl3sE6ZhmXOkJhrumZTVS,https://p.scdn.co/mp3-preview/de34f6de16faeab63bc6a57b58c34e6badfb1fd6?cid=null,  126.10700000,  C#,  Minor,  88%,  31%,  21%,  74%,  24%,  8%,  9%
16,Build Me Up From Bones,Sarah Jarosz,http://www.spotontrack.com/track/build-me-up-from-bones/429638,https://open.spotify.com/track/1I9dSqB5XSdwOfn9M8zpRg,1I9dSqB5XSdwOfn9M8zpRg,,  114.92900000,  F,  Major,  52%,  29%,  27%,  87%,  0%,  4%,  11%
17,Waiting Around,Aisha Badru,http://www.spotontrack.com/track/waiting-around/7500854,https://open.spotify.com/track/6WQlGuh6c4jciXEyM2rVGX,6WQlGuh6c4jciXEyM2rVGX,,  144.37200000,  F,  Major,  46%,  15%,  11%,  99%,  0%,  4%,  11%
18,Board That Plane,Honeysuckle,http://www.spotontrack.com/track/board-that-plane/238235,https://open.spotify.com/track/7DAVyQ7G1PQPpAx0orhJN6,7DAVyQ7G1PQPpAx0orhJN6,https://p.scdn.co/mp3-preview/a5f80035163df6eea5f89064325fddb2b60d657a?cid=null,  148.90500000,  F,  Major,  50%,  44%,  34%,  81%,  1%,  4%,  10%
19,After Rain,Dermot Kennedy,http://www.spotontrack.com/track/after-rain/244135,https://open.spotify.com/track/3XzLC1TU451F0nPiJitk49,3XzLC1TU451F0nPiJitk49,https://p.scdn.co/mp3-preview/dbed2c3a30d234b31dca2ce7383d4966e6e6331e?cid=null,  132.40400000,  B,  Minor,  48%,  42%,  31%,  51%,  0%,  3%,  11%
20,Dream in Blue,The Stray Birds,http://www.spotontrack.com/track/dream-in-blue/25514,https://open.spotify.com/track/1Bx9I2NyzUpTfmpAQ4BSsR,1Bx9I2NyzUpTfmpAQ4BSsR,https://p.scdn.co/mp3-preview/73b32f85212a02c2458039fc5261b310853c2916?cid=null,  179.13300000,  D,  Major,  45%,  32%,  35%,  71%,  0%,  4%,  18%
21,Tiger Striped Sky,Roo Panes,http://www.spotontrack.com/track/tiger-striped-sky/81101,https://open.spotify.com/track/6FOyzhp375u8DapDyQqGTh,6FOyzhp375u8DapDyQqGTh,https://p.scdn.co/mp3-preview/d9668f09181ef408ee42fc9153a90cfa2c159df9?cid=null,  139.89900000,  D,  Major,  47%,  32%,  13%,  94%,  1%,  3%,  11%
22,If We Were Vampires,Jason Isbell and the 400 Unit,http://www.spotontrack.com/track/if-we-were-vampires/23314126,https://open.spotify.com/track/7o8Fe4IHujZWCSV6c84kln,7o8Fe4IHujZWCSV6c84kln,https://p.scdn.co/mp3-preview/3e54549f60e8a8743b8e603f1914c59b0ffb2c7d?cid=null,  96.60900000,  F,  Major,  63%,  21%,  67%,  82%,  0%,  3%,  11%
23,Try to Make a Fire Burn Again,Dawn Landes,http://www.spotontrack.com/track/try-to-make-a-fire-burn-again/229233,https://open.spotify.com/track/6rKfnpSyHhdVrukCPZT3hK,6rKfnpSyHhdVrukCPZT3hK,https://p.scdn.co/mp3-preview/f0df305256757dfb3f9738a1fef7c114da7de21c?cid=null,  85.35000000,  C,  Major,  50%,  17%,  34%,  90%,  0%,  3%,  14%
24,Top to Toe,Fenne Lily,http://www.spotontrack.com/track/top-to-toe/255914,https://open.spotify.com/track/1I6hI9D2b1UXZUGoP8ixM0,1I6hI9D2b1UXZUGoP8ixM0,https://p.scdn.co/mp3-preview/097cfb6e30872e89e4c52f6a039bf90f0ae6e198?cid=null,  110.91600000,  C#,  Major,  57%,  18%,  30%,  91%,  0%,  6%,  11%
25,Where's My Love - Acoustic,Syml,http://www.spotontrack.com/track/where-s-my-love-acoustic/6715082,https://open.spotify.com/track/6lvGthAouA0KfQ29tz4XAt,6lvGthAouA0KfQ29tz4XAt,https://p.scdn.co/mp3-preview/29a6918941844338a6c9f51bf92ef935eae4b979?cid=null,  104.00500000,  D#,  Major,  55%,  23%,  23%,  89%,  3%,  3%,  11%
26,All My Days,Alexi Murdoch,http://www.spotontrack.com/track/all-my-days/202175,https://open.spotify.com/track/6imKHLNom4xjEj2n3ZbKHr,6imKHLNom4xjEj2n3ZbKHr,,  88.53700000,  D,  Major,  42%,  43%,  54%,  82%,  73%,  3%,  8%
27,Bridge,High Highs,http://www.spotontrack.com/track/bridge/429661,https://open.spotify.com/track/2HLd7alxKkXHU2KmbGUUVm,2HLd7alxKkXHU2KmbGUUVm,https://p.scdn.co/mp3-preview/cc31299d02f63b07f93cab1300e26e800beab473?cid=null,  90.45800000,  F#,  Major,  60%,  36%,  44%,  90%,  3%,  2%,  9%
28,Lights Off,Charlie Cunningham,http://www.spotontrack.com/track/lights-off/7401094,https://open.spotify.com/track/5WbbSGSA8qb601YH4SqLA6,5WbbSGSA8qb601YH4SqLA6,https://p.scdn.co/mp3-preview/9ce9448a18500ed4350e08c62e8289e43a2f6612?cid=null,  150.07500000,  G,  Major,  61%,  33%,  42%,  86%,  0%,  5%,  18%
29,El Buho,Blanco White,http://www.spotontrack.com/track/el-buho/13599610,https://open.spotify.com/track/3E2dyGd4VQaY6uWHyQ9ok7,3E2dyGd4VQaY6uWHyQ9ok7,https://p.scdn.co/mp3-preview/41ac30532ca14ea0c7c1118ab8c9c58cd32aee07?cid=null,  105.98900000,  D#,  Minor,  55%,  39%,  25%,  93%,  0%,  3%,  10%
30,Middle Of My Mind,Tom Rosenthal,http://www.spotontrack.com/track/middle-of-my-mind/47851,https://open.spotify.com/track/7i1pYqURiICjq6e19JZt2k,7i1pYqURiICjq6e19JZt2k,,  76.70200000,  D,  Major,  61%,  20%,  38%,  96%,  0%,  4%,  11%
31,Alaska - Acoustic,Maggie Rogers,http://www.spotontrack.com/track/alaska-acoustic/23338215,https://open.spotify.com/track/3rST7c7KrUNLAmWGb8ZKUI,3rST7c7KrUNLAmWGb8ZKUI,,  126.06700000,  A,  Minor,  50%,  12%,  28%,  91%,  0%,  3%,  10%
32,With You,Valerie June,http://www.spotontrack.com/track/with-you/11691819,https://open.spotify.com/track/6lETfq4nmo8tfJHUtXgHoG,6lETfq4nmo8tfJHUtXgHoG,,  129.34500000,  D,  Major,  49%,  35%,  16%,  88%,  51%,  3%,  9%
33,Colder Heavens,Blanco White,http://www.spotontrack.com/track/colder-heavens/14962773,https://open.spotify.com/track/4LLnk4dWFdlQ02x94qQegY,4LLnk4dWFdlQ02x94qQegY,https://p.scdn.co/mp3-preview/b35282edd7227580d007879624998c50e7f4b8a1?cid=null,  91.89900000,  F,  Minor,  38%,  55%,  28%,  77%,  0%,  4%,  9%
34,Sophie,Bear's Den,http://www.spotontrack.com/track/sophie/599265,https://open.spotify.com/track/42mIYumsqOjiAdj2DZFkeF,42mIYumsqOjiAdj2DZFkeF,,  143.98600000,  B,  Minor,  59%,  29%,  34%,  77%,  0%,  3%,  16%
35,Diane,The Strumbellas,http://www.spotontrack.com/track/diane/11693921,https://open.spotify.com/track/0TNo6QGomZYTL9qkb1zsNq,0TNo6QGomZYTL9qkb1zsNq,,  124.85800000,  F#,  Major,  60%,  20%,  31%,  98%,  0%,  4%,  9%
36,Like Real People Do,Hozier,http://www.spotontrack.com/track/like-real-people-do/1759,https://open.spotify.com/track/7K6LFPfjdnN6QqvGzhvpRO,7K6LFPfjdnN6QqvGzhvpRO,https://p.scdn.co/mp3-preview/79fe59b0e0d3956f735e62bad9ca720843d11894?cid=null,  140.01000000,  G,  Major,  54%,  18%,  15%,  92%,  39%,  3%,  11%
37,Gone Tomorrow,The Staves,http://www.spotontrack.com/track/gone-tomorrow/306687,https://open.spotify.com/track/11gqufRVufobe8jGNHmibY,11gqufRVufobe8jGNHmibY,https://p.scdn.co/mp3-preview/7d5232321fbdb3735d88f231ace59e0923c24b1d?cid=null,  101.18200000,  A,  Major,  59%,  24%,  9%,  70%,  0%,  3%,  16%
38,Wildfire,Mandolin Orange,http://www.spotontrack.com/track/wildfire/1398730,https://open.spotify.com/track/7eMuquGvl8dWNWwISPOmQd,7eMuquGvl8dWNWwISPOmQd,https://p.scdn.co/mp3-preview/3f1e988a23c826974158a170da5f8ff581942fa2?cid=null,  121.45900000,  E,  Major,  65%,  35%,  17%,  69%,  27%,  3%,  11%
39,Mountain Falls for the Sea,Findlay Brown,http://www.spotontrack.com/track/mountain-falls-for-the-sea/166357,https://open.spotify.com/track/7oRtHBBKdsl4XLQBWjWDDW,7oRtHBBKdsl4XLQBWjWDDW,,  94.39700000,  D#,  Major,  49%,  12%,  46%,  92%,  5%,  3%,  13%
40,Georgia,Vance Joy,http://www.spotontrack.com/track/georgia/3361,https://open.spotify.com/track/429EttO8gs0bDo2SQfUNSm,429EttO8gs0bDo2SQfUNSm,https://p.scdn.co/mp3-preview/56b0ed77bb0313edab50d2e62589fe7187de254a?cid=null,  143.55400000,  B,  Major,  39%,  66%,  39%,  31%,  0%,  3%,  9%
41,Stay With Me - Live From Spotify Berlin,Angus & Julia Stone,http://www.spotontrack.com/track/stay-with-me-live-from-spotify-berlin/429714,https://open.spotify.com/track/6itWAD2WxmAVQgWuk85yXx,6itWAD2WxmAVQgWuk85yXx,,  151.28600000,  C,  Major,  53%,  10%,  14%,  81%,  6%,  5%,  71%
42,Two of Us on the Run,Lucius,http://www.spotontrack.com/track/two-of-us-on-the-run/218220,https://open.spotify.com/track/7eI7Y41wcPfqzAxqv1jogS,7eI7Y41wcPfqzAxqv1jogS,,  79.66400000,  D,  Major,  44%,  28%,  24%,  77%,  3%,  3%,  8%
43,Fickle Heart,Ira Wolf,http://www.spotontrack.com/track/fickle-heart/248652,https://open.spotify.com/track/0yaX9B73Wfk87ljABIdcU3,0yaX9B73Wfk87ljABIdcU3,https://p.scdn.co/mp3-preview/1520d0f6a0d9fcb8f8cad6b5aca0e155aec66167?cid=null,  90.19000000,  C#,  Major,  65%,  23%,  16%,  85%,  0%,  3%,  30%
44,Heartbeats,Various Artists,http://www.spotontrack.com/track/heartbeats/307726,https://open.spotify.com/track/7BzhqmRj3iOZXqMHqiifHr,7BzhqmRj3iOZXqMHqiifHr,,  87.48500000,  D#,  Major,  55%,  15%,  31%,  97%,  73%,  3%,  7%
45,Wild Ones,Bahari,http://www.spotontrack.com/track/wild-ones/230267,https://open.spotify.com/track/6UrF9LIhffllzblKlEVYxm,6UrF9LIhffllzblKlEVYxm,,  97.00800000,  B,  Minor,  69%,  28%,  23%,  79%,  0%,  3%,  10%
46,Emmylou - Spotify Sessions,First Aid Kit,http://www.spotontrack.com/track/emmylou-spotify-sessions/284597,https://open.spotify.com/track/7exdcu9SmgcrZ7hW9ZdcYo,7exdcu9SmgcrZ7hW9ZdcYo,https://p.scdn.co/mp3-preview/9be26515917d3e9959765389ecdf4a3c3def7ef8?cid=null,  94.94800000,  F#,  Major,  34%,  65%,  22%,  14%,  1%,  4%,  83%
47,Ophelia,The Lumineers,http://www.spotontrack.com/track/ophelia/355614,https://open.spotify.com/track/3qhobDAfBcVoOWZP8Ck8R2,3qhobDAfBcVoOWZP8Ck8R2,https://p.scdn.co/mp3-preview/d1204e9214afa804f2c74e5795441b75e7fc9e11?cid=null,  76.02300000,  F,  Major,  66%,  57%,  57%,  61%,  0%,  3%,  9%
48,Little Talks,Julia Sheer,http://www.spotontrack.com/track/little-talks/90621,https://open.spotify.com/track/1ulDt6ySVbMbzZCBO6hSfb,1ulDt6ySVbMbzZCBO6hSfb,https://p.scdn.co/mp3-preview/bb3967852823cb1c66d5f0af30b575bbf58a8f2c?cid=null,  97.42300000,  F,  Minor,  64%,  26%,  48%,  87%,  0%,  4%,  16%
49,Cool Kids/Riptide (Originally Performed by Echosmith and Vance Joy),Less Is More,http://www.spotontrack.com/track/cool-kids-riptide-originally-performed-by-echosmith-and-vance-joy/149925,https://open.spotify.com/track/5jtbbkTh7x4UeMVAvF2KaI,5jtbbkTh7x4UeMVAvF2KaI,https://p.scdn.co/mp3-preview/8a8faca59aefb001565c6535ee79faa7223e5bb5?cid=null,  145.08100000,  G,  Major,  63%,  21%,  38%,  85%,  0%,  4%,  17%
50,Home/Dirty Paws,Gardiner Sisters,http://www.spotontrack.com/track/home-dirty-paws/117629,https://open.spotify.com/track/24rFwAcC6eqPvyMuPynVGH,24rFwAcC6eqPvyMuPynVGH,https://p.scdn.co/mp3-preview/d3a46340b307dd3043fe437a78881c7a7dc2490b?cid=null,  115.02800000,  D,  Major,  66%,  21%,  23%,  85%,  0%,  3%,  11%
51,Naked As We Came,Iron & Wine,http://www.spotontrack.com/track/naked-as-we-came/83557,https://open.spotify.com/track/2gUSIsapdX6jEJ0DvjqTt2,2gUSIsapdX6jEJ0DvjqTt2,https://p.scdn.co/mp3-preview/6498f084c1fd671c8fb2fc294c970eb2e4c63ea4?cid=null,  172.35800000,  E,  Major,  37%,  21%,  65%,  63%,  6%,  4%,  11%
52,Cherry Wine - Live,Hozier,http://www.spotontrack.com/track/cherry-wine-live/1762,https://open.spotify.com/track/0bZ52QzCCKfrfOqs7za6lI,0bZ52QzCCKfrfOqs7za6lI,https://p.scdn.co/mp3-preview/00c7c209d38c0554af709bb7ee693a89e092cc0a?cid=null,  81.87600000,  C#,  Major,  42%,  11%,  22%,  95%,  0%,  4%,  10%
53,Burning House,Cam,http://www.spotontrack.com/track/burning-house/21530,https://open.spotify.com/track/2zhk0kypGeOPsaaZcjyc14,2zhk0kypGeOPsaaZcjyc14,https://p.scdn.co/mp3-preview/56283dc2ae22efb9b6f44fd079904ad3a4ff8838?cid=null,  140.92300000,  C,  Major,  73%,  25%,  46%,  89%,  0%,  3%,  13%
54,Sitting Room,Beta Radio,http://www.spotontrack.com/track/sitting-room/41205,https://open.spotify.com/track/61RrNbOovzQBB8lomPR4Qb,61RrNbOovzQBB8lomPR4Qb,https://p.scdn.co/mp3-preview/bc258d33ae2306f60ff901242d6ea322697c7387?cid=null,  142.66400000,  G#,  Major,  48%,  31%,  42%,  91%,  20%,  3%,  11%
55,England Skies - Acoustic Session,Shake Shake Go,http://www.spotontrack.com/track/england-skies-acoustic-session/429721,https://open.spotify.com/track/61VkDcAraqUrPUDTp6QVuc,61VkDcAraqUrPUDTp6QVuc,https://p.scdn.co/mp3-preview/39846dbdea25766308b8984933b4c58a5af73a04?cid=null,  82.53900000,  G,  Minor,  64%,  30%,  47%,  50%,  0%,  3%,  8%
56,Blind in the Fray,The Last Revel,http://www.spotontrack.com/track/blind-in-the-fray/9064481,https://open.spotify.com/track/4sWnVeKwH6Aftzk5HZi4d1,4sWnVeKwH6Aftzk5HZi4d1,https://p.scdn.co/mp3-preview/d1d0b5efb998dcd81a0dad25618641fa7b3bb4df?cid=null,  87.84600000,  C,  Major,  49%,  55%,  46%,  24%,  0%,  3%,  22%
57,Sweet Love of Mine (Acoustic),Joy Williams,http://www.spotontrack.com/track/sweet-love-of-mine-acoustic/1755970,https://open.spotify.com/track/1d4QAtlNQCnMARsacnkoyC,1d4QAtlNQCnMARsacnkoyC,https://p.scdn.co/mp3-preview/480ba06a67dda7a77ea275b4ca6e08f75a4778c3?cid=null,  83.01300000,  B,  Major,  57%,  14%,  34%,  94%,  0%,  3%,  10%
58,Now Go,Erato,http://www.spotontrack.com/track/now-go/429756,https://open.spotify.com/track/3rvSyLvBOnLS7WIJNcDhZw,3rvSyLvBOnLS7WIJNcDhZw,,  107.63600000,  D,  Minor,  62%,  21%,  23%,  92%,  0%,  3%,  9%
59,Hold On,Wildwood Kin,http://www.spotontrack.com/track/hold-on/429779,https://open.spotify.com/track/6AtwUZAzqw6vHenJ5rCX4E,6AtwUZAzqw6vHenJ5rCX4E,https://p.scdn.co/mp3-preview/3e095ed0ddf044e33fd3092b56bd5423140646e9?cid=null,  76.02800000,  B,  Major,  58%,  38%,  27%,  71%,  0%,  3%,  9%
60,El Búho,Blanco White,http://www.spotontrack.com/track/el-buho/9609756,https://open.spotify.com/track/0B0hFMSIYac3LS1z2PEsrQ,0B0hFMSIYac3LS1z2PEsrQ,https://p.scdn.co/mp3-preview/41ac30532ca14ea0c7c1118ab8c9c58cd32aee07?cid=null,  105.98900000,  D#,  Minor,  55%,  39%,  25%,  93%,  0%,  3%,  10%
61,Be the Song,Foy Vance,http://www.spotontrack.com/track/be-the-song/221642,https://open.spotify.com/track/5A1u2GMvgMOMECWuYRBNc1,5A1u2GMvgMOMECWuYRBNc1,,  106.15500000,  G,  Major,  50%,  31%,  12%,  81%,  72%,  3%,  11%
62,Re: Stacks,Bon Iver,http://www.spotontrack.com/track/re-stacks/429818,https://open.spotify.com/track/2LthqyP0MLhGUBICwR1535,2LthqyP0MLhGUBICwR1535,https://p.scdn.co/mp3-preview/454a930b4622d80c10d8b048fa2fc7d24b700e64?cid=null,  125.05300000,  D,  Major,  68%,  8%,  30%,  98%,  42%,  4%,  12%
63,Fly - Acoustic,Meadowlark,http://www.spotontrack.com/track/fly-acoustic/133722,https://open.spotify.com/track/2YVK7RkwslK62gTCWboDPM,2YVK7RkwslK62gTCWboDPM,https://p.scdn.co/mp3-preview/0d6b65856da21b7fe146c1aaff1421c6c98fabe6?cid=null,  152.20700000,  D,  Major,  38%,  27%,  34%,  94%,  0%,  4%,  9%
64,Mango Tree,Angus & Julia Stone,http://www.spotontrack.com/track/mango-tree/290569,https://open.spotify.com/track/7DkFhmZ98yCgGNMa8cOPsg,7DkFhmZ98yCgGNMa8cOPsg,https://p.scdn.co/mp3-preview/3d123b434e03165eac0e3e943c128abd6336addc?cid=null,  107.74700000,  D,  Minor,  59%,  43%,  28%,  83%,  9%,  3%,  12%
65,Porch Light,Aoife O'Donovan,http://www.spotontrack.com/track/porch-light/429648,https://open.spotify.com/track/3fUle3MRHVnEspDxGMrvNQ,3fUle3MRHVnEspDxGMrvNQ,https://p.scdn.co/mp3-preview/3b24587444f1b9cef686d1501c4495e3932f7848?cid=null,  95.12300000,  C#,  Major,  36%,  54%,  55%,  72%,  0%,  3%,  23%
66,Empire Builder,The Dead Tongues,http://www.spotontrack.com/track/empire-builder/670386,https://open.spotify.com/track/7p1ATyecaQmtiXKY7mdzRN,7p1ATyecaQmtiXKY7mdzRN,https://p.scdn.co/mp3-preview/6ed72b9499e2c9ef646856634254bedf03982ce6?cid=null,  125.60100000,  G,  Major,  37%,  49%,  37%,  20%,  0%,  3%,  13%
67,Everybody Does,Julien Baker,http://www.spotontrack.com/track/everybody-does/134552,https://open.spotify.com/track/5h9NOj6ug1uB4LkT5FrFrm,5h9NOj6ug1uB4LkT5FrFrm,https://p.scdn.co/mp3-preview/e058f7cd6d3ef80c260fa3aad9dfb0f494a2dbdf?cid=null,  111.43800000,  F,  Major,  66%,  18%,  33%,  85%,  0%,  3%,  6%
68,Amazing Eyes,Good Old War,http://www.spotontrack.com/track/amazing-eyes/220385,https://open.spotify.com/track/3UGJdpJrWDp07V37Q5PNas,3UGJdpJrWDp07V37Q5PNas,https://p.scdn.co/mp3-preview/1a8b07c5e482b08305f8fe91fde9b6397f62b8b0?cid=null,  147.93700000,  C,  Major,  44%,  35%,  44%,  74%,  0%,  3%,  9%
69,Shame,Ciaran Lavery,http://www.spotontrack.com/track/shame/118642,https://open.spotify.com/track/66zVzafJU6HTogOQeeNv5y,66zVzafJU6HTogOQeeNv5y,,  115.40500000,  D,  Major,  62%,  30%,  32%,  85%,  0%,  3%,  24%
70,To Be Alone With You,Various Artists,http://www.spotontrack.com/track/to-be-alone-with-you/429705,https://open.spotify.com/track/3K9PY33TKt25UXX6YymFQq,3K9PY33TKt25UXX6YymFQq,,  141.99500000,  C,  Minor,  52%,  19%,  34%,  93%,  85%,  5%,  11%
71,Dirty Old Town,Craig Cardiff,http://www.spotontrack.com/track/dirty-old-town/117115,https://open.spotify.com/track/567EmmCbOtpEuaVC2zznU6,567EmmCbOtpEuaVC2zznU6,https://p.scdn.co/mp3-preview/57d50c3bd1253176e9550fbb361f9486b23a30c6?cid=null,  159.76400000,  C,  Major,  56%,  42%,  33%,  31%,  0%,  5%,  24%
72,Stealing Cars,James Bay,http://www.spotontrack.com/track/stealing-cars/213762,https://open.spotify.com/track/1KfiDJsihzVyUD4stARCEL,1KfiDJsihzVyUD4stARCEL,,  88.11400000,  F#,  Major,  43%,  24%,  37%,  85%,  0%,  3%,  9%
73,Brave,Freedom Fry,http://www.spotontrack.com/track/brave/13467518,https://open.spotify.com/track/2rD0cCKHYENel8ydSu6niR,2rD0cCKHYENel8ydSu6niR,https://p.scdn.co/mp3-preview/eb8ccc1803cdcb59b987d1d2a10ff6b74cbf54a0?cid=null,  179.91300000,  B,  Minor,  54%,  57%,  52%,  66%,  0%,  4%,  10%
74,No More Bad Days,This Wild Life,http://www.spotontrack.com/track/no-more-bad-days/429675,https://open.spotify.com/track/6P5aQRuHdeQqqfFOU74JsB,6P5aQRuHdeQqqfFOU74JsB,https://p.scdn.co/mp3-preview/4d29180895e35384e763987d2af067b50c247485?cid=null,  130.92200000,  G,  Major,  55%,  32%,  56%,  70%,  0%,  3%,  16%
75,Barcelona,George Ezra,http://www.spotontrack.com/track/barcelona/429689,https://open.spotify.com/track/7lbiZC0DtKc9TSCO2wyUPf,7lbiZC0DtKc9TSCO2wyUPf,https://p.scdn.co/mp3-preview/e43f94c852f69200acf61f357691bdaf48962d72?cid=null,  93.99700000,  F,  Major,  63%,  57%,  19%,  32%,  0%,  3%,  11%
76,Fast Car (feat. Kina Grannis),Boyce Avenue,http://www.spotontrack.com/track/fast-car-feat-kina-grannis/412341,https://open.spotify.com/track/6UluzJStuOfZEQXTP3w6R9,6UluzJStuOfZEQXTP3w6R9,,  103.08700000,  A#,  Major,  66%,  26%,  51%,  80%,  0%,  3%,  8%
77,Tell Me What You Want from Me - Acoustic,Good Old War,http://www.spotontrack.com/track/tell-me-what-you-want-from-me-acoustic/429833,https://open.spotify.com/track/5d6oKXvKIYBF0CThg58v5a,5d6oKXvKIYBF0CThg58v5a,https://p.scdn.co/mp3-preview/1140866d489f9fe65453df6a2fe81fbad7f02050?cid=null,  100.08400000,  A,  Minor,  64%,  44%,  39%,  45%,  0%,  2%,  13%
