Pos.,Song,Artist,LINK SPOTON,LINK SPOTIFY,ID,30s-Preview,BPM,KEY,MODE,DANCEABILITY,ENERGY,VALENCE,ACOUSTICNESS,INSTRUMENTALNESS,SPEECHINESS,LIVENESS
11,Money Longer,Lil Uzi Vert,http://www.spotontrack.com/track/money-longer/279945,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,0B8QzDH7YWih85V5SEMnyJ,https://p.scdn.co/mp3-preview/d3e64e38a6bc9be041fe7b1d6c9a0cacf07e2955?cid=null,  136.17300000,  F,  Minor,  80%,  57%,  47%,  5%,  0%,  14%,  11%
12,Magnolia,Playboi Carti,http://www.spotontrack.com/track/magnolia/17722320,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,1e1JKLEDKP7hEQzJfNAgPl,,  163.02900000,  B,  Minor,  79%,  59%,  42%,  1%,  0%,  29%,  46%
13,wokeuplikethis* (feat. lil uzi vert),Playboi Carti,http://www.spotontrack.com/track/wokeuplikethis-feat-lil-uzi-vert/16198282,https://open.spotify.com/track/2ONFCvnI85yGmDhXT8HyXj,2ONFCvnI85yGmDhXT8HyXj,,  78.49400000,  G#,  Major,  78%,  59%,  43%,  3%,  0%,  27%,  12%
14,Skateboard P (feat. Big Sean),Madeintyo,http://www.spotontrack.com/track/skateboard-p-feat-big-sean/9145066,https://open.spotify.com/track/07pJdL0L9XDGW0HBj0rIS2,07pJdL0L9XDGW0HBj0rIS2,https://p.scdn.co/mp3-preview/e51c6e60a13e426c949ba81b393fb89a73816b95?cid=null,  75.47400000,  C#,  Minor,  83%,  47%,  35%,  4%,  0%,  43%,  14%
15,Harley,Lil Yachty,http://www.spotontrack.com/track/harley/23779956,https://open.spotify.com/track/2hfuZh5FuIOFMoUPU01fjv,2hfuZh5FuIOFMoUPU01fjv,,  143.06400000,  C,  Major,  71%,  60%,  22%,  0%,  0%,  4%,  17%
16,Wyclef Jean,Young Thug,http://www.spotontrack.com/track/wyclef-jean/2038489,https://open.spotify.com/track/55OdqrG8WLmsYyY1jijD9b,55OdqrG8WLmsYyY1jijD9b,https://p.scdn.co/mp3-preview/d3eb12d7e4bb7b9d8f150abcd214c10d345b62ee?cid=null,  132.05400000,  F,  Minor,  86%,  58%,  84%,  12%,  0%,  24%,  14%
17,Trap Paris (feat. Quavo & Ty Dolla $ign),Machine Gun Kelly,http://www.spotontrack.com/track/trap-paris-feat-quavo-ty-dolla-ign/17722695,https://open.spotify.com/track/7DLswAt4vQingBBs40mfwj,7DLswAt4vQingBBs40mfwj,,  124.97100000,  E,  Minor,  97%,  64%,  18%,  2%,  0%,  7%,  9%
18,Congratulations,Post Malone,http://www.spotontrack.com/track/congratulations/6548934,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,3a1lNhkSLSkpJE4MSHpDu9,,  123.07100000,  F#,  Major,  63%,  81%,  50%,  20%,  0%,  4%,  21%
19,goosebumps,Travis Scott,http://www.spotontrack.com/track/goosebumps/2132092,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6gBFPUFcJLzWGx4lenP6h2,https://p.scdn.co/mp3-preview/d6d1ec9bfc82463707878d5e36d15e7b8a364069?cid=null,  130.04900000,  G,  Major,  84%,  73%,  43%,  8%,  0%,  5%,  15%
20,Gyalchester,Drake,http://www.spotontrack.com/track/gyalchester/14929334,https://open.spotify.com/track/0w7TC8SBiCocaPZX9r7oiz,0w7TC8SBiCocaPZX9r7oiz,,  131.02700000,  C#,  Major,  87%,  38%,  18%,  3%,  0%,  7%,  9%
21,Look At Me!,Xxxtentacion,http://www.spotontrack.com/track/look-at-me/9928234,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18,7floNISpH8VF4z4459Qo18,https://p.scdn.co/mp3-preview/b1aec4586cd200a817ed4d28baaaa2b3aa483e26?cid=null,  138.98600000,  C#,  Major,  73%,  73%,  19%,  3%,  0%,  30%,  38%
22,Hot N*gga,Bobby Shmurda,http://www.spotontrack.com/track/hot-n-gga/60807,https://open.spotify.com/track/19gEmPjfqSZT0ulDRfjl0m,19gEmPjfqSZT0ulDRfjl0m,https://p.scdn.co/mp3-preview/db514620c64b34d46d7c00e25a8927689a99571e?cid=null,  167.87900000,  A,  Major,  79%,  51%,  19%,  5%,  0%,  42%,  6%
23,Watch Out,2 Chainz,http://www.spotontrack.com/track/watch-out/1432,https://open.spotify.com/track/22DKsoYFV5npPXmnPpXL7i,22DKsoYFV5npPXmnPpXL7i,,  129.92400000,  G#,  Minor,  90%,  51%,  54%,  84%,  0%,  49%,  5%
24,Bounce Back,Big Sean,http://www.spotontrack.com/track/bounce-back/7505290,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,0SGkqnVQo9KPytSri1H6cF,,  81.47700000,  D,  Major,  77%,  57%,  26%,  11%,  0%,  18%,  13%
25,Walked In,Bankroll Fresh,http://www.spotontrack.com/track/walked-in/23628,https://open.spotify.com/track/252gJUec2oDsGBPcxZs4nX,252gJUec2oDsGBPcxZs4nX,https://p.scdn.co/mp3-preview/48a6252b9821c179e7fc307ce89d17a103c1a5ac?cid=null,  126.04800000,  D,  Major,  97%,  49%,  77%,  4%,  0%,  23%,  12%
26,Gilligan,D.R.A.M.,http://www.spotontrack.com/track/gilligan/19118455,https://open.spotify.com/track/2frDm1v0SFNyeduw3gO632,2frDm1v0SFNyeduw3gO632,https://p.scdn.co/mp3-preview/34f410a463d5b04fb6e32ae348f61b7a753abba4?cid=null,  148.01000000,  C#,  Major,  88%,  67%,  62%,  3%,  0%,  21%,  32%
27,Ex Calling,6LACK,http://www.spotontrack.com/track/ex-calling/5606259,https://open.spotify.com/track/2RwmsAOxtiRezQPmvyejb8,2RwmsAOxtiRezQPmvyejb8,,  156.01800000,  C#,  Major,  78%,  56%,  8%,  1%,  0%,  26%,  23%
28,Broccoli,D.R.A.M.,http://www.spotontrack.com/track/broccoli/241569,https://open.spotify.com/track/0qy5D3OJre7SPJNMOL9I71,0qy5D3OJre7SPJNMOL9I71,https://p.scdn.co/mp3-preview/4858b2a71d5c356c88960cef3e09923e01365631?cid=null,  145.99000000,  G#,  Major,  89%,  53%,  71%,  24%,  0%,  13%,  6%
29,Everyday We Lit (Remix),YFN Lucci,http://www.spotontrack.com/track/everyday-we-lit-remix/22833256,https://open.spotify.com/track/15muuXcaTz4RqVv1fJZuBZ,15muuXcaTz4RqVv1fJZuBZ,https://p.scdn.co/mp3-preview/fab836c6e6ec2d3feb0760549ed9429f32ba7a69?cid=null,  155.93400000,  G,  Major,  75%,  66%,  59%,  14%,  0%,  6%,  17%
30,I'm so Groovy,Future,http://www.spotontrack.com/track/i-m-so-groovy/9075353,https://open.spotify.com/track/4lozYCMRLtEc46exlhoK2Q,4lozYCMRLtEc46exlhoK2Q,https://p.scdn.co/mp3-preview/38d45b2fe9da7cc6dd7844b662165edc2a7beb20?cid=null,  138.05900000,  C#,  Major,  94%,  48%,  38%,  4%,  1%,  27%,  8%
31,Slide,Calvin Harris,http://www.spotontrack.com/track/slide/9935214,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk,6gpcs5eMhJwax4mIfKDYQk,https://p.scdn.co/mp3-preview/d3e8d7ced6e0f3844b8c0309a7d4baad511a3518?cid=null,  104.07900000,  C#,  Minor,  74%,  76%,  51%,  33%,  0%,  5%,  52%
32,Passionfruit,Drake,http://www.spotontrack.com/track/passionfruit/12793022,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,5mCPDVBb16L4XQwDdbRUpz,,  111.96300000,  B,  Major,  80%,  46%,  37%,  30%,  9%,  4%,  11%
33,Disrespectful,G4SHI,http://www.spotontrack.com/track/disrespectful/10492411,https://open.spotify.com/track/0dvu4Irbq0SM5BWny30rRR,0dvu4Irbq0SM5BWny30rRR,https://p.scdn.co/mp3-preview/c349e2baa9009cce99170a434ddec5468adb89c6?cid=null,  152.00300000,  C#,  Major,  71%,  55%,  16%,  2%,  0%,  7%,  12%
34,Comin Out Strong,Future,http://www.spotontrack.com/track/comin-out-strong/9935216,https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw,3mRcWCyteY2133a7xVMrYw,https://p.scdn.co/mp3-preview/5da6e7730e5f7b5155f699309a851b80ceea4f55?cid=null,  108.76100000,  C#,  Major,  63%,  48%,  32%,  29%,  0%,  48%,  12%
35,Good Drank,2 Chainz,http://www.spotontrack.com/track/good-drank/7213093,https://open.spotify.com/track/6aRlUgqcLgrxQE3RMngjN5,6aRlUgqcLgrxQE3RMngjN5,,  130.07400000,  B,  Minor,  81%,  76%,  36%,  28%,  0%,  28%,  11%
36,No Frauds,Nicki Minaj,http://www.spotontrack.com/track/no-frauds/12555944,https://open.spotify.com/track/7KcGEssn7BnJdTgildK5y0,7KcGEssn7BnJdTgildK5y0,,  139.06400000,  C#,  Major,  87%,  56%,  43%,  8%,  0%,  27%,  42%
37,Ice Melts,Drake,http://www.spotontrack.com/track/ice-melts/12793041,https://open.spotify.com/track/7bJ4mu7MHa3rHiNyKjOoSl,7bJ4mu7MHa3rHiNyKjOoSl,,  124.94100000,  A,  Major,  83%,  56%,  71%,  15%,  0%,  32%,  38%
38,Aye,Fetty Wap,http://www.spotontrack.com/track/aye/22807420,https://open.spotify.com/track/0WoMCapy4EA2PRj9XcIU7f,0WoMCapy4EA2PRj9XcIU7f,https://p.scdn.co/mp3-preview/b5b01ff76a55ffff78ee30f3916010b91e9fd2eb?cid=null,  129.96100000,  C,  Minor,  79%,  43%,  56%,  47%,  0%,  21%,  6%
39,Up,NAV,http://www.spotontrack.com/track/up/9935838,https://open.spotify.com/track/5qbcsZMwL0x46sX7VO37Ye,5qbcsZMwL0x46sX7VO37Ye,,  77.11400000,  G#,  Minor,  71%,  49%,  37%,  3%,  0%,  9%,  11%
40,Flex Like Ouu,Lil Pump,http://www.spotontrack.com/track/flex-like-ouu/13236317,https://open.spotify.com/track/4XF1D03U8LuaLzlCMugIE5,4XF1D03U8LuaLzlCMugIE5,https://p.scdn.co/mp3-preview/475b6e9e01a2be3ffcf367fac5652049efaaff52?cid=null,  141.98100000,  F#,  Major,  86%,  43%,  71%,  20%,  0%,  7%,  9%
41,Question Mark,M City JR,http://www.spotontrack.com/track/question-mark/22833328,https://open.spotify.com/track/1SDNySYEIrr7ZPBcc97BLz,1SDNySYEIrr7ZPBcc97BLz,https://p.scdn.co/mp3-preview/ca87c65f232210cff11d435edd2ce60c9a1cb3dc?cid=null,  150.05900000,  C,  Minor,  81%,  65%,  83%,  77%,  0%,  5%,  11%
42,Ran Off On Da Plug Twice,Plies,http://www.spotontrack.com/track/ran-off-on-da-plug-twice/244173,https://open.spotify.com/track/0I6wh8pETh9PS7dVTzykQd,0I6wh8pETh9PS7dVTzykQd,https://p.scdn.co/mp3-preview/ce5e62e473af138fcb2446aec344412825526876?cid=null,  159.97300000,  G,  Minor,  87%,  44%,  40%,  6%,  0%,  30%,  7%
43,Rollin,Calvin Harris,http://www.spotontrack.com/track/rollin/22772700,https://open.spotify.com/track/3FDrI0FLKzrYQiWxPhqV2W,3FDrI0FLKzrYQiWxPhqV2W,https://p.scdn.co/mp3-preview/42c9d2902b9cc29e41983d86dddfc3d03c0e3664?cid=null,  92.00200000,  F#,  Minor,  75%,  76%,  67%,  45%,  0%,  8%,  22%
44,Up,Desiigner,http://www.spotontrack.com/track/up/15781459,https://open.spotify.com/track/5YYjsDIxJKpVgNLkPpBmRA,5YYjsDIxJKpVgNLkPpBmRA,,  144.05100000,  G#,  Major,  91%,  64%,  39%,  2%,  0%,  38%,  26%
45,Not Nice,PARTYNEXTDOOR,http://www.spotontrack.com/track/not-nice/1795831,https://open.spotify.com/track/4STaHtfguDMkWbPEo6Fwcx,4STaHtfguDMkWbPEo6Fwcx,https://p.scdn.co/mp3-preview/e8f785edcbe5211a1323e0592abdeeb3b8c7f243?cid=null,  128.06000000,  C,  Major,  60%,  50%,  72%,  3%,  0%,  8%,  12%
46,Run Me Dry,Bryson Tiller,http://www.spotontrack.com/track/run-me-dry/23767926,https://open.spotify.com/track/5GG3knKdxKWrNboRijxeKF,5GG3knKdxKWrNboRijxeKF,https://p.scdn.co/mp3-preview/a49586868718985f927cc3f2e86ea57b65da08ee?cid=null,  193.88100000,  A,  Minor,  65%,  76%,  61%,  39%,  0%,  49%,  20%
47,Running Back (feat. Lil Wayne),Wale,http://www.spotontrack.com/track/running-back-feat-lil-wayne/19019762,https://open.spotify.com/track/7guTVjzgdF5IJ1VPfkqdjo,7guTVjzgdF5IJ1VPfkqdjo,https://p.scdn.co/mp3-preview/f4bf35375c62e7c846c44fb7e2ed7c8bd4bbca81?cid=null,  127.13300000,  D,  Major,  59%,  67%,  10%,  8%,  0%,  14%,  16%
48,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",Young Thug,http://www.spotontrack.com/track/gang-up-with-young-thug-2-chainz-wiz-khalifa-feat-pnb-rock/13466799,https://open.spotify.com/track/10nTs74T7xj4f4jzihU9ug,10nTs74T7xj4f4jzihU9ug,https://p.scdn.co/mp3-preview/4e83b0f87ce913bf927cf5ed88c0acae2bc31114?cid=null,  151.77900000,  C#,  Major,  63%,  73%,  58%,  3%,  0%,  20%,  26%
49,East Atlanta Day,Zaytoven,http://www.spotontrack.com/track/east-atlanta-day/19118500,https://open.spotify.com/track/0nB1Hb5mAzBiEehZE2B2yn,0nB1Hb5mAzBiEehZE2B2yn,https://p.scdn.co/mp3-preview/73d383ae3e3652a500e0f0dcc7e6ce78ecaaed09?cid=null,  150.09500000,  A,  Major,  90%,  53%,  48%,  7%,  0%,  25%,  9%
50,REDMERCEDES - Remix,Aminé,http://www.spotontrack.com/track/redmercedes-remix/23636527,https://open.spotify.com/track/24QH8IlI5nQslKXSvKhoR1,24QH8IlI5nQslKXSvKhoR1,,  102.04200000,  C#,  Minor,  81%,  61%,  43%,  2%,  1%,  23%,  19%
51,4 Lit,B.o.B,http://www.spotontrack.com/track/4-lit/22892643,https://open.spotify.com/track/3hE1UD7Mbcvd8j9rsbhoch,3hE1UD7Mbcvd8j9rsbhoch,https://p.scdn.co/mp3-preview/63775826e099f8320c38239837a1e6d6633e0fa3?cid=null,  85.07500000,  C#,  Major,  80%,  41%,  26%,  4%,  0%,  7%,  10%
52,Thick (feat. 2 Chainz),O.T. Genasis,http://www.spotontrack.com/track/thick-feat-2-chainz/5113816,https://open.spotify.com/track/6p2BLkl2KM6jlpN85Sks93,6p2BLkl2KM6jlpN85Sks93,https://p.scdn.co/mp3-preview/95e751e142749ac3913feb84e7a8721a3d01091c?cid=null,  155.96800000,  A,  Major,  84%,  80%,  60%,  1%,  0%,  8%,  4%
53,Key to the Streets,YFN Lucci,http://www.spotontrack.com/track/key-to-the-streets/429611,https://open.spotify.com/track/0sHxp844QRmAnmTRObE2qM,0sHxp844QRmAnmTRObE2qM,https://p.scdn.co/mp3-preview/f040c09fecd4c449a9b63e0876332318ea4652a9?cid=null,  140.05200000,  F#,  Minor,  77%,  69%,  27%,  12%,  0%,  11%,  11%
54,Space (feat. Sexton),TK Kravitz,http://www.spotontrack.com/track/space-feat-sexton/19149369,https://open.spotify.com/track/4nMdQX2N9sp3bYDnrQmUry,4nMdQX2N9sp3bYDnrQmUry,https://p.scdn.co/mp3-preview/4c552f855fb32d086d87f114c1516b29f7bf2939?cid=null,  140.01500000,  F,  Minor,  91%,  56%,  59%,  15%,  0%,  14%,  15%
55,Red Coupe (feat. London Jae),Skeme,http://www.spotontrack.com/track/red-coupe-feat-london-jae/17946724,https://open.spotify.com/track/7ijdekmtTwdTQzBIjuU5yg,7ijdekmtTwdTQzBIjuU5yg,https://p.scdn.co/mp3-preview/472ee2b81345638cc0ae683b0bdf3edcd4a319eb?cid=null,  135.99500000,  G#,  Major,  82%,  53%,  43%,  7%,  0%,  13%,  20%
56,East Coast,A$AP Ferg,http://www.spotontrack.com/track/east-coast/16123861,https://open.spotify.com/track/4D1aO0inbRZFsicPx9Jw3B,4D1aO0inbRZFsicPx9Jw3B,https://p.scdn.co/mp3-preview/86352a9df1b3eef570a4392ef89b1d66023b5d85?cid=null,  134.38300000,  B,  Minor,  65%,  89%,  18%,  21%,  0%,  30%,  29%
57,Come Closer,WizKid,http://www.spotontrack.com/track/come-closer/14790273,https://open.spotify.com/track/2f9LSU0aBW04w6KL26DW8r,2f9LSU0aBW04w6KL26DW8r,https://p.scdn.co/mp3-preview/ca795c3a1cf30f6e1bc66ba908cf4fc457357fbb?cid=null,  99.99000000,  E,  Minor,  84%,  46%,  54%,  14%,  0%,  20%,  11%
58,Did You See,J HUS,http://www.spotontrack.com/track/did-you-see/10535914,https://open.spotify.com/track/5lGjjLMuoo9kqnz9DEa3BK,5lGjjLMuoo9kqnz9DEa3BK,https://p.scdn.co/mp3-preview/6852473a6b943e43da41c964dbd7c424f44d9bfe?cid=null,  106.79100000,  B,  Minor,  61%,  59%,  86%,  41%,  0%,  36%,  9%
59,Trash Bags,Snoop Dogg,http://www.spotontrack.com/track/trash-bags/22766898,https://open.spotify.com/track/2ykCqP95wT1EhON1EHSZD4,2ykCqP95wT1EhON1EHSZD4,https://p.scdn.co/mp3-preview/112e11454bdeb2aa5bebd0d169ba1197e3a1d3b4?cid=null,  133.04300000,  G#,  Minor,  83%,  52%,  37%,  1%,  0%,  5%,  21%
60,3 Below,SAINt JHN,http://www.spotontrack.com/track/3-below/10605216,https://open.spotify.com/track/4hAbwTcgi9kY1qLNwRM8Wi,4hAbwTcgi9kY1qLNwRM8Wi,https://p.scdn.co/mp3-preview/692c47a4b6d2d915d9206faa9736c8265647e3c9?cid=null,  123.97400000,  E,  Minor,  88%,  79%,  62%,  7%,  4%,  3%,  27%
