Pos.,Song,Artist,LINK SPOTON,LINK SPOTIFY,ID,30s-Preview,BPM,KEY,MODE,DANCEABILITY,ENERGY,VALENCE,ACOUSTICNESS,INSTRUMENTALNESS,SPEECHINESS,LIVENESS
15,Lights Out,Royal Blood,http://www.spotontrack.com/track/lights-out/17621620,https://open.spotify.com/track/3mkmTUcZtQxuKpyM44lGj6,3mkmTUcZtQxuKpyM44lGj6,https://p.scdn.co/mp3-preview/a05a3d9109181eca8356aa4d8bebb03fab4d35b5?cid=null,  89.97900000,  C,  Major,  26%,  89%,  52%,  0%,  0%,  7%,  10%
16,No Good,Kaleo,http://www.spotontrack.com/track/no-good/293896,https://open.spotify.com/track/0Tr5G2mE56eLUGvCaXRM8I,0Tr5G2mE56eLUGvCaXRM8I,https://p.scdn.co/mp3-preview/d103413df36094cb426289881acc61e9a0d7fd94?cid=null,  108.52500000,  A,  Major,  38%,  93%,  59%,  2%,  0%,  19%,  18%
17,Periscope (feat. Skylar Grey),Papa Roach,http://www.spotontrack.com/track/periscope-feat-skylar-grey/14938721,https://open.spotify.com/track/0gL4RuAaXBBC5eNnlGwa6V,0gL4RuAaXBBC5eNnlGwa6V,https://p.scdn.co/mp3-preview/b4aa19abc3d542ce7da36dbf47d7453717de7910?cid=null,  121.98700000,  G,  Minor,  60%,  69%,  30%,  31%,  0%,  3%,  21%
18,Amsterdam,Nothing But Thieves,http://www.spotontrack.com/track/amsterdam/21638434,https://open.spotify.com/track/3meXdlcyYTgukuOfX6VyhJ,3meXdlcyYTgukuOfX6VyhJ,https://p.scdn.co/mp3-preview/dbf173363a4a37fdd02550a3c47e730b70f8d273?cid=null,  168.06200000,  A#,  Major,  51%,  93%,  67%,  0%,  0%,  17%,  25%
19,King,Saint PHNX,http://www.spotontrack.com/track/king/5069506,https://open.spotify.com/track/4M6HNRHyV2MykKp7gKQcyD,4M6HNRHyV2MykKp7gKQcyD,https://p.scdn.co/mp3-preview/527c0f02a778084f7eec202bbc783482b45a19c9?cid=null,  89.02400000,  B,  Minor,  49%,  62%,  47%,  0%,  0%,  3%,  12%
20,Love Is Mystical,Cold War Kids,http://www.spotontrack.com/track/love-is-mystical/7501078,https://open.spotify.com/track/4RJnzmVL12aIuWpMoXu2u4,4RJnzmVL12aIuWpMoXu2u4,,  105.96400000,  C,  Minor,  57%,  87%,  70%,  1%,  0%,  4%,  22%
21,Cold Cold Cold,Cage The Elephant,http://www.spotontrack.com/track/cold-cold-cold/25636,https://open.spotify.com/track/1Q3t9fWvHUXKsMmpD2XpUu,1Q3t9fWvHUXKsMmpD2XpUu,https://p.scdn.co/mp3-preview/9b620191ec96b84e47bf572d43bd32a65316a9e2?cid=null,  136.12500000,  F,  Major,  55%,  79%,  70%,  2%,  0%,  3%,  6%
22,She Said,Sundara Karma,http://www.spotontrack.com/track/she-said/7007419,https://open.spotify.com/track/0Sgu2kKr8M0uuqKygi2wrH,0Sgu2kKr8M0uuqKygi2wrH,https://p.scdn.co/mp3-preview/c676b7cd3dcedebb5466433dbe55f86e8e16f848?cid=null,  165.04100000,  G,  Major,  42%,  95%,  69%,  0%,  0%,  7%,  11%
23,Heaven,Pvris,http://www.spotontrack.com/track/heaven/21321398,https://open.spotify.com/track/1WasQIPpSRf6osP8UgYfim,1WasQIPpSRf6osP8UgYfim,https://p.scdn.co/mp3-preview/a760d36c34ca3c4e1e9fb4a1489659d57a9810a7?cid=null,  124.89000000,  D,  Minor,  43%,  82%,  18%,  2%,  2%,  8%,  15%
24,Feels Like Summer,Weezer,http://www.spotontrack.com/track/feels-like-summer/12667064,https://open.spotify.com/track/6tNQw4RAj7oYogHXVzKJg8,6tNQw4RAj7oYogHXVzKJg8,https://p.scdn.co/mp3-preview/2e76495b305430986424c2574ccdae1431377fd7?cid=null,  176.07500000,  B,  Major,  47%,  94%,  70%,  1%,  0%,  11%,  83%
25,J-Boy,Phoenix,http://www.spotontrack.com/track/j-boy/20524100,https://open.spotify.com/track/7CtDhF1n21sd9FVKQR1XTx,7CtDhF1n21sd9FVKQR1XTx,https://p.scdn.co/mp3-preview/43b81c93ea3ffbcab13e964700b9969ee5e79e73?cid=null,  97.99600000,  C,  Major,  52%,  91%,  64%,  3%,  1%,  5%,  14%
26,High Enough,K.Flay,http://www.spotontrack.com/track/high-enough/16202467,https://open.spotify.com/track/1qwno7xb5mJe71xtMS6jl2,1qwno7xb5mJe71xtMS6jl2,,  89.01200000,  C,  Major,  61%,  63%,  52%,  3%,  6%,  3%,  17%
27,Get Right,Jimmy Eat World,http://www.spotontrack.com/track/get-right/3420081,https://open.spotify.com/track/19cVww3dRYFzVvslJu2NtL,19cVww3dRYFzVvslJu2NtL,https://p.scdn.co/mp3-preview/fdc368e69abe590c4ff8fd121b98a91b8eddee9f?cid=null,  86.01000000,  D,  Minor,  45%,  89%,  59%,  0%,  0%,  4%,  35%
28,Don't Take The Money,Bleachers,http://www.spotontrack.com/track/don-t-take-the-money/14790278,https://open.spotify.com/track/0d3BJRrklQ6sTfbmrojuZI,0d3BJRrklQ6sTfbmrojuZI,https://p.scdn.co/mp3-preview/584d4a239ff18b7a6918a7d4211cd7b1969565b9?cid=null,  110.08100000,  C#,  Major,  63%,  88%,  29%,  0%,  0%,  4%,  19%
29,Highway,Bleeker,http://www.spotontrack.com/track/highway/3508769,https://open.spotify.com/track/7aQT5OB4zEgyyxfRDbOBIt,7aQT5OB4zEgyyxfRDbOBIt,https://p.scdn.co/mp3-preview/3b18e4dc4894e5038d230d98d1725bfb8f144eea?cid=null,  154.03800000,  F#,  Major,  46%,  94%,  72%,  0%,  0%,  3%,  9%
30,Undefeated,Incubus,http://www.spotontrack.com/track/undefeated/18942295,https://open.spotify.com/track/1IHQwUySmYV8RewapcHO3w,1IHQwUySmYV8RewapcHO3w,,  165.87800000,  C#,  Major,  36%,  85%,  26%,  0%,  0%,  4%,  8%
31,Adore,Amy Shark,http://www.spotontrack.com/track/adore/4590941,https://open.spotify.com/track/1rPCgtaIF0CyKRgAwhtpbF,1rPCgtaIF0CyKRgAwhtpbF,https://p.scdn.co/mp3-preview/772a03b7d104196cd1f89982e3bdb0ce39fb5750?cid=null,None,None,None,None,None,None,None,None,None,None
32,Middle Fingers,MISSIO,http://www.spotontrack.com/track/middle-fingers/7460788,https://open.spotify.com/track/29tnU0vdSyf19Oy8ltpVCs,29tnU0vdSyf19Oy8ltpVCs,https://p.scdn.co/mp3-preview/6550c673f7e43d4a3a6a58c66563b0b55f7037da?cid=null,  139.64500000,  C#,  Major,  52%,  55%,  9%,  0%,  0%,  3%,  13%
33,Cocoon,Milky Chance,http://www.spotontrack.com/track/cocoon/5113852,https://open.spotify.com/track/39bpQHvHkE0K7UUD2HL9oI,39bpQHvHkE0K7UUD2HL9oI,,  114.03300000,  A#,  Major,  73%,  71%,  74%,  7%,  0%,  3%,  8%
34,Doing It for the Money,Foster The People,http://www.spotontrack.com/track/doing-it-for-the-money/20573250,https://open.spotify.com/track/1C50sKrPuWp8mkSC0GA6DW,1C50sKrPuWp8mkSC0GA6DW,https://p.scdn.co/mp3-preview/3c25901107b585a088e979dd52b438f9891e39a3?cid=null,  77.50400000,  G,  Minor,  58%,  82%,  57%,  0%,  0%,  5%,  20%
35,Traumatized,Grouplove,http://www.spotontrack.com/track/traumatized/2101354,https://open.spotify.com/track/2Xtj81DV5NiyX1s45YYKGH,2Xtj81DV5NiyX1s45YYKGH,https://p.scdn.co/mp3-preview/bbe7222c18a0fba63147e69cd7518a971ff8cd0a?cid=null,  133.98800000,  E,  Major,  44%,  86%,  38%,  1%,  0%,  5%,  36%
36,Reverend,Kings of Leon,http://www.spotontrack.com/track/reverend/3055975,https://open.spotify.com/track/5cm47Nc1MWBVIkRFaXxvHY,5cm47Nc1MWBVIkRFaXxvHY,https://p.scdn.co/mp3-preview/a8c27e8977ce7f0cef0043a9947564c43c1f1df0?cid=null,  124.80800000,  C,  Minor,  45%,  82%,  22%,  9%,  69%,  4%,  32%
37,Home Is Such A Lonely Place,blink-182,http://www.spotontrack.com/track/home-is-such-a-lonely-place/1119039,https://open.spotify.com/track/7fYOZjdpOv8dBtzPnXysOG,7fYOZjdpOv8dBtzPnXysOG,https://p.scdn.co/mp3-preview/e76ff162866f0a2d6dd375676e21458bdba7df0b?cid=null,  115.00100000,  D,  Major,  33%,  67%,  21%,  1%,  0%,  3%,  11%
38,One of Us,New Politics,http://www.spotontrack.com/track/one-of-us/11565711,https://open.spotify.com/track/0xfhElZsAUya8MNSqFtkIR,0xfhElZsAUya8MNSqFtkIR,https://p.scdn.co/mp3-preview/181b9dfb7adf1bf0af08ce2dbb5e39da800f208e?cid=null,  200.14700000,  E,  Major,  50%,  91%,  85%,  22%,  0%,  6%,  37%
39,Hated,Beartooth,http://www.spotontrack.com/track/hated/945516,https://open.spotify.com/track/2NRa4W3rH4e5GKQMN5Qwyr,2NRa4W3rH4e5GKQMN5Qwyr,https://p.scdn.co/mp3-preview/8a6865311c7ca00ac2821f94e1c382dcb2239998?cid=null,  166.90400000,  G#,  Major,  46%,  99%,  46%,  0%,  0%,  18%,  45%
40,Saviour,Mallory Knox,http://www.spotontrack.com/track/saviour/10536847,https://open.spotify.com/track/0OsXnShB0J87QppZHxgjIA,0OsXnShB0J87QppZHxgjIA,https://p.scdn.co/mp3-preview/9bb4745bf4b3a06bcb4231636adb798df3433f1a?cid=null,  165.89700000,  G#,  Minor,  23%,  92%,  26%,  0%,  0%,  7%,  21%
41,Black Rose,Volbeat,http://www.spotontrack.com/track/black-rose/285173,https://open.spotify.com/track/1Po4pby30EDHDFUKGE9hgJ,1Po4pby30EDHDFUKGE9hgJ,,  162.01600000,  E,  Major,  49%,  89%,  52%,  1%,  0%,  5%,  9%
42,How Did You Love,Shinedown,http://www.spotontrack.com/track/how-did-you-love/45008,https://open.spotify.com/track/2le5xHvcWF8PDp608d4L8D,2le5xHvcWF8PDp608d4L8D,https://p.scdn.co/mp3-preview/384dfe77f235fd9bc969f8256a2cb3e75fc75730?cid=null,  185.97000000,  F,  Major,  33%,  75%,  25%,  0%,  0%,  4%,  9%
43,Goodbye Angels,Red Hot Chili Peppers,http://www.spotontrack.com/track/goodbye-angels/429415,https://open.spotify.com/track/2XTkpF9T2PKvcLgamGJGx1,2XTkpF9T2PKvcLgamGJGx1,https://p.scdn.co/mp3-preview/69191d42691a7605cd25270fb2aca0e888a7f0f2?cid=null,  171.59700000,  A,  Minor,  37%,  80%,  55%,  10%,  0%,  11%,  15%
44,Alone,I Prevail,http://www.spotontrack.com/track/alone/3508793,https://open.spotify.com/track/6c9xVWbPeVPgrmWTYYeMTr,6c9xVWbPeVPgrmWTYYeMTr,,  118.95400000,  F#,  Minor,  53%,  76%,  30%,  0%,  0%,  4%,  7%
45,Lullaby,Frank Carter & The Rattlesnakes,http://www.spotontrack.com/track/lullaby/2178462,https://open.spotify.com/track/4STtE8vtSXM17vVqp4KQhK,4STtE8vtSXM17vVqp4KQhK,https://p.scdn.co/mp3-preview/4221b14d97b076aa989a7fc99dc3e6092f34a8f2?cid=null,  186.16400000,  D#,  Minor,  16%,  85%,  55%,  0%,  55%,  7%,  8%
46,Make War,From First To Last,http://www.spotontrack.com/track/make-war/7166711,https://open.spotify.com/track/6GdEIwsXvpfda24vliflHo,6GdEIwsXvpfda24vliflHo,https://p.scdn.co/mp3-preview/5ca5a685bb37844218d2798416b4934fe300dc62?cid=null,  174.06500000,  G,  Major,  45%,  92%,  31%,  0%,  0%,  4%,  48%
47,7,Catfish and the Bottlemen,http://www.spotontrack.com/track/7/293420,https://open.spotify.com/track/5ykbOijJEfRhuo2Td1m0Qd,5ykbOijJEfRhuo2Td1m0Qd,,  155.07400000,  A#,  Major,  53%,  72%,  30%,  0%,  0%,  4%,  10%
48,Oh No,Bring Me The Horizon,http://www.spotontrack.com/track/oh-no/14636,https://open.spotify.com/track/1H5a6C6jqWN6XQI0Unq7W3,1H5a6C6jqWN6XQI0Unq7W3,https://p.scdn.co/mp3-preview/052b345a41cf917a8e9a481a90f3a4e4c7f7b0f2?cid=null,  114.98700000,  C,  Major,  51%,  83%,  10%,  1%,  0%,  5%,  11%
49,Roman Sky,Avenged Sevenfold,http://www.spotontrack.com/track/roman-sky/3703233,https://open.spotify.com/track/1cS6bhx9h565rLO0HuDtgu,1cS6bhx9h565rLO0HuDtgu,,  130.07200000,  D,  Minor,  46%,  38%,  13%,  13%,  0%,  3%,  9%
50,Black Honey,Thrice,http://www.spotontrack.com/track/black-honey/253876,https://open.spotify.com/track/4FX7dhugVxsKsyC4DgwJyM,4FX7dhugVxsKsyC4DgwJyM,https://p.scdn.co/mp3-preview/5597144cc3b18d706d3cd7ee9e1802af6dcaddd4?cid=null,  151.91400000,  A,  Minor,  44%,  89%,  26%,  0%,  0%,  9%,  8%
