1,That's What I Like,Bruno Mars,http://www.spotontrack.com/track/that-s-what-i-like/5576083,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,0KKkJNfGyhkQ5aFogxQAPU,https://p.scdn.co/mp3-preview/f09116ce18bd77f543e68a925e5a96509e79ac6a?cid=null,0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.853,134.066,206693,4
2,Dahil Sa'Yo,Inigo Pascual,http://www.spotontrack.com/track/dahil-sa-yo/3065226,https://open.spotify.com/track/4ai7c2BUjNpElhZdZDH7qF,4ai7c2BUjNpElhZdZDH7qF,https://p.scdn.co/mp3-preview/f4999b1aea9a240317b75d4d063dd02b87a96198?cid=null,0.764,0.894,0,-2.892,1,0.0327,0.227,0,0.0906,0.963,99.986,211200,4
3,Symphony (feat. Zara Larsson),Clean Bandit,http://www.spotontrack.com/track/symphony-feat-zara-larsson/12667051,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,1x5sYLZiu9r5E43kMlt9f8,https://p.scdn.co/mp3-preview/45e100c336ff5ebbc5bdbae4224f25aa08fa9ca2?cid=null,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.444,122.863,212459,4
4,Something Just Like This,The Chainsmokers,http://www.spotontrack.com/track/something-just-like-this/16112644,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,https://p.scdn.co/mp3-preview/cb1ae1f9e2f874dd2d19e4c29edb552777eb1e7a?cid=null,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.436,103.019,247160,4
5,I'm the One,DJ Khaled,http://www.spotontrack.com/track/i-m-the-one/20614606,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,72Q0FQQo32KJloivv5xge2,https://p.scdn.co/mp3-preview/f6fdecfbaae1ed54bcfbae1bc2b088e8807c9783?cid=null,0.599,0.667,7,-4.267,1,0.0367,0.0533,0,0.134,0.811,80.984,288877,4
6,Shape of You,Ed Sheeran,http://www.spotontrack.com/track/shape-of-you/10406447,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,https://p.scdn.co/mp3-preview/84462d8e1e4d0f9e5ccd06f0da390f65843774a2?cid=null,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.933,95.977,233713,4
7,Good Life (with G-Eazy & Kehlani),G-Eazy,http://www.spotontrack.com/track/good-life-with-g-eazy-kehlani/12616067,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E,1Eck97uRMlprKOOJN9oO1E,https://p.scdn.co/mp3-preview/88d8d456dcf9b55e94b0f9a42ca1edaf15248738?cid=null,0.565,0.771,1,-5.22,1,0.212,0.00464,0,0.0568,0.551,168.385,225526,4
8,Mama,Jonas Blue,http://www.spotontrack.com/track/mama/22004976,https://open.spotify.com/track/47OVNnZJzIkrsEiZ4n187p,47OVNnZJzIkrsEiZ4n187p,,0.747,0.799,11,-4.066,0,0.0405,0.128,0,0.0541,0.537,104.02,184134,4
9,Touch,Little Mix,http://www.spotontrack.com/track/touch/5576497,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,5Ua3GXyHwiSfpNTMjq6m2z,https://p.scdn.co/mp3-preview/1da7e81a261e755950041a826f4418096050eb34?cid=null,0.607,0.718,4,-4.095,1,0.0978,0.032,0,0.403,0.521,101.821,213307,4
10,Attention,Charlie Puth,http://www.spotontrack.com/track/attention/19048533,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,4iLqG9SeJSnt0cSPICSjxv,https://p.scdn.co/mp3-preview/e20bdb50a10a7c5ada4bd34252bed3bfa3823b7a?cid=null,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.758,100.041,211475,4
11,It's Gotta Be You,Isaiah,http://www.spotontrack.com/track/it-s-gotta-be-you/5950885,https://open.spotify.com/track/66yKv1kZIqfejvrLEGqTML,66yKv1kZIqfejvrLEGqTML,https://p.scdn.co/mp3-preview/79b0122a4b7cec3e3af69921c8c9464293f38652?cid=null,0.322,0.732,8,-4.903,1,0.0442,0.225,0,0.11,0.58,92.132,191433,4
12,Stay (with Alessia Cara),Zedd,http://www.spotontrack.com/track/stay-with-alessia-cara/9893218,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,0dA2Mk56wEzDgegdC6R17g,,0.679,0.634,5,-5.024,0,0.0654,0.232,0,0.115,0.503,102.013,210091,4
13,Versace On The Floor,Bruno Mars,http://www.spotontrack.com/track/versace-on-the-floor/5576084,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,0kN8xEmgMW9mh7UmDYHlJP,https://p.scdn.co/mp3-preview/734b5d7f9b5552bb2a886b042be24c9ca6be9c9f?cid=null,0.578,0.574,2,-6.209,1,0.0454,0.196,0,0.083,0.286,174.152,261240,4
14,Most Girls,Hailee Steinfeld,http://www.spotontrack.com/track/most-girls/20717890,https://open.spotify.com/track/10GJQkjRJcZhGTLagFOC62,10GJQkjRJcZhGTLagFOC62,,0.76,0.588,9,-7.082,1,0.0775,0.0485,0,0.0847,0.384,102.974,204400,4
15,Say You Won't Let Go,James Arthur,http://www.spotontrack.com/track/say-you-won-t-let-go/3702581,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,5uCax9HTNlzGybIStD3vDh,https://p.scdn.co/mp3-preview/00825cb1779b31d68964eda6f2a7911fc2ae96c6?cid=null,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.475,85.043,211467,4
16,No Promises (feat. Demi Lovato),Cheat Codes,http://www.spotontrack.com/track/no-promises-feat-demi-lovato/14790210,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,1louJpMmzEicAn7lzDalPW,https://p.scdn.co/mp3-preview/eb769786f45b9fe4852d38b4db9e2b4774e8781d?cid=null,0.741,0.667,10,-5.445,1,0.134,0.0575,0,0.106,0.609,112.956,223504,4
17,Perfect Strangers,Jonas Blue,http://www.spotontrack.com/track/perfect-strangers/285116,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,1CUVN2kn7mW5FjkqXTR2W1,,0.742,0.819,1,-5.307,1,0.0487,0.372,0,0.277,0.697,117.986,196613,4
18,Why Can't It Be,Kaye Cal,http://www.spotontrack.com/track/why-can-t-it-be/12667170,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga,0zFYa7NIpKhmom8zrZx7Ga,https://p.scdn.co/mp3-preview/43c26f4ef4464d71416008f3c33ba78cc79a343d?cid=null,0.563,0.314,3,-9.241,1,0.0312,0.612,1.14e-05,0.124,0.249,127.791,248760,4
19,Hiling,Mark Carpio,http://www.spotontrack.com/track/hiling/1541163,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,6xQs6y6CpDqK9VKCktApEL,https://p.scdn.co/mp3-preview/99c071e7622ccbc2953cd29250b4bf3f41547f83?cid=null,0.58,0.244,4,-9.917,1,0.0361,0.808,0,0.092,0.367,82.121,235010,4
20,You,Jona,http://www.spotontrack.com/track/you/10536991,https://open.spotify.com/track/4OjORl39ULsmkJHOPbOOPJ,4OjORl39ULsmkJHOPbOOPJ,https://p.scdn.co/mp3-preview/e2102fe4048401bbeb7dd97b490f617033474e9b?cid=null,0.319,0.411,9,-7.171,1,0.0321,0.288,0,0.0914,0.155,138.997,266560,4
21,There's Nothing Holdin' Me Back,Shawn Mendes,http://www.spotontrack.com/track/there-s-nothing-holdin-me-back/18933625,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,7JJmb5XwzOO8jgpou264Ml,,0.858,0.799,2,-4.034,1,0.0589,0.357,0,0.091,0.965,121.991,199440,4
22,Starving,Hailee Steinfeld,http://www.spotontrack.com/track/starving/1639577,https://open.spotify.com/track/2zDt2TfQbxiSPjTVJTgbwz,2zDt2TfQbxiSPjTVJTgbwz,,0.724,0.628,4,-4.219,1,0.0962,0.409,0,0.105,0.508,99.898,181880,4
23,It Ain't Me (with Selena Gomez),Kygo,http://www.spotontrack.com/track/it-ain-t-me-with-selena-gomez/9075073,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,3eR23VReFzcdmS7TYCrhCe,https://p.scdn.co/mp3-preview/14c4f664755de848314b8acafae1f18fcc4f8660?cid=null,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.5,99.968,220781,4
24,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,http://www.spotontrack.com/track/i-don-t-wanna-live-forever-fifty-shades-darker/6715144,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk,6yIdwnpDHufLWgQcveTPMk,,0.74,0.46,0,-8.363,1,0.0674,0.0546,1.35e-05,0.353,0.08,117.988,245200,4
25,Fresh Eyes,Andy Grammer,http://www.spotontrack.com/track/fresh-eyes/1762991,https://open.spotify.com/track/4ftPj2fBTJ5pytddHwCPH0,4ftPj2fBTJ5pytddHwCPH0,,0.828,0.56,0,-6.685,1,0.0327,0.548,3.66e-05,0.15,0.864,122.054,198001,4
26,Strip That Down,Liam Payne,http://www.spotontrack.com/track/strip-that-down/23314187,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,6EpRaXYhGOB3fj4V2uDkMJ,,0.869,0.485,6,-5.595,1,0.0545,0.246,0,0.0765,0.542,106.028,204502,4
27,Call on Me - Ryan Riback Remix,Starley,http://www.spotontrack.com/track/call-on-me-ryan-riback-remix/2171977,https://open.spotify.com/track/14uKsvPJ0quzQvdB6f7Dur,14uKsvPJ0quzQvdB6f7Dur,https://p.scdn.co/mp3-preview/8d2d5dfeee6f7d48a6e1f7143252a2e178603011?cid=null,0.67,0.837,0,-4.031,1,0.0362,0.06,0.000694,0.159,0.691,105.003,222041,4
28,The One,The Chainsmokers,http://www.spotontrack.com/track/the-one/16112640,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,0wfbD5rAksdXUzRvMfM3x5,https://p.scdn.co/mp3-preview/09ec5f0483dec2197bb6a4e1700eaf4a71789ca8?cid=null,0.76,0.303,2,-11.362,1,0.0284,0.238,8.09e-06,0.294,0.157,99.991,177573,4
29,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,http://www.spotontrack.com/track/rockabye-feat-sean-paul-anne-marie/3419162,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,5knuzwU65gJK7IF5yJsuaW,https://p.scdn.co/mp3-preview/3c126ba33517e26c879ac10e3099df15c7b2aec0?cid=null,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.748,101.965,251088,4
30,Cold,Maroon 5,http://www.spotontrack.com/track/cold/8894563,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,5NNlUMcOEOdoOIwwaWXv0k,,0.703,0.715,9,-6.285,0,0.114,0.139,0,0.0456,0.495,99.924,234308,4
31,Paris,The Chainsmokers,http://www.spotontrack.com/track/paris/16112647,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,72jbDTw1piOOj770jWNeaG,https://p.scdn.co/mp3-preview/1bf99008d3c4ef8f26d7bec1f535efe6b261a91c?cid=null,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.212,99.99,221507,4
