1,Dreamer,Tommy Trash,http://www.spotontrack.com/track/dreamer/22767366,https://open.spotify.com/track/1ZONx1GUOzBx02KMDOO6TI,1ZONx1GUOzBx02KMDOO6TI,https://p.scdn.co/mp3-preview/b16b54207b0f15759d78153e0d6801a545d4b793?cid=null,0.625,0.936,9,-3.915,0,0.0316,0.0112,6.38e-05,0.0786,0.327,127.012,187039,4
2,Something Just Like This - Don Diablo Remix,The Chainsmokers,http://www.spotontrack.com/track/something-just-like-this-don-diablo-remix/20573255,https://open.spotify.com/track/15MTd64KUMG7CF6mOyovsQ,15MTd64KUMG7CF6mOyovsQ,https://p.scdn.co/mp3-preview/4cc676d6eff3da91900ea510915743ab433d288e?cid=null,0.72,0.746,11,-5.567,0,0.0985,0.125,0.000476,0.0929,0.508,124.045,230853,4
3,First Time,Kygo,http://www.spotontrack.com/track/first-time/20523138,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2Gl0FzuLxflY6nPifJp5Dr,https://p.scdn.co/mp3-preview/f5e35495b56260a06a92b308d616ab71e079e903?cid=null,0.633,0.592,0,-7.245,0,0.112,0.197,0,0.099,0.643,90.066,193511,4
4,"Take It up Again (Stef Kalloo, Flush, Kahtana)",Tommie Sunshine,http://www.spotontrack.com/track/take-it-up-again-stef-kalloo-flush-kahtana/6289381,https://open.spotify.com/track/4AOgj0qegbby49dTRGMKBB,4AOgj0qegbby49dTRGMKBB,https://p.scdn.co/mp3-preview/9cc2169c8d11d435536fb0a40f41174ea27e9984?cid=null,0.652,0.846,7,-3.966,0,0.226,0.0816,6.23e-06,0.263,0.349,109.804,183458,4
5,Stay (with Alessia Cara),Zedd,http://www.spotontrack.com/track/stay-with-alessia-cara/9893206,https://open.spotify.com/track/6uBhi9gBXWjanegOb2Phh0,6uBhi9gBXWjanegOb2Phh0,,0.457,0.627,5,-5.091,0,0.111,0.238,0,0.116,0.535,101.384,210091,4
6,Creatures Of The Night,Hardwell,http://www.spotontrack.com/track/creatures-of-the-night/22766635,https://open.spotify.com/track/5Orlnis8mwywCBgZG7VTjV,5Orlnis8mwywCBgZG7VTjV,,0.614,0.749,5,-5.292,1,0.0771,0.36,0,0.109,0.346,149.815,180800,4
7,One More Weekend,Audien,http://www.spotontrack.com/track/one-more-weekend/14939580,https://open.spotify.com/track/0dzKKW6FzIT7C38BdQBbgw,0dzKKW6FzIT7C38BdQBbgw,,0.664,0.902,2,-2.155,1,0.0431,0.377,0,0.0819,0.363,110.029,200587,4
8,Smoke & Fire,Cuebrick,http://www.spotontrack.com/track/smoke-fire/19018752,https://open.spotify.com/track/72VWeN4sOkXy6ctgm1pSKV,72VWeN4sOkXy6ctgm1pSKV,https://p.scdn.co/mp3-preview/c7e1e9d4845648a3f4bb2fce9f111719a28ade93?cid=null,0.46,0.786,6,-4.961,1,0.0425,0.0264,1e-05,0.245,0.382,159.946,196872,4
9,No Promises (feat. Demi Lovato),Cheat Codes,http://www.spotontrack.com/track/no-promises-feat-demi-lovato/14877495,https://open.spotify.com/track/5lNuqFVMca4vPupY10cH0J,5lNuqFVMca4vPupY10cH0J,https://p.scdn.co/mp3-preview/eb769786f45b9fe4852d38b4db9e2b4774e8781d?cid=null,0.741,0.667,10,-5.445,1,0.134,0.0575,0,0.106,0.609,112.956,223504,4
10,I Love You - David Puentez Remix,Axwell /\ Ingrosso,http://www.spotontrack.com/track/i-love-you-david-puentez-remix/19048657,https://open.spotify.com/track/4EXe2VZ5MmMSKM0kyjDQ3N,4EXe2VZ5MmMSKM0kyjDQ3N,,0.794,0.857,4,-5.958,0,0.21,0.0871,0.0103,0.0262,0.695,125.152,164040,4
11,In and Out of Love,Vera,http://www.spotontrack.com/track/in-and-out-of-love/22674519,https://open.spotify.com/track/6uRsPzgLfDtGWLhqf7pjco,6uRsPzgLfDtGWLhqf7pjco,https://p.scdn.co/mp3-preview/df2a8777d3789a14eb06b18f26e8b93fc70da38d?cid=null,0.55,0.564,1,-7.255,0,0.112,0.641,0.0133,0.103,0.373,94.01,159340,4
12,The Other (Madison Mars Remix),Lauv,http://www.spotontrack.com/track/the-other-madison-mars-remix/12671473,https://open.spotify.com/track/37Qd6pycwS5oeiBEgpTgzc,37Qd6pycwS5oeiBEgpTgzc,https://p.scdn.co/mp3-preview/82c053fdd635713aa0a6b4ae668f467ad20f4af6?cid=null,0.681,0.917,7,-3.214,1,0.0324,0.167,2.63e-05,0.337,0.489,105.0,207000,4
13,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,http://www.spotontrack.com/track/pretty-girl-cheat-codes-x-cade-remix/10535022,https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9,39IsH7B5byx8NRlEKlZVg9,https://p.scdn.co/mp3-preview/58cb4a89b49f1b0f0a4e3eae532df7c47bc2a0b8?cid=null,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.732,121.03,193613,4
14,Breathing Deeper,Shapov,http://www.spotontrack.com/track/breathing-deeper/8643454,https://open.spotify.com/track/4eADs6aNXAGQ7btA35KWvB,4eADs6aNXAGQ7btA35KWvB,https://p.scdn.co/mp3-preview/0880c02b46cb6f600278c0e5fd40baaa5066af24?cid=null,0.579,0.893,8,-2.608,1,0.032,0.216,0.00392,0.106,0.236,125.02,192000,4
15,Good Day,Yellow Claw,http://www.spotontrack.com/track/good-day/14857585,https://open.spotify.com/track/6TfB9r2QKe8KiNuyfEcpzG,6TfB9r2QKe8KiNuyfEcpzG,https://p.scdn.co/mp3-preview/34161b554f0c5cf20948c35ab8c0c684f18d77b9?cid=null,0.646,0.748,9,-5.469,0,0.0389,0.009,0,0.283,0.132,103.996,228342,4
16,Hot2Touch,Felix Jaehn,http://www.spotontrack.com/track/hot2touch/22806618,https://open.spotify.com/track/4o4sj7dVrT51NKMyeG8T5y,4o4sj7dVrT51NKMyeG8T5y,,0.76,0.713,1,-5.32,0,0.0409,0.000909,3.12e-05,0.326,0.824,121.954,160826,4
17,In The Name Of Love - The Him Remix,Martin Garrix,http://www.spotontrack.com/track/in-the-name-of-love-the-him-remix/5114870,https://open.spotify.com/track/2sp1QtoKfxJaSlsu8NOLTn,2sp1QtoKfxJaSlsu8NOLTn,https://p.scdn.co/mp3-preview/468827e18ffe1b0a37882875ce1e76b8b0ae29d4?cid=null,0.642,0.864,7,-3.657,1,0.0379,0.0455,1.98e-06,0.081,0.557,125.088,209280,4
18,Up All Night,Breathe Carolina,http://www.spotontrack.com/track/up-all-night/12671215,https://open.spotify.com/track/07W97KhvfVHSQxzER5NmZK,07W97KhvfVHSQxzER5NmZK,https://p.scdn.co/mp3-preview/0013d18ca76c48373a15dec364b8c3fbe10144af?cid=null,0.499,0.849,8,-3.58,1,0.0405,8.07e-05,0.0219,0.384,0.541,144.901,221693,4
19,Burn Break Crash - Madison Mars Remix,Aanysa,http://www.spotontrack.com/track/burn-break-crash-madison-mars-remix/7063620,https://open.spotify.com/track/0gyQR8SQvI9BqquYz1IkHI,0gyQR8SQvI9BqquYz1IkHI,https://p.scdn.co/mp3-preview/002b4a55c7d7f257829921fc38f147215712c508?cid=null,0.611,0.855,0,-1.824,0,0.0754,0.188,0,0.117,0.489,125.933,223000,4
20,Feel Good (feat. Daya),Gryffin,http://www.spotontrack.com/track/feel-good-feat-daya/11917742,https://open.spotify.com/track/0Ev562zA4pmUsBqjxsxxdx,0Ev562zA4pmUsBqjxsxxdx,,0.62,0.71,2,-4.72,1,0.0354,0.231,2.61e-06,0.21,0.425,137.968,248156,4
21,Scared To Be Lonely (Brooks Remix),Martin Garrix,http://www.spotontrack.com/track/scared-to-be-lonely-brooks-remix/12666969,https://open.spotify.com/track/389MC596K4IN35zaHAyuYz,389MC596K4IN35zaHAyuYz,https://p.scdn.co/mp3-preview/f7caefe6560abc1abac61734e4b9dd3553622667?cid=null,0.604,0.796,1,-2.416,0,0.0597,0.0126,0,0.106,0.209,127.991,200625,4
22,Despacito - Major Lazer & MOSKA Remix,Luis Fonsi,http://www.spotontrack.com/track/despacito-major-lazer-moska-remix/22005657,https://open.spotify.com/track/2soXzaiEWhHzUCnSi94jTv,2soXzaiEWhHzUCnSi94jTv,,0.796,0.762,2,-3.782,1,0.0457,0.018,0.00045,0.155,0.527,100.018,190320,4
23,In The Morning,MOKS,http://www.spotontrack.com/track/in-the-morning/16881631,https://open.spotify.com/track/72eyEFbN9yMIwKx78ae0S1,72eyEFbN9yMIwKx78ae0S1,https://p.scdn.co/mp3-preview/c189b7399a7ae0fdc35a34c3eadd44cdf0e7440f?cid=null,0.644,0.803,1,-4.117,1,0.0666,0.114,0,0.0994,0.303,125.947,211538,4
24,Chasing Highs,ALMA,http://www.spotontrack.com/track/chasing-highs/13236617,https://open.spotify.com/track/1eUziV5HIH10UsCIEHk1sm,1eUziV5HIH10UsCIEHk1sm,https://p.scdn.co/mp3-preview/c588308df72fa3c3110ef1497048f9906edc681b?cid=null,0.792,0.776,2,-4.576,0,0.0533,0.275,1.45e-05,0.406,0.53,111.96,195678,4
25,Intuition,Shanahan,http://www.spotontrack.com/track/intuition/6826399,https://open.spotify.com/track/7CMS1rZNlQGIxHQiHVmMhS,7CMS1rZNlQGIxHQiHVmMhS,https://p.scdn.co/mp3-preview/408b0365f05164fe7c5fc43dacd497076632144d?cid=null,0.661,0.768,7,-6.98,0,0.0663,0.0262,0.00819,0.103,0.185,124.917,218400,4
26,Girl At Coachella (with Matoma & MAGIC! feat. D.R.A.M.) - Bad Royale Remix,Matoma,http://www.spotontrack.com/track/girl-at-coachella-with-matoma-magic-feat-d-r-a-m-bad-royale-remix/21912336,https://open.spotify.com/track/2RNT18T34LgpctyQTPrn1W,2RNT18T34LgpctyQTPrn1W,https://p.scdn.co/mp3-preview/485a329296b2fc692cb02197b55f7737a6ab7a63?cid=null,0.599,0.879,7,-3.504,0,0.045,0.00985,0,0.284,0.649,144.981,196138,4
27,Invitation,Yellow Claw,http://www.spotontrack.com/track/invitation/14857594,https://open.spotify.com/track/26D28QBtBmqhhIwvyPVPT6,26D28QBtBmqhhIwvyPVPT6,https://p.scdn.co/mp3-preview/b654154a170ec6945ff083b145763c8c2a1aa79e?cid=null,0.602,0.857,5,-5.574,0,0.0748,0.0944,2.98e-05,0.755,0.637,103.881,152610,4
28,Are You Sure? (feat. Ty Dolla $ign) - Eden Prince Remix,Kris Kross Amsterdam,http://www.spotontrack.com/track/are-you-sure-feat-ty-dolla-ign-eden-prince-remix/19018422,https://open.spotify.com/track/6ZaKHT4OyKBszbyF16MiGl,6ZaKHT4OyKBszbyF16MiGl,https://p.scdn.co/mp3-preview/a696bd2c10984202ae3ae67d3fbae7cfe6a2f254?cid=null,0.63,0.672,1,-7.863,0,0.0972,0.233,0,0.11,0.58,118.041,185893,4
29,We Are the Night,Madison Mars,http://www.spotontrack.com/track/we-are-the-night/9928779,https://open.spotify.com/track/1vpmgSYyCTsfWM2WG1eC2L,1vpmgSYyCTsfWM2WG1eC2L,https://p.scdn.co/mp3-preview/f829e44b02b5c9c42e3feeb0864d3da93e5d84f3?cid=null,0.594,0.901,5,-1.951,1,0.0447,0.0438,0,0.425,0.454,125.995,226000,4
30,Show Me Love - EDX Remix / Radio Edit,Sam Feldt,http://www.spotontrack.com/track/show-me-love-edx-remix-radio-edit/174325,https://open.spotify.com/track/4bAmAVdks2Y84VNVVLXFwN,4bAmAVdks2Y84VNVVLXFwN,,0.596,0.666,0,-5.825,1,0.0943,0.287,0.000454,0.0733,0.694,117.057,180336,4
31,Run Up - Afrosmash Remix,Major Lazer,http://www.spotontrack.com/track/run-up-afrosmash-remix/22831200,https://open.spotify.com/track/4GOlq3EPHDzWzFijZ5Jcuj,4GOlq3EPHDzWzFijZ5Jcuj,https://p.scdn.co/mp3-preview/1f59a637d627f3fc4ce45ba9c24cbfa82ebd2c7f?cid=null,0.881,0.579,1,-11.33,0,0.117,0.0905,0.00156,0.076,0.943,117.007,205128,4
32,Let Me Love You - R3hab Remix,DJ Snake,http://www.spotontrack.com/track/let-me-love-you-r3hab-remix/8641962,https://open.spotify.com/track/7mbbGuqfaIIFHImIwu45Xi,7mbbGuqfaIIFHImIwu45Xi,,0.437,0.819,0,-2.801,0,0.107,0.0181,0,0.449,0.478,203.893,175000,4
33,All We Need feat. Shy Girls - Dzeko & Torres Remix Radio Edit,ODESZA,http://www.spotontrack.com/track/all-we-need-feat-shy-girls-dzeko-torres-remix-radio-edit/221640,https://open.spotify.com/track/1Nf0mk83xLd3CyL8ybd8vw,1Nf0mk83xLd3CyL8ybd8vw,https://p.scdn.co/mp3-preview/0a54f2134730719bb753c38707bfa3734a812e38?cid=null,0.581,0.954,9,-3.336,1,0.081,0.0244,0.00413,0.223,0.604,127.959,191250,4
34,I'll Be There,Andrew Rayel,http://www.spotontrack.com/track/i-ll-be-there/21941331,https://open.spotify.com/track/4OPJYIu3wC2GftlxQa5nBV,4OPJYIu3wC2GftlxQa5nBV,https://p.scdn.co/mp3-preview/1631bfcd93dc6a87b8978fb8f2a4dc91cdba2ff0?cid=null,0.519,0.764,7,-3.912,0,0.0496,0.0256,0,0.403,0.175,127.961,225513,4
35,Ain't My Fault - R3hab Remix,Zara Larsson,http://www.spotontrack.com/track/ain-t-my-fault-r3hab-remix/2905421,https://open.spotify.com/track/3YPlsrk0Voe8AOa1jyN891,3YPlsrk0Voe8AOa1jyN891,https://p.scdn.co/mp3-preview/dbc4bdbdd2f66f75f942100a44edf95e13de0646?cid=null,0.67,0.847,9,-3.723,1,0.043,0.0156,0,0.22,0.63,150.109,158773,4
36,On My Way,Axwell /\ Ingrosso,http://www.spotontrack.com/track/on-my-way/1300115,https://open.spotify.com/track/6PKf0T1qXVhuDkzje6O9sq,6PKf0T1qXVhuDkzje6O9sq,,0.641,0.829,0,-4.014,1,0.0422,0.0555,5.28e-05,0.118,0.34,127.991,264787,4
37,Lights Out - Sondr Remix,Virginia To Vegas,http://www.spotontrack.com/track/lights-out-sondr-remix/7505808,https://open.spotify.com/track/4ZyHQyC4IAdBdlo6jxhGh5,4ZyHQyC4IAdBdlo6jxhGh5,https://p.scdn.co/mp3-preview/5e58488c8b0a58c2acc7c5bf723b424e7a9d6702?cid=null,0.519,0.835,5,-5.79,0,0.0418,0.00785,0,0.336,0.599,119.932,196000,4
38,Gone,Kap Slap,http://www.spotontrack.com/track/gone/11589611,https://open.spotify.com/track/5z01Gx5dldV7Uijgr6sLqh,5z01Gx5dldV7Uijgr6sLqh,https://p.scdn.co/mp3-preview/792dbc65429528765f17080e596e03e2426c8aad?cid=null,0.735,0.899,1,-5.457,0,0.106,0.0309,3.1e-06,0.0911,0.707,100.039,201803,4
39,What Do You Love - Zac Samuel Remix,Seeb,http://www.spotontrack.com/track/what-do-you-love-zac-samuel-remix/7121670,https://open.spotify.com/track/5yMdAlxrQe0QqYccXg99om,5yMdAlxrQe0QqYccXg99om,,0.635,0.958,8,-4.7,0,0.0602,0.0286,1.07e-05,0.336,0.629,118.032,183547,4
40,Light My Body Up (feat. Nicki Minaj & Lil Wayne) - Tujamo Remix,David Guetta,http://www.spotontrack.com/track/light-my-body-up-feat-nicki-minaj-lil-wayne-tujamo-remix/19086748,https://open.spotify.com/track/449LomMxWudGSkUsZjchZs,449LomMxWudGSkUsZjchZs,https://p.scdn.co/mp3-preview/d90176d925fe9dd95b085b81ac53c178de68045e?cid=null,0.764,0.909,6,-4.353,0,0.234,0.00761,7.38e-06,0.229,0.627,129.967,214154,4
41,Stronger,Gareth Emery,http://www.spotontrack.com/track/stronger/21912246,https://open.spotify.com/track/4yKgop0iKmrzQO87bIDobF,4yKgop0iKmrzQO87bIDobF,https://p.scdn.co/mp3-preview/b91d12b1421d2786b4fe3c0881193207d78f5288?cid=null,0.553,0.741,2,-6.136,1,0.0454,0.0793,0,0.113,0.336,78.518,176376,4
42,Another Life,Afrojack,http://www.spotontrack.com/track/another-life-radio-mix/20718322,https://open.spotify.com/track/0AOEd0Zw22aTE8LzsS4EMg,0AOEd0Zw22aTE8LzsS4EMg,,0.414,0.785,7,-3.119,0,0.0609,0.186,2.95e-06,0.526,0.491,144.849,208689,4
43,On My Mind,Disciples,http://www.spotontrack.com/track/on-my-mind/9075412,https://open.spotify.com/track/5Xc74Dn1ZKH6H8XaVGOHXG,5Xc74Dn1ZKH6H8XaVGOHXG,https://p.scdn.co/mp3-preview/33a1a12cd6e12eec408faefecbbff7681a20f429?cid=null,0.741,0.893,0,-2.549,0,0.0384,0.0435,3.19e-05,0.0371,0.751,122.056,185846,4
