1,You Make My Dreams - Remastered,Daryl Hall & John Oates,http://www.spotontrack.com/track/you-make-my-dreams/7989,https://open.spotify.com/track/4o6BgsqLIBViaGVbx5rbRk,4o6BgsqLIBViaGVbx5rbRk,https://p.scdn.co/mp3-preview/b45150367db24d0fc61d71d852c5c37d415b1187?cid=null,0.748,0.652,5,-6.851,1,0.0594,0.251,0.0598,0.0408,0.857,167.17,190733,4
2,Stand By Me,Ben E. King,http://www.spotontrack.com/track/stand-by-me/220724,https://open.spotify.com/track/3SdTKo2uVsxFblQjpScoHy,3SdTKo2uVsxFblQjpScoHy,https://p.scdn.co/mp3-preview/cdc0401bbc4a03b855d9dd820fdf680917865dba?cid=null,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.607,118.068,180056,4
3,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,http://www.spotontrack.com/track/i-wanna-dance-with-somebody-who-loves-me/34246,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj,2tUBqZG2AbRi7Q0BIrVrEj,https://p.scdn.co/mp3-preview/3bb02cefe0aca5129bb4be624a3f0dba6f31409f?cid=null,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.871,118.814,291293,4
4,Don't Go Breaking My Heart,Elton John,http://www.spotontrack.com/track/don-t-go-breaking-my-heart/178553,https://open.spotify.com/track/5Bkib0XUhVqvADQoJaRoWN,5Bkib0XUhVqvADQoJaRoWN,,0.729,0.846,5,-8.841,1,0.0358,0.173,2.18e-06,0.0811,0.74,131.472,274267,4
5,All Star,Smash Mouth,http://www.spotontrack.com/track/all-star/490702,https://open.spotify.com/track/3cfOd4CMv2snFaKAnMdnvK,3cfOd4CMv2snFaKAnMdnvK,,0.731,0.861,11,-5.881,1,0.0323,0.0319,0,0.0829,0.775,104.034,200373,4
6,Hey Ya! - Radio Mix / Club Mix,OutKast,http://www.spotontrack.com/track/hey-ya-radio-mix-club-mix/2341,https://open.spotify.com/track/5WQ1hIc5d2EVbRQ8qsj8Uh,5WQ1hIc5d2EVbRQ8qsj8Uh,https://p.scdn.co/mp3-preview/e40ad9c8016efc1f25a291f3b0aea58d691948b5?cid=null,0.719,0.967,0,-2.435,1,0.0552,0.0588,0.000249,0.206,0.963,79.505,235213,4
7,Don't Stop Believin',Various Artists,http://www.spotontrack.com/track/don-t-stop-believin/52864,https://open.spotify.com/track/3HRQtRUYnnuZY7fE900XtJ,3HRQtRUYnnuZY7fE900XtJ,https://p.scdn.co/mp3-preview/e27a6fa83d8b538e267e206f0dd8ac6303282eb5?cid=null,0.495,0.781,4,-8.109,1,0.0413,0.254,0,0.395,0.465,119.206,248200,4
8,I'm Gonna Be (500 Miles),The Proclaimers,http://www.spotontrack.com/track/i-m-gonna-be-500-miles/38151,https://open.spotify.com/track/66S14BkJDxgkYxLl5DCqOz,66S14BkJDxgkYxLl5DCqOz,https://p.scdn.co/mp3-preview/a5e44c043b4e27c01ee92be422224edd2a222f34?cid=null,0.867,0.443,4,-9.032,1,0.041,0.166,0,0.0893,0.788,131.928,219480,4
9,Footloose,Various Artists,http://www.spotontrack.com/track/footloose/494826,https://open.spotify.com/track/2vz1CsL5WBsbpBcwgboTAw,2vz1CsL5WBsbpBcwgboTAw,https://p.scdn.co/mp3-preview/ab731e85f55caa38a697c1e825728df2f78e5c85?cid=null,0.583,0.905,2,-6.132,1,0.0733,0.0984,0.00019,0.0593,0.639,173.982,226827,4
10,Hips Don't Lie,Shakira,http://www.spotontrack.com/track/hips-don-t-lie/18228,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,3ZFTkvIE7kyPt6Nu3PEa7V,https://p.scdn.co/mp3-preview/3859547944f57cfb7b996f6551148c9467889d4b?cid=null,0.778,0.824,10,-5.892,0,0.0712,0.284,0,0.405,0.767,100.024,218093,4
11,I Want It That Way,Backstreet Boys,http://www.spotontrack.com/track/i-want-it-that-way/66833,https://open.spotify.com/track/6e40mgJiCid5HRAGrbpGA6,6e40mgJiCid5HRAGrbpGA6,https://p.scdn.co/mp3-preview/e72a05dc3f69c891e3390c3ceaa77fad02f6b5f6?cid=null,0.689,0.702,6,-5.642,0,0.0261,0.216,0,0.159,0.472,99.031,213600,4
12,Dancing in the Moonlight,Toploader,http://www.spotontrack.com/track/dancing-in-the-moonlight/68117,https://open.spotify.com/track/1FHNctV68GUNLgXclG2DtR,1FHNctV68GUNLgXclG2DtR,https://p.scdn.co/mp3-preview/22bdb0d1b85e258e30c6dfdd921b12bd934a1127?cid=null,0.639,0.845,10,-3.333,1,0.0372,0.0528,0,0.336,0.859,119.485,233373,4
13,September,"Earth, Wind & Fire",http://www.spotontrack.com/track/september/366041,https://open.spotify.com/track/5nNmj1cLH3r4aA4XDJ2bgY,5nNmj1cLH3r4aA4XDJ2bgY,https://p.scdn.co/mp3-preview/5fce831e28eb2ae69f1c44e340c2368c228e0764?cid=null,0.697,0.809,9,-8.197,1,0.0302,0.114,0.000521,0.183,0.979,125.941,214827,4
14,Billie Jean - Single Version,Michael Jackson,http://www.spotontrack.com/track/billie-jean-single-version/4138,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,5ChkMS8OtdzJeqyybCc9R5,https://p.scdn.co/mp3-preview/4eb779428d40d579f14d12a9daf98fc66c7d0be4?cid=null,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.856,117.046,293827,4
15,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,http://www.spotontrack.com/track/sweet-dreams-are-made-of-this-remastered-version/34262,https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS,1TfqLAPs4K3s2rJMoCokcS,https://p.scdn.co/mp3-preview/90dbf17146e76483a9fe296d7f03001e2f07199f?cid=null,0.692,0.711,0,-7.498,0,0.0317,0.227,0,0.12,0.866,125.135,216933,4
16,Uptown Girl,Billy Joel,http://www.spotontrack.com/track/uptown-girl/865705,https://open.spotify.com/track/5zA8vzDGqPl2AzZkEYQGKh,5zA8vzDGqPl2AzZkEYQGKh,https://p.scdn.co/mp3-preview/fcc3b727931ee5011d48e54124f7982cebc0433a?cid=null,0.701,0.943,4,-2.986,1,0.0456,0.0747,0,0.601,0.808,128.992,197707,4
17,Wannabe - Radio Edit,Spice Girls,http://www.spotontrack.com/track/wannabe-radio-edit/17730,https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT,1Je1IMUlBXcx1Fz0WE7oPT,,0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.876,110.008,173027,4
18,Gimme Gimme Gimme,Narada Michael Walden,http://www.spotontrack.com/track/gimme-gimme-gimme/838319,https://open.spotify.com/track/6uP1ltEgH9Na7C1AkxJTvF,6uP1ltEgH9Na7C1AkxJTvF,https://p.scdn.co/mp3-preview/e33ca3b2c288428dd29a1ce2e6d1db69b6560eba?cid=null,0.639,0.795,10,-5.927,1,0.0655,0.034,0,0.179,0.935,171.378,281333,4
19,Ignition (Remix),R. Kelly,http://www.spotontrack.com/track/ignition-remix/1688,https://open.spotify.com/track/3zSCNTXI7Ed0PiidZVmzIe,3zSCNTXI7Ed0PiidZVmzIe,https://p.scdn.co/mp3-preview/1b0582b3e5ec4756189c8627256409cd8e607763?cid=null,0.778,0.549,1,-6.144,1,0.0473,0.0549,0,0.0724,0.811,133.041,186040,4
20,This Love,Maroon 5,http://www.spotontrack.com/track/this-love/26124,https://open.spotify.com/track/5zF2zGPkL6Ipsn9AfAK6RP,5zF2zGPkL6Ipsn9AfAK6RP,,0.714,0.868,5,-4.596,0,0.0363,0.0551,0,0.0987,0.8,95.05,206200,4
21,Every Little Thing,Carlene Carter,http://www.spotontrack.com/track/every-little-thing/464638,https://open.spotify.com/track/1NpcXmiVJpDsdaOEejWgTC,1NpcXmiVJpDsdaOEejWgTC,https://p.scdn.co/mp3-preview/69332d8b5b1b7bbef4e9c23609f8e6e6fd0f1273?cid=null,0.63,0.937,4,-4.839,1,0.0372,0.39,2.16e-06,0.103,0.841,148.826,194386,4
22,Walking On Sunshine,Katrina & The Waves,http://www.spotontrack.com/track/walking-on-sunshine/21798,https://open.spotify.com/track/05wIrZSwuaVWhcv5FfqeH0,05wIrZSwuaVWhcv5FfqeH0,,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.949,109.902,238733,4
23,Take On Me,a-ha,http://www.spotontrack.com/track/take-on-me/22551,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L,2WfaOiMkCvy7F5fcp2zZ8L,https://p.scdn.co/mp3-preview/0f980d0fac59f77123d0272b78bce97f1374d9e9?cid=null,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.863,84.412,225280,4
24,"Hey, Soul Sister",Train,http://www.spotontrack.com/track/hey-soul-sister/367261,https://open.spotify.com/track/0KpfYajJVVGgQ32Dby7e9i,0KpfYajJVVGgQ32Dby7e9i,https://p.scdn.co/mp3-preview/b6393162ba6857ed9954230a0f2a2f1c3cab0883?cid=null,0.675,0.885,1,-4.432,0,0.0436,0.217,0,0.086,0.775,97.03,216667,4
25,Come On Eileen - Single Edit,Dexys Midnight Runners,http://www.spotontrack.com/track/come-on-eileen-single-edit/491277,https://open.spotify.com/track/3xKsPtA5XG91Zlh0SyycmM,3xKsPtA5XG91Zlh0SyycmM,,0.41,0.874,0,-4.286,1,0.0907,0.197,0,0.0843,0.812,107.08,205933,4
26,I Will Survive - Single Version,Various Artists,http://www.spotontrack.com/track/i-will-survive-single-version/298319,https://open.spotify.com/track/7wNYqliW0LVNT3B25gGXtw,7wNYqliW0LVNT3B25gGXtw,,0.773,0.829,9,-6.903,0,0.0713,0.0783,0.00349,0.37,0.607,115.904,195880,4
27,It's a Heartache,Bonnie Tyler,http://www.spotontrack.com/track/it-s-a-heartache/14470516,https://open.spotify.com/track/2pag2vElkdroT8hIO4Gozi,2pag2vElkdroT8hIO4Gozi,https://p.scdn.co/mp3-preview/92833a1e5ec0f34e25f20c07878df1f54344db4e?cid=null,0.54,0.707,0,-5.541,1,0.0294,0.0291,1.24e-06,0.368,0.52,118.875,209760,4
28,Here Comes The Sun - Remastered 2009,The Beatles,http://www.spotontrack.com/track/here-comes-the-sun-remastered-2009/22375,https://open.spotify.com/track/45yEy5WJywhJ3sDI28ajTm,45yEy5WJywhJ3sDI28ajTm,,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.39,129.171,185733,4
29,Mr. Brightside,The Killers,http://www.spotontrack.com/track/mr-brightside/1844,https://open.spotify.com/track/0eGsygTp906u18L0Oimnem,0eGsygTp906u18L0Oimnem,,0.351,0.928,1,-3.71,1,0.0759,0.00113,0,0.0988,0.235,148.03,222076,4
30,Don't Stop Me Now - Remastered 2011,Queen,http://www.spotontrack.com/track/don-t-stop-me-now-remastered-2011/22572,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,5T8EDUDqKcs6OSOwEsfqG7,,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.608,156.295,209413,4
31,Shape of You,Ed Sheeran,http://www.spotontrack.com/track/shape-of-you/7006170,https://open.spotify.com/track/0FE9t6xYkqWXU2ahLh6D8X,0FE9t6xYkqWXU2ahLh6D8X,https://p.scdn.co/mp3-preview/84462d8e1e4d0f9e5ccd06f0da390f65843774a2?cid=null,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.933,95.977,233713,4
32,Stayin' Alive - 2007 Remastered Version Saturday Night Fever,Bee Gees,http://www.spotontrack.com/track/stayin-alive-2007-remastered-version-saturday-night-fever/63335,https://open.spotify.com/track/5cP52DlDN9yryuZVQDg3iq,5cP52DlDN9yryuZVQDg3iq,,0.704,0.834,10,-7.131,0,0.0358,0.0291,0.00492,0.147,0.927,103.555,285373,4
33,Africa,Toto,http://www.spotontrack.com/track/africa/388506,https://open.spotify.com/track/1aTAR21kFePsDBHnc74Hli,1aTAR21kFePsDBHnc74Hli,https://p.scdn.co/mp3-preview/e68cf1596a2bed5e6ce80e7d2fc7b923d59a7efe?cid=null,0.687,0.592,9,-9.112,1,0.0295,0.194,0.000485,0.0502,0.712,92.782,296173,4
34,Irreplaceable,Beyoncé,http://www.spotontrack.com/track/irreplaceable/64232,https://open.spotify.com/track/6RX5iL93VZ5fKmyvNXvF1r,6RX5iL93VZ5fKmyvNXvF1r,https://p.scdn.co/mp3-preview/b1cd9ecf3b5108363846f497897b5bcbec44343a?cid=null,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.503,175.868,227853,4
35,Escape (The Pina Colada Song),Various Artists,http://www.spotontrack.com/track/escape-the-pina-colada-song/489279,https://open.spotify.com/track/79Dl8iYn0PFQG2wqDxPlQU,79Dl8iYn0PFQG2wqDxPlQU,,0.818,0.692,0,-8.79,1,0.0529,0.357,9.42e-06,0.127,0.922,139.695,276413,4
36,Home,Edward Sharpe & The Magnetic Zeros,http://www.spotontrack.com/track/home/216693,https://open.spotify.com/track/10ViidwjGLCfVtGPfdcszR,10ViidwjGLCfVtGPfdcszR,https://p.scdn.co/mp3-preview/0bdd56b4a2324cb54ad72543bd78534c2b51b822?cid=null,0.545,0.59,2,-6.693,1,0.0327,0.32,0.000389,0.124,0.125,111.739,306320,4
37,Rehab,Amy Winehouse,http://www.spotontrack.com/track/rehab/5313,https://open.spotify.com/track/4osg3vT6sXv6wNxm9Z6ucQ,4osg3vT6sXv6wNxm9Z6ucQ,,0.434,0.872,0,-2.974,1,0.0702,0.0473,1.83e-06,0.396,0.731,71.515,213760,4
38,Viva La Vida,Coldplay,http://www.spotontrack.com/track/viva-la-vida/8781,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,1mea3bSkSGXuIRvnydlB5b,https://p.scdn.co/mp3-preview/bb0a310830636ebf8e5f6a1fa03d129a9724f7ec?cid=null,0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.424,138.017,242373,4
39,The Lazy Song,Bruno Mars,http://www.spotontrack.com/track/the-lazy-song/27399,https://open.spotify.com/track/386RUes7n1uM1yfzgeUuwp,386RUes7n1uM1yfzgeUuwp,https://p.scdn.co/mp3-preview/6dda0f582db7db112f377d36df313cf04e706f27?cid=null,0.738,0.804,11,-3.851,1,0.0621,0.332,0,0.279,0.941,174.943,190213,4
40,You Give Love A Bad Name,Bon Jovi,http://www.spotontrack.com/track/you-give-love-a-bad-name/138765,https://open.spotify.com/track/61lqNlVRnWYiR9C7BDJw2l,61lqNlVRnWYiR9C7BDJw2l,,0.53,0.964,0,-2.571,0,0.0553,0.0528,4.84e-06,0.372,0.819,122.807,223147,4
