1,The Night We Met,Lord Huron,http://www.spotontrack.com/track/the-night-we-met/234554,https://open.spotify.com/track/0QZ5yyl6B6utIWkxeBDxQN,0QZ5yyl6B6utIWkxeBDxQN,https://p.scdn.co/mp3-preview/eb1aee7ce7d3dd50ae65c964054f5eafd9dd4006?cid=null,0.441,0.379,2,-9.545,1,0.0449,0.968,0.262,0.639,0.107,174.118,208227,3
2,Horse to Water,Tall Heights,http://www.spotontrack.com/track/horse-to-water/1834910,https://open.spotify.com/track/0szmjOw9XbtbQYWz0GvXSp,0szmjOw9XbtbQYWz0GvXSp,https://p.scdn.co/mp3-preview/ccc706f477ae61b06a968e38f4099b82da059021?cid=null,0.517,0.622,6,-9.135,0,0.0337,0.344,0.0699,0.498,0.491,96.964,244960,4
3,Where's My Love - Radio Edit,Syml,http://www.spotontrack.com/track/where-s-my-love-radio-edit/8641701,https://open.spotify.com/track/1co1xe1zwm89CmfRRPSqxP,1co1xe1zwm89CmfRRPSqxP,https://p.scdn.co/mp3-preview/f4854a02a7b97c7618aaadb4f827f3787c7d374a?cid=null,0.598,0.343,0,-11.04,0,0.025,0.853,0.0219,0.123,0.423,103.984,202107,4
4,Bloom - Bonus Track,The Paper Kites,http://www.spotontrack.com/track/bloom-bonus-track/9699,https://open.spotify.com/track/41yIvlFgvGwxq8qTqAR7eG,41yIvlFgvGwxq8qTqAR7eG,https://p.scdn.co/mp3-preview/4eff0d595f64fc2f8afa7cfe7b891c35f5f979b8?cid=null,0.592,0.416,1,-9.794,1,0.0246,0.882,0.000586,0.112,0.394,96.002,210080,4
5,The Meetings of the Waters,Fionn Regan,http://www.spotontrack.com/track/the-meetings-of-the-waters/7502020,https://open.spotify.com/track/2EH99L821vO7FTvKVo5YnJ,2EH99L821vO7FTvKVo5YnJ,https://p.scdn.co/mp3-preview/10d13df982c52edc9cdf94a158b08c572c494a53?cid=null,0.636,0.379,11,-16.21,1,0.029,0.759,0.852,0.114,0.343,105.016,300278,4
6,Reverie,Isaac Gracie,http://www.spotontrack.com/track/reverie/11599391,https://open.spotify.com/track/1g2eirb8uaYn54iEYZl3CS,1g2eirb8uaYn54iEYZl3CS,,0.279,0.252,8,-11.106,1,0.0292,0.841,0.708,0.109,0.0628,154.373,343249,3
7,Minimum,Charlie Cunningham,http://www.spotontrack.com/track/minimum/7063617,https://open.spotify.com/track/4FwaJmXeZxr1096KItcUQq,4FwaJmXeZxr1096KItcUQq,https://p.scdn.co/mp3-preview/1d1539b0dbc60dccb0c15fc50157bb7bd6e8a4be?cid=null,0.492,0.841,0,-9.181,0,0.0904,0.729,0.00027,0.101,0.312,177.869,194907,4
8,Real Peach,Henry Jamison,http://www.spotontrack.com/track/real-peach/1830003,https://open.spotify.com/track/0zswVEAFordAn8lbrgWsb6,0zswVEAFordAn8lbrgWsb6,,0.579,0.559,1,-7.338,1,0.0325,0.398,0.000206,0.0817,0.328,151.985,233289,4
9,Boardwalks - Remastered 2015/ Bonus Track,Little May,http://www.spotontrack.com/track/boardwalks-remastered-2015-bonus-track/37521,https://open.spotify.com/track/23Zlb66N7xcIWbpt2C1bsi,23Zlb66N7xcIWbpt2C1bsi,,0.649,0.381,6,-12.625,1,0.0281,0.785,0.0648,0.112,0.266,129.003,199360,4
10,Colder Heavens,Blanco White,http://www.spotontrack.com/track/colder-heavens/14939611,https://open.spotify.com/track/6L2KynUEZFPvNZZHD3AjtL,6L2KynUEZFPvNZZHD3AjtL,https://p.scdn.co/mp3-preview/b35282edd7227580d007879624998c50e7f4b8a1?cid=null,0.383,0.547,5,-9.899,0,0.0376,0.771,0.00216,0.0913,0.279,91.899,273893,4
11,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,James Bay,http://www.spotontrack.com/track/if-you-ever-wanna-be-in-love-james-bay-spotify-session-2015/498401,https://open.spotify.com/track/359lSGQwvAM3aZA5UNwqiQ,359lSGQwvAM3aZA5UNwqiQ,,0.679,0.321,11,-8.403,1,0.0396,0.913,0,0.711,0.343,117.622,236787,4
12,The Great Unknown,Mighty Oaks,http://www.spotontrack.com/track/the-great-unknown/13480662,https://open.spotify.com/track/7CeJuYHjC7wmtwMWBDKcvV,7CeJuYHjC7wmtwMWBDKcvV,,0.478,0.531,0,-7.436,0,0.0393,0.325,4.77e-05,0.163,0.379,170.026,252293,4
13,Cold Little Heart - Radio Edit,Michael Kiwanuka,http://www.spotontrack.com/track/cold-little-heart-radio-edit/10343500,https://open.spotify.com/track/7KX65PC1UZuImsUInThbav,7KX65PC1UZuImsUInThbav,,0.631,0.574,7,-6.145,0,0.0269,0.314,0.000548,0.418,0.646,110.227,210300,4
14,Nothing Arrived - Live from Spotify London,Villagers,http://www.spotontrack.com/track/nothing-arrived-live-from-spotify-london/217038,https://open.spotify.com/track/4JKHACLkotsxdKNF9vJYOS,4JKHACLkotsxdKNF9vJYOS,,0.579,0.415,7,-11.599,1,0.0397,0.929,0.0018,0.671,0.412,102.713,219093,4
15,Georgia,Vance Joy,http://www.spotontrack.com/track/georgia/1194,https://open.spotify.com/track/6Fha6tXHkL3r9m9nNqQG8p,6Fha6tXHkL3r9m9nNqQG8p,https://p.scdn.co/mp3-preview/56b0ed77bb0313edab50d2e62589fe7187de254a?cid=null,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.386,143.554,230507,4
16,Notion,Tash Sultana,http://www.spotontrack.com/track/notion/6826329,https://open.spotify.com/track/6qUcJCdjOi2OtSMBSvR3Vb,6qUcJCdjOi2OtSMBSvR3Vb,https://p.scdn.co/mp3-preview/bf666f4b4732c5e597d2c609dd102f7e80d57403?cid=null,0.352,0.414,4,-6.6,0,0.0254,0.391,0.00831,0.185,0.0697,60.042,341000,4
17,James,Sam Brookes,http://www.spotontrack.com/track/james/595621,https://open.spotify.com/track/64PvmmEK0qTUaVUVvrYR7W,64PvmmEK0qTUaVUVvrYR7W,https://p.scdn.co/mp3-preview/1e17f57370ada5050053735777d5a71bbd5e29c6?cid=null,0.581,0.451,0,-14.681,1,0.0498,0.641,0.00141,0.266,0.34,86.785,211107,4
18,After Rain,Dermot Kennedy,http://www.spotontrack.com/track/after-rain/244135,https://open.spotify.com/track/3XzLC1TU451F0nPiJitk49,3XzLC1TU451F0nPiJitk49,https://p.scdn.co/mp3-preview/dbed2c3a30d234b31dca2ce7383d4966e6e6331e?cid=null,0.48,0.418,11,-9.622,0,0.0312,0.505,0.00416,0.11,0.313,132.404,294000,4
19,Stay Alive,José González,http://www.spotontrack.com/track/stay-alive/510645,https://open.spotify.com/track/0ZNYGrmcehorhh9JOeg5Iv,0ZNYGrmcehorhh9JOeg5Iv,,0.718,0.302,6,-12.086,1,0.0372,0.736,0.163,0.0887,0.337,129.999,266907,4
20,Holocene,Bon Iver,http://www.spotontrack.com/track/holocene/385778,https://open.spotify.com/track/4fbvXwMTXPWaFyaMWUm9CR,4fbvXwMTXPWaFyaMWUm9CR,https://p.scdn.co/mp3-preview/a07bbe36e9ce8fc15114becac8876d3a20517cf2?cid=null,0.375,0.304,1,-14.52,1,0.0302,0.943,0.303,0.126,0.151,147.989,336613,4
21,Spirit Cold,Tall Heights,http://www.spotontrack.com/track/spirit-cold/1834905,https://open.spotify.com/track/1vG6jMgSoqT3zG9tuDrL2E,1vG6jMgSoqT3zG9tuDrL2E,https://p.scdn.co/mp3-preview/b8470d1a377c18d7f6f068184cf25b9603b24c18?cid=null,0.426,0.662,11,-6.158,1,0.0319,0.211,0.00652,0.176,0.356,78.247,222293,4
22,Slow And Steady,Of Monsters and Men,http://www.spotontrack.com/track/slow-and-steady/64344,https://open.spotify.com/track/2PfnAaQIMwHPvmda8MG5jm,2PfnAaQIMwHPvmda8MG5jm,,0.322,0.808,11,-7.098,1,0.0617,0.0227,0.132,0.403,0.399,116.535,301613,4
23,Petals,Bibio,http://www.spotontrack.com/track/petals/252873,https://open.spotify.com/track/1TVd8FHpeg1Afa92kaO0kR,1TVd8FHpeg1Afa92kaO0kR,https://p.scdn.co/mp3-preview/5e1ff5772c07c211284b82c5912ad7131d6b77fe?cid=null,0.359,0.286,9,-10.172,0,0.0338,0.908,0.0036,0.109,0.224,152.205,152333,4
24,River,Leon Bridges,http://www.spotontrack.com/track/river/7017,https://open.spotify.com/track/0NeJjNlprGfZpeX2LQuN6c,0NeJjNlprGfZpeX2LQuN6c,https://p.scdn.co/mp3-preview/3a8497767824cf218a9b5247c3c17b526cede1a8?cid=null,0.658,0.179,8,-10.866,1,0.0448,0.689,0,0.17,0.197,128.128,238560,4
25,Foreign Hands,George Ogilvie,http://www.spotontrack.com/track/foreign-hands/9243331,https://open.spotify.com/track/3nnXAqJVpdiwYKAXFBpnlG,3nnXAqJVpdiwYKAXFBpnlG,https://p.scdn.co/mp3-preview/d0f335bbc1087a53825877e06784a49a852163e1?cid=null,0.684,0.543,3,-5.579,0,0.0281,0.365,2.07e-06,0.113,0.373,140.996,258651,4
26,Even The Darkness Has Arms,The Barr Brothers,http://www.spotontrack.com/track/even-the-darkness-has-arms/75679,https://open.spotify.com/track/1NCAKlp1bFHYbSSDQxfbJ1,1NCAKlp1bFHYbSSDQxfbJ1,,0.513,0.662,11,-12.787,1,0.0435,0.813,0.18,0.288,0.737,101.275,230520,4
27,Cherry Wine - Live,Hozier,http://www.spotontrack.com/track/cherry-wine-live/1762,https://open.spotify.com/track/0bZ52QzCCKfrfOqs7za6lI,0bZ52QzCCKfrfOqs7za6lI,https://p.scdn.co/mp3-preview/00c7c209d38c0554af709bb7ee693a89e092cc0a?cid=null,0.415,0.11,1,-14.901,1,0.0388,0.951,0.00236,0.0962,0.224,81.876,240147,4
28,There Will Be Time,Mumford & Sons,http://www.spotontrack.com/track/there-will-be-time/251083,https://open.spotify.com/track/5DVKKqwLGjvK9ojz3zLjB7,5DVKKqwLGjvK9ojz3zLjB7,,0.513,0.709,1,-8.347,0,0.0523,0.0133,0,0.0881,0.196,74.983,267947,4
29,Angela (Single Version),The Lumineers,http://www.spotontrack.com/track/angela-single-version/9943050,https://open.spotify.com/track/5kGBSOrKYmhRfdPBw4xD8D,5kGBSOrKYmhRfdPBw4xD8D,https://p.scdn.co/mp3-preview/48d7c3a3dd7882641fb1d64e8c115e40c39d445b?cid=null,0.652,0.601,4,-7.988,1,0.0317,0.625,0.000165,0.17,0.274,130.308,178840,4
30,Heavy,Birdtalker,http://www.spotontrack.com/track/heavy/916498,https://open.spotify.com/track/2RmH5VLkfdILc6wTK1LWkH,2RmH5VLkfdILc6wTK1LWkH,https://p.scdn.co/mp3-preview/d1b72d3e82c96fce0489e68277f025c164f14432?cid=null,0.614,0.549,5,-6.986,1,0.0516,0.286,2.64e-06,0.142,0.255,77.926,264151,4
31,Changes,Langhorne Slim,http://www.spotontrack.com/track/changes/595634,https://open.spotify.com/track/0gKiONJeEtwb3hps4sUgyn,0gKiONJeEtwb3hps4sUgyn,https://p.scdn.co/mp3-preview/99f36b917f9d653225b0998f9a6106005cc4f1d6?cid=null,0.668,0.367,11,-11.002,1,0.0285,0.891,0.00521,0.103,0.332,110.21,161907,4
