1,Passionfruit,Drake,http://www.spotontrack.com/track/passionfruit/12793022,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,5mCPDVBb16L4XQwDdbRUpz,,BPM:  111.96300000,Danceability:  80%, B, Major,Energy:  46%,Valence:  37%,Acousticness:  30%,Instrumentalness:  9%,Speechiness:  4%,Liveness:  11%
2,Too Good,Drake,http://www.spotontrack.com/track/too-good/267339,https://open.spotify.com/track/3BtuIIrQlkujKPuWF2B85z,3BtuIIrQlkujKPuWF2B85z,,BPM:  117.97400000,Danceability:  82%, E, Minor,Energy:  64%,Valence:  37%,Acousticness:  7%,Instrumentalness:  0%,Speechiness:  12%,Liveness:  10%
3,Controlla,Drake,http://www.spotontrack.com/track/controlla/266142,https://open.spotify.com/track/4CpKEkdGbOJV51cSvx7SoG,4CpKEkdGbOJV51cSvx7SoG,,BPM:  93.44000000,Danceability:  75%, A#, Minor,Energy:  48%,Valence:  34%,Acousticness:  10%,Instrumentalness:  0%,Speechiness:  28%,Liveness:  11%
4,Drama (feat. Drake),Roy Woods,http://www.spotontrack.com/track/drama-feat-drake/84444,https://open.spotify.com/track/0PXp9QxBfSKGGpWUNaws2X,0PXp9QxBfSKGGpWUNaws2X,https://p.scdn.co/mp3-preview/4df2165563a663c285e8cdcb5069913d3fe838a2?cid=null,BPM:  122.04300000,Danceability:  71%, B, Major,Energy:  36%,Valence:  13%,Acousticness:  16%,Instrumentalness:  0%,Speechiness:  6%,Liveness:  11%
5,Fake Love,Drake,http://www.spotontrack.com/track/fake-love/12793040,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,343YBumqHu19cGoGARUTsd,,BPM:  133.98700000,Danceability:  93%, A, Minor,Energy:  49%,Valence:  60%,Acousticness:  11%,Instrumentalness:  0%,Speechiness:  42%,Liveness:  20%
6,0 To 100 / The Catch Up,Drake,http://www.spotontrack.com/track/0-to-100-the-catch-up/40608,https://open.spotify.com/track/4jtyUzZm9WLc2AdaJ1dso7,4jtyUzZm9WLc2AdaJ1dso7,,BPM:  89.09400000,Danceability:  71%, B, Minor,Energy:  71%,Valence:  50%,Acousticness:  76%,Instrumentalness:  0%,Speechiness:  34%,Liveness:  27%
7,Portland,Drake,http://www.spotontrack.com/track/portland/12793031,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,2bjwRfXMk4uRgOD9IBYl9h,,BPM:  136.08300000,Danceability:  93%, C#, Major,Energy:  43%,Valence:  31%,Acousticness:  1%,Instrumentalness:  0%,Speechiness:  24%,Liveness:  26%
8,The Motto,Drake,http://www.spotontrack.com/track/the-motto/441688,https://open.spotify.com/track/49ySwzAyvxcNXOkOP6ZB1L,49ySwzAyvxcNXOkOP6ZB1L,,BPM:  201.84300000,Danceability:  77%, C#, Major,Energy:  43%,Valence:  36%,Acousticness:  0%,Instrumentalness:  0%,Speechiness:  35%,Liveness:  11%
9,F**kin' Problems,A$AP Rocky,http://www.spotontrack.com/track/f-kin-problems/1639,https://open.spotify.com/track/4XoP1AkbOurU9CeZ2rMEz2,4XoP1AkbOurU9CeZ2rMEz2,https://p.scdn.co/mp3-preview/1649b7c26c8bcfa8b252601cf428844cec9a8446?cid=null,BPM:  96.00600000,Danceability:  87%, C#, Major,Energy:  69%,Valence:  67%,Acousticness:  2%,Instrumentalness:  0%,Speechiness:  26%,Liveness:  11%
10,One Dance,Drake,http://www.spotontrack.com/track/one-dance/266143,https://open.spotify.com/track/12VWzyPDBCc8fqeWCAfNwR,12VWzyPDBCc8fqeWCAfNwR,,BPM:  103.98100000,Danceability:  79%, C#, Major,Energy:  62%,Valence:  38%,Acousticness:  1%,Instrumentalness:  0%,Speechiness:  5%,Liveness:  35%
11,Headlines,Drake,http://www.spotontrack.com/track/headlines/131830,https://open.spotify.com/track/7kfTqGMzIHFWeBeOJALzRf,7kfTqGMzIHFWeBeOJALzRf,,BPM:  152.04000000,Danceability:  65%, F#, Minor,Energy:  55%,Valence:  40%,Acousticness:  34%,Instrumentalness:  0%,Speechiness:  10%,Liveness:  9%
12,Gyalchester,Drake,http://www.spotontrack.com/track/gyalchester/12793029,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi,6UjfByV1lDLW0SOVQA4NAi,,BPM:  131.01200000,Danceability:  87%, C#, Major,Energy:  39%,Valence:  15%,Acousticness:  3%,Instrumentalness:  0%,Speechiness:  6%,Liveness:  9%
13,All Me,Drake,http://www.spotontrack.com/track/all-me/144872,https://open.spotify.com/track/4kNvYhyl8R6m1vykVkcuBu,4kNvYhyl8R6m1vykVkcuBu,,BPM:  122.01200000,Danceability:  67%, C#, Major,Energy:  51%,Valence:  41%,Acousticness:  7%,Instrumentalness:  0%,Speechiness:  39%,Liveness:  26%
14,Jumpman,Drake,http://www.spotontrack.com/track/jumpman/361,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,27GmP9AWRs744SzKcpJsTZ,,BPM:  142.06500000,Danceability:  85%, C#, Major,Energy:  55%,Valence:  68%,Acousticness:  6%,Instrumentalness:  0%,Speechiness:  19%,Liveness:  34%
15,Sneakin’,Drake,http://www.spotontrack.com/track/sneakin/3566072,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,4ckuS4Nj4FZ7i3Def3Br8W,,BPM:  85.02300000,Danceability:  80%, G#, Major,Energy:  56%,Valence:  26%,Acousticness:  0%,Instrumentalness:  0%,Speechiness:  19%,Liveness:  16%
16,Both (feat. Drake & Lil Wayne) - Remix,Gucci Mane,http://www.spotontrack.com/track/both-feat-drake-lil-wayne-remix/20731018,https://open.spotify.com/track/2cabHL8JpJYlVQOZ6hEPJ0,2cabHL8JpJYlVQOZ6hEPJ0,https://p.scdn.co/mp3-preview/8e07d20e7af4b92197ce209eddc5d38b7d683cba?cid=null,BPM:  140.03200000,Danceability:  85%, F, Minor,Energy:  50%,Valence:  27%,Acousticness:  5%,Instrumentalness:  0%,Speechiness:  11%,Liveness:  7%
17,Do Not Disturb,Drake,http://www.spotontrack.com/track/do-not-disturb/12793042,https://open.spotify.com/track/2KvHC9z14GSl4YpkNMX384,2KvHC9z14GSl4YpkNMX384,,BPM:  171.02900000,Danceability:  79%, G, Minor,Energy:  69%,Valence:  46%,Acousticness:  23%,Instrumentalness:  0%,Speechiness:  40%,Liveness:  11%
18,Legend,Drake,http://www.spotontrack.com/track/legend/1453,https://open.spotify.com/track/1ID1QFSNNxi0hiZCNcwjUC,1ID1QFSNNxi0hiZCNcwjUC,,BPM:  100.07600000,Danceability:  72%, C#, Major,Energy:  56%,Valence:  33%,Acousticness:  2%,Instrumentalness:  0%,Speechiness:  7%,Liveness:  8%
19,10 Bands,Drake,http://www.spotontrack.com/track/10-bands/1455,https://open.spotify.com/track/12d5QFwzh60IIHlsSnAvps,12d5QFwzh60IIHlsSnAvps,,BPM:  173.00000000,Danceability:  84%, G, Major,Energy:  76%,Valence:  87%,Acousticness:  23%,Instrumentalness:  0%,Speechiness:  38%,Liveness:  8%
20,Up All Night,Drake,http://www.spotontrack.com/track/up-all-night/185269,https://open.spotify.com/track/75L0qdzRnhwV62UXoNq3pE,75L0qdzRnhwV62UXoNq3pE,,BPM:  156.32500000,Danceability:  60%, G, Major,Energy:  81%,Valence:  28%,Acousticness:  1%,Instrumentalness:  0%,Speechiness:  29%,Liveness:  32%
21,Only,Nicki Minaj,http://www.spotontrack.com/track/only/31271,https://open.spotify.com/track/4MRT0dDbhqFKl67WzhUbSw,4MRT0dDbhqFKl67WzhUbSw,,BPM:  119.88600000,Danceability:  67%, G#, Minor,Energy:  49%,Valence:  24%,Acousticness:  41%,Instrumentalness:  0%,Speechiness:  74%,Liveness:  10%
22,No Frauds,Nicki Minaj,http://www.spotontrack.com/track/no-frauds/12555944,https://open.spotify.com/track/7KcGEssn7BnJdTgildK5y0,7KcGEssn7BnJdTgildK5y0,,BPM:  139.06400000,Danceability:  87%, C#, Major,Energy:  56%,Valence:  43%,Acousticness:  8%,Instrumentalness:  0%,Speechiness:  27%,Liveness:  42%
23,Make Me Proud,Drake,http://www.spotontrack.com/track/make-me-proud/131837,https://open.spotify.com/track/0pN1Ld0Fr9DTUaCGbKRvlF,0pN1Ld0Fr9DTUaCGbKRvlF,,BPM:  131.89500000,Danceability:  69%, C#, Major,Energy:  51%,Valence:  35%,Acousticness:  0%,Instrumentalness:  0%,Speechiness:  13%,Liveness:  15%
24,Moment 4 Life,Nicki Minaj,http://www.spotontrack.com/track/moment-4-life/994614,https://open.spotify.com/track/0ConttVd0Ebk3dLNquOmh0,0ConttVd0Ebk3dLNquOmh0,,BPM:  97.91900000,Danceability:  68%, B, Major,Energy:  88%,Valence:  38%,Acousticness:  37%,Instrumentalness:  0%,Speechiness:  25%,Liveness:  20%
25,Teenage Fever,Drake,http://www.spotontrack.com/track/teenage-fever/12793034,https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo,6n3HGiq4v35D6eFOSwqYuo,,BPM:  97.04300000,Danceability:  77%, G#, Minor,Energy:  28%,Valence:  18%,Acousticness:  11%,Instrumentalness:  2%,Speechiness:  9%,Liveness:  11%
26,Started From the Bottom,Drake,http://www.spotontrack.com/track/started-from-the-bottom/144860,https://open.spotify.com/track/6V2D8Lls36APk0THDjBDfE,6V2D8Lls36APk0THDjBDfE,,BPM:  86.35000000,Danceability:  79%, G#, Major,Energy:  51%,Valence:  54%,Acousticness:  4%,Instrumentalness:  0%,Speechiness:  19%,Liveness:  16%
27,Used to This,Future,http://www.spotontrack.com/track/used-to-this/4231680,https://open.spotify.com/track/3V8sM5OOG6YfDuDLa2IIYJ,3V8sM5OOG6YfDuDLa2IIYJ,https://p.scdn.co/mp3-preview/acd8c51dc8324d2c74c0259655d48facb8508ee7?cid=null,None,None,None,None,None,None,None,None,None,None
28,Still Here,Drake,http://www.spotontrack.com/track/still-here/266141,https://open.spotify.com/track/4YJmZfvlheSziXem8HBWrj,4YJmZfvlheSziXem8HBWrj,,BPM:  133.94200000,Danceability:  84%, C, Major,Energy:  44%,Valence:  24%,Acousticness:  2%,Instrumentalness:  0%,Speechiness:  18%,Liveness:  64%
29,Trophies,Young Money,http://www.spotontrack.com/track/trophies/270753,https://open.spotify.com/track/6HfOzLLjsaXsehIFEsrxTk,6HfOzLLjsaXsehIFEsrxTk,,BPM:  143.93600000,Danceability:  74%, C#, Major,Energy:  70%,Valence:  25%,Acousticness:  16%,Instrumentalness:  0%,Speechiness:  44%,Liveness:  14%
30,From Time,Drake,http://www.spotontrack.com/track/from-time/144864,https://open.spotify.com/track/10VBBaul4zVD0reteuIHM2,10VBBaul4zVD0reteuIHM2,,BPM:  94.51600000,Danceability:  74%, C#, Minor,Energy:  50%,Valence:  42%,Acousticness:  63%,Instrumentalness:  0%,Speechiness:  42%,Liveness:  13%
31,HYFR (Hell Ya Fucking Right),Drake,http://www.spotontrack.com/track/hyfr-hell-ya-fucking-right/131843,https://open.spotify.com/track/0rSVWYKiBkirydeEyFevAn,0rSVWYKiBkirydeEyFevAn,,BPM:  139.93300000,Danceability:  58%, G, Minor,Energy:  64%,Valence:  38%,Acousticness:  13%,Instrumentalness:  0%,Speechiness:  20%,Liveness:  12%
