1,This Will Be (An Everlasting Love) - 2003 Digital Remaster,Natalie Cole,http://www.spotontrack.com/track/this-will-be-an-everlasting-love-2003-digital-remaster/89956,https://open.spotify.com/track/241RmK77gecJ1y7jOoQ5lu,241RmK77gecJ1y7jOoQ5lu,,BPM:  125.96000000,Danceability:  68%, G#, Major,Energy:  61%,Valence:  91%,Acousticness:  19%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  5%
2,Stand By Me,Otis Redding,http://www.spotontrack.com/track/stand-by-me/3892,https://open.spotify.com/track/1aj4GXfmEYXfdVZohCpNKu,1aj4GXfmEYXfdVZohCpNKu,https://p.scdn.co/mp3-preview/94e1e88bd6e967752a5030b1cca3fff3beae8dce?cid=null,BPM:  111.54800000,Danceability:  88%, A#, Major,Energy:  46%,Valence:  92%,Acousticness:  28%,Instrumentalness:  0%,Speechiness:  6%,Liveness:  7%
3,"Hold On, I'm Comin'",Sam & Dave,http://www.spotontrack.com/track/hold-on-i-m-comin/137276,https://open.spotify.com/track/6PgVDY8GTkxF3GmhVGPzoB,6PgVDY8GTkxF3GmhVGPzoB,https://p.scdn.co/mp3-preview/6c748613e0768a51b6f4479747146e11877c67d6?cid=null,BPM:  106.84100000,Danceability:  80%, F#, Major,Energy:  34%,Valence:  90%,Acousticness:  20%,Instrumentalness:  4%,Speechiness:  3%,Liveness:  10%
4,Ain't No Mountain High Enough - Stereo Version,Marvin Gaye,http://www.spotontrack.com/track/ain-t-no-mountain-high-enough-stereo-version/351026,https://open.spotify.com/track/28wGX1hoLCRbBZbEqITvE3,28wGX1hoLCRbBZbEqITvE3,,BPM:  130.01300000,Danceability:  68%, B, Minor,Energy:  69%,Valence:  75%,Acousticness:  44%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  41%
5,Be My Baby,The Ronettes,http://www.spotontrack.com/track/be-my-baby/220786,https://open.spotify.com/track/2G2YzndIA6jeWFPBXhUjh5,2G2YzndIA6jeWFPBXhUjh5,https://p.scdn.co/mp3-preview/938a439ad02b496d0a32198c517e0a3afba91cd2?cid=null,BPM:  129.65700000,Danceability:  51%, E, Major,Energy:  77%,Valence:  81%,Acousticness:  18%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  9%
6,Sir Duke,Stevie Wonder,http://www.spotontrack.com/track/sir-duke/244273,https://open.spotify.com/track/4RQgqR09VmHn345vRhKQ6T,4RQgqR09VmHn345vRhKQ6T,,BPM:  106.97800000,Danceability:  58%, F#, Major,Energy:  58%,Valence:  95%,Acousticness:  16%,Instrumentalness:  0%,Speechiness:  8%,Liveness:  8%
7,Son Of A Preacher Man,Aretha Franklin,http://www.spotontrack.com/track/son-of-a-preacher-man/256609,https://open.spotify.com/track/4uCbetXW9LStYPUjCpBVp9,4uCbetXW9LStYPUjCpBVp9,https://p.scdn.co/mp3-preview/cfe5331a57f9bd5c6424b3b076879e4f2370406d?cid=null,BPM:  77.58300000,Danceability:  47%, D, Major,Energy:  47%,Valence:  56%,Acousticness:  55%,Instrumentalness:  0%,Speechiness:  6%,Liveness:  4%
8,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,http://www.spotontrack.com/track/signed-sealed-delivered-i-m-yours/39667,https://open.spotify.com/track/2jg4Yc8071puvDRYi22B3a,2jg4Yc8071puvDRYi22B3a,,BPM:  108.84000000,Danceability:  65%, F, Major,Energy:  78%,Valence:  81%,Acousticness:  0%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  6%
9,I Want You Back,The Jackson 5,http://www.spotontrack.com/track/i-want-you-back/329667,https://open.spotify.com/track/3tSi6iFO9yLGIYIqMEgjC9,3tSi6iFO9yLGIYIqMEgjC9,,BPM:  98.14800000,Danceability:  66%, G#, Major,Energy:  58%,Valence:  94%,Acousticness:  49%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  17%
10,(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,http://www.spotontrack.com/track/your-love-keeps-lifting-me-higher-higher/62408,https://open.spotify.com/track/4TBBPZks71c60whhq0PgdP,4TBBPZks71c60whhq0PgdP,https://p.scdn.co/mp3-preview/715dfaeb3221769b58a3712d492a68f979535883?cid=null,BPM:  94.57400000,Danceability:  63%, D, Major,Energy:  69%,Valence:  93%,Acousticness:  18%,Instrumentalness:  0%,Speechiness:  5%,Liveness:  12%
11,Respect - Remastered,Various Artists,http://www.spotontrack.com/track/respect-remastered/298135,https://open.spotify.com/track/5AoTuHE5P5bvC7BBppYnja,5AoTuHE5P5bvC7BBppYnja,https://p.scdn.co/mp3-preview/009f3fa3e099a2fbd47518de629aa961e6e23d74?cid=null,BPM:  114.99100000,Danceability:  74%, C, Major,Energy:  61%,Valence:  96%,Acousticness:  7%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  7%
12,For Once In My Life,Stevie Wonder,http://www.spotontrack.com/track/for-once-in-my-life/148343,https://open.spotify.com/track/4kP69y3GKHi9tXckfgp4bK,4kP69y3GKHi9tXckfgp4bK,,BPM:  110.92900000,Danceability:  50%, F#, Major,Energy:  47%,Valence:  86%,Acousticness:  27%,Instrumentalness:  0%,Speechiness:  5%,Liveness:  29%
