1,Thunder,Imagine Dragons,http://www.spotontrack.com/track/thunder/20522669,https://open.spotify.com/track/0oP9pK1D1lNF3Lb7jkl6Xx,0oP9pK1D1lNF3Lb7jkl6Xx,,BPM:  167.96900000,Danceability:  61%, C, Major,Energy:  84%,Valence:  25%,Acousticness:  1%,Instrumentalness:  6%,Speechiness:  5%,Liveness:  12%
2,Despacito - Remix,Luis Fonsi,http://www.spotontrack.com/track/despacito-remix/18315714,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2,6rPO02ozF3bM7NnOV4h6s2,,BPM:  88.35700000,Danceability:  63%, D, Major,Energy:  82%,Valence:  81%,Acousticness:  22%,Instrumentalness:  0%,Speechiness:  15%,Liveness:  9%
3,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,http://www.spotontrack.com/track/pretty-girl-cheat-codes-x-cade-remix/10535022,https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9,39IsH7B5byx8NRlEKlZVg9,https://p.scdn.co/mp3-preview/58cb4a89b49f1b0f0a4e3eae532df7c47bc2a0b8?cid=null,BPM:  121.03000000,Danceability:  70%, G, Minor,Energy:  87%,Valence:  73%,Acousticness:  15%,Instrumentalness:  13%,Speechiness:  3%,Liveness:  10%
4,No Promises (feat. Demi Lovato),Cheat Codes,http://www.spotontrack.com/track/no-promises-feat-demi-lovato/14790210,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,1louJpMmzEicAn7lzDalPW,https://p.scdn.co/mp3-preview/eb769786f45b9fe4852d38b4db9e2b4774e8781d?cid=null,BPM:  112.95600000,Danceability:  74%, A#, Major,Energy:  67%,Valence:  61%,Acousticness:  6%,Instrumentalness:  0%,Speechiness:  13%,Liveness:  11%
5,Symphony,Zara Larsson,http://www.spotontrack.com/track/symphony/12616038,https://open.spotify.com/track/4SPLWgCPoKwULz2UTM8TKg,4SPLWgCPoKwULz2UTM8TKg,,BPM:  122.94800000,Danceability:  72%, C, Minor,Energy:  61%,Valence:  47%,Acousticness:  28%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  23%
6,Slow Hands,Niall Horan,http://www.spotontrack.com/track/slow-hands/21901915,https://open.spotify.com/track/27vTihlWXiz9f9lJM3XGVU,27vTihlWXiz9f9lJM3XGVU,,BPM:  85.89900000,Danceability:  73%, C, Major,Energy:  43%,Valence:  87%,Acousticness:  1%,Instrumentalness:  0%,Speechiness:  5%,Liveness:  6%
7,Most Girls,Hailee Steinfeld,http://www.spotontrack.com/track/most-girls/20717890,https://open.spotify.com/track/10GJQkjRJcZhGTLagFOC62,10GJQkjRJcZhGTLagFOC62,,BPM:  102.97400000,Danceability:  76%, A, Major,Energy:  59%,Valence:  38%,Acousticness:  5%,Instrumentalness:  0%,Speechiness:  8%,Liveness:  8%
8,There's Nothing Holdin' Me Back,Shawn Mendes,http://www.spotontrack.com/track/there-s-nothing-holdin-me-back/18933625,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,7JJmb5XwzOO8jgpou264Ml,,BPM:  121.99100000,Danceability:  86%, D, Major,Energy:  80%,Valence:  97%,Acousticness:  36%,Instrumentalness:  0%,Speechiness:  6%,Liveness:  9%
9,TG4M,Zara Larsson,http://www.spotontrack.com/track/tg4m/12616028,https://open.spotify.com/track/4uoumbAMEMaKdtiv763jKz,4uoumbAMEMaKdtiv763jKz,https://p.scdn.co/mp3-preview/7730a462c35b3660ee8d00970b9dc0c80ed3e9e9?cid=null,BPM:  95.03100000,Danceability:  67%, D#, Minor,Energy:  65%,Valence:  59%,Acousticness:  2%,Instrumentalness:  0%,Speechiness:  6%,Liveness:  4%
10,First Time,Kygo,http://www.spotontrack.com/track/first-time/20523138,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2Gl0FzuLxflY6nPifJp5Dr,https://p.scdn.co/mp3-preview/f5e35495b56260a06a92b308d616ab71e079e903?cid=null,BPM:  90.06600000,Danceability:  63%, C, Minor,Energy:  59%,Valence:  64%,Acousticness:  20%,Instrumentalness:  0%,Speechiness:  11%,Liveness:  10%
11,Malibu,Miley Cyrus,http://www.spotontrack.com/track/malibu/22766638,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2habSXqcJGExM6JJyskY7O,https://p.scdn.co/mp3-preview/85e214544e55a8fc19d57335f304792804421501?cid=null,BPM:  140.00400000,Danceability:  57%, G#, Major,Energy:  78%,Valence:  39%,Acousticness:  6%,Instrumentalness:  0%,Speechiness:  5%,Liveness:  8%
12,There For You,Martin Garrix,http://www.spotontrack.com/track/there-for-you/23763300,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,6jA8HL9i4QGzsj6fjoxp8Y,https://p.scdn.co/mp3-preview/53a6c7b51d388fbf7fee35a3c2ca7d32d8d83fc1?cid=null,BPM:  105.51300000,Danceability:  55%, F#, Minor,Energy:  65%,Valence:  14%,Acousticness:  13%,Instrumentalness:  0%,Speechiness:  7%,Liveness:  21%
13,Now Or Never,Halsey,http://www.spotontrack.com/track/now-or-never/15781461,https://open.spotify.com/track/3Px934J0dBoCmpUhUuCQkD,3Px934J0dBoCmpUhUuCQkD,,BPM:  110.09100000,Danceability:  66%, F#, Minor,Energy:  58%,Valence:  49%,Acousticness:  12%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  13%
14,Strip That Down,Liam Payne,http://www.spotontrack.com/track/strip-that-down/23314062,https://open.spotify.com/track/4Ro98RCK90oHqqSZUnTFq5,4Ro98RCK90oHqqSZUnTFq5,,BPM:  106.00800000,Danceability:  87%, F#, Major,Energy:  49%,Valence:  53%,Acousticness:  22%,Instrumentalness:  0%,Speechiness:  5%,Liveness:  8%
15,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,http://www.spotontrack.com/track/swalla-feat-nicki-minaj-ty-dolla-ign/9893334,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,6kex4EBAj0WHXDKZMEJaaF,https://p.scdn.co/mp3-preview/9aa4e0500aae8b33d04f031c454688890ab06468?cid=null,BPM:  98.06400000,Danceability:  70%, C#, Major,Energy:  82%,Valence:  78%,Acousticness:  8%,Instrumentalness:  0%,Speechiness:  11%,Liveness:  19%
16,Issues,Julia Michaels,http://www.spotontrack.com/track/issues/7065922,https://open.spotify.com/track/6AeQlMyRzvSl1nkFztZyKl,6AeQlMyRzvSl1nkFztZyKl,,BPM:  113.96200000,Danceability:  70%, G#, Major,Energy:  42%,Valence:  45%,Acousticness:  42%,Instrumentalness:  0%,Speechiness:  9%,Liveness:  6%
17,It Ain’t Me (with Selena Gomez),Kygo,http://www.spotontrack.com/track/it-ain-t-me-with-selena-gomez/9066734,https://open.spotify.com/track/12GEpg2XOPyqk03JZEZnJs,12GEpg2XOPyqk03JZEZnJs,,BPM:  99.98300000,Danceability:  65%, C, Major,Energy:  53%,Valence:  50%,Acousticness:  9%,Instrumentalness:  0%,Speechiness:  7%,Liveness:  8%
18,I'm the One,DJ Khaled,http://www.spotontrack.com/track/i-m-the-one/20614606,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,72Q0FQQo32KJloivv5xge2,https://p.scdn.co/mp3-preview/f6fdecfbaae1ed54bcfbae1bc2b088e8807c9783?cid=null,BPM:  80.98400000,Danceability:  60%, G, Major,Energy:  67%,Valence:  81%,Acousticness:  5%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  13%
19,The Way I Are (Dance With Somebody) [feat. Lil Wayne],Bebe Rexha,http://www.spotontrack.com/track/the-way-i-are-dance-with-somebody-feat-lil-wayne/23299469,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal,6Pw3Gvw4wNMZfTYZa6IQal,https://p.scdn.co/mp3-preview/1cae86fef9a56e81aad226e3fef3040225cf7bbd?cid=null,BPM:  186.16900000,Danceability:  47%, D, Major,Energy:  66%,Valence:  34%,Acousticness:  0%,Instrumentalness:  0%,Speechiness:  12%,Liveness:  27%
20,History,Olivia Holt,http://www.spotontrack.com/track/history/2989987,https://open.spotify.com/track/3QmOiZF7IzJJkHnahh5Ea0,3QmOiZF7IzJJkHnahh5Ea0,,BPM:  100.96800000,Danceability:  77%, C#, Major,Energy:  63%,Valence:  50%,Acousticness:  9%,Instrumentalness:  0%,Speechiness:  6%,Liveness:  11%
21,The Shine,ayokay,http://www.spotontrack.com/track/the-shine/14938593,https://open.spotify.com/track/5p6eKTYwFYitUS617IMtyd,5p6eKTYwFYitUS617IMtyd,https://p.scdn.co/mp3-preview/a11a3662018be947f034df748eb5ff0b6ecad575?cid=null,BPM:  99.98300000,Danceability:  68%, G#, Major,Energy:  55%,Valence:  58%,Acousticness:  27%,Instrumentalness:  0%,Speechiness:  5%,Liveness:  8%
22,Call On Me - Ryan Riback Remix,Starley,http://www.spotontrack.com/track/call-on-me-ryan-riback-remix/3285455,https://open.spotify.com/track/2L6orAlH8tBhiFTumIfMyF,2L6orAlH8tBhiFTumIfMyF,https://p.scdn.co/mp3-preview/0dc62f1bd52ecc28fa581aaf8ce9b0048263575f?cid=null,BPM:  104.99800000,Danceability:  67%, C, Major,Energy:  84%,Valence:  69%,Acousticness:  6%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  16%
23,The Cure,Lady Gaga,http://www.spotontrack.com/track/the-cure/18041410,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh,51PIvodunv6NmX5250zxAh,,BPM:  99.97700000,Danceability:  70%, G#, Major,Energy:  50%,Valence:  54%,Acousticness:  7%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  9%
