1,Sunset Lover,Petit Biscuit,http://www.spotontrack.com/track/sunset-lover/23116,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,0hNduWmlWmEmuwEFcYvRu1,https://p.scdn.co/mp3-preview/548545f6df276b92cafd8a29996021ae40e73d1d?cid=null,BPM:  90.83800000,Danceability:  78%, F#, Major,Energy:  47%,Valence:  24%,Acousticness:  73%,Instrumentalness:  81%,Speechiness:  5%,Liveness:  11%
2,Quit (feat. Ariana Grande),Cashmere Cat,http://www.spotontrack.com/track/quit-feat-ariana-grande/20523991,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN,4Q5yMlwAfAoitqg4r9oZHN,,BPM:  84.74600000,Danceability:  37%, C, Minor,Energy:  41%,Valence:  13%,Acousticness:  10%,Instrumentalness:  0%,Speechiness:  5%,Liveness:  10%
3,Drift,Benji Lewis,http://www.spotontrack.com/track/drift/8632424,https://open.spotify.com/track/1LdV2QpLGtA3E6WNMwAPGE,1LdV2QpLGtA3E6WNMwAPGE,https://p.scdn.co/mp3-preview/323d4d6b0e9aaabfef9764f9961c4c615fffa45c?cid=null,BPM:  82.05800000,Danceability:  68%, C, Minor,Energy:  37%,Valence:  5%,Acousticness:  56%,Instrumentalness:  2%,Speechiness:  5%,Liveness:  10%
4,California,The Lagoons,http://www.spotontrack.com/track/california/1784717,https://open.spotify.com/track/35QAUfIbfIXT3p3cWhaKxZ,35QAUfIbfIXT3p3cWhaKxZ,https://p.scdn.co/mp3-preview/68a7f27e7271c4a938339991608476637d3a7cbf?cid=null,BPM:  119.99700000,Danceability:  79%, E, Major,Energy:  69%,Valence:  53%,Acousticness:  28%,Instrumentalness:  67%,Speechiness:  3%,Liveness:  4%
5,Eyes Closed,Halsey,http://www.spotontrack.com/track/eyes-closed/21901937,https://open.spotify.com/track/1xa5pXOwLoxHuBDU0JiUdn,1xa5pXOwLoxHuBDU0JiUdn,,BPM:  130.12000000,Danceability:  57%, C#, Minor,Energy:  69%,Valence:  4%,Acousticness:  2%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  8%
6,Electric Touch,A R I Z O N A,http://www.spotontrack.com/track/electric-touch/17236924,https://open.spotify.com/track/062OIZFRJTkXBAiyyw61W9,062OIZFRJTkXBAiyyw61W9,https://p.scdn.co/mp3-preview/dd79384386cdb656f3922e5e8ad7692ff512e371?cid=null,BPM:  101.00200000,Danceability:  65%, C, Major,Energy:  79%,Valence:  47%,Acousticness:  23%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  14%
7,First Time,Kygo,http://www.spotontrack.com/track/first-time/20523138,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2Gl0FzuLxflY6nPifJp5Dr,https://p.scdn.co/mp3-preview/f5e35495b56260a06a92b308d616ab71e079e903?cid=null,BPM:  90.06600000,Danceability:  63%, C, Minor,Energy:  59%,Valence:  64%,Acousticness:  20%,Instrumentalness:  0%,Speechiness:  11%,Liveness:  10%
8,Truth,Shallou,http://www.spotontrack.com/track/truth/22806398,https://open.spotify.com/track/0C7sbRykiD9VGrz1rXmv0T,0C7sbRykiD9VGrz1rXmv0T,https://p.scdn.co/mp3-preview/9281cb502126af91aa7fe2f46c83cfcbf48ac242?cid=null,BPM:  104.02100000,Danceability:  59%, B, Major,Energy:  55%,Valence:  12%,Acousticness:  29%,Instrumentalness:  94%,Speechiness:  4%,Liveness:  8%
9,I Don't Think So,Ben Phipps,http://www.spotontrack.com/track/i-don-t-think-so/2229812,https://open.spotify.com/track/1BczdgS6s8ofRNMZPtbMF1,1BczdgS6s8ofRNMZPtbMF1,https://p.scdn.co/mp3-preview/a3f234d729ae3184b0b300e498bf93f4b54fd471?cid=null,BPM:  109.98900000,Danceability:  83%, D#, Minor,Energy:  48%,Valence:  14%,Acousticness:  69%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  10%
10,Woman,Harry Styles,http://www.spotontrack.com/track/woman/22753130,https://open.spotify.com/track/33bURv895AN4FkBvgFo2dx,33bURv895AN4FkBvgFo2dx,https://p.scdn.co/mp3-preview/bc3a9a9aaf16c37758c29c315b4b53d0ee4d618d?cid=null,BPM:  136.02200000,Danceability:  62%, D#, Minor,Energy:  65%,Valence:  38%,Acousticness:  2%,Instrumentalness:  0%,Speechiness:  3%,Liveness:  22%
11,ILYSB,LANY,http://www.spotontrack.com/track/ilysb/15193,https://open.spotify.com/track/3BwR5psKNxcyqWoc80eOuq,3BwR5psKNxcyqWoc80eOuq,,BPM:  100.02300000,Danceability:  60%, F, Major,Energy:  63%,Valence:  46%,Acousticness:  58%,Instrumentalness:  2%,Speechiness:  7%,Liveness:  33%
12,Oh Devil,Electric Guest,http://www.spotontrack.com/track/oh-devil/9144506,https://open.spotify.com/track/1kcfGBb6kSrGqNIMW7rAlB,1kcfGBb6kSrGqNIMW7rAlB,,BPM:  96.99900000,Danceability:  90%, G, Minor,Energy:  52%,Valence:  72%,Acousticness:  12%,Instrumentalness:  1%,Speechiness:  6%,Liveness:  18%
13,The Back of Your Hands - Edit,Nimino,http://www.spotontrack.com/track/the-back-of-your-hands-edit/13599621,https://open.spotify.com/track/0OuGMAJngBL0nTJZl48HQV,0OuGMAJngBL0nTJZl48HQV,https://p.scdn.co/mp3-preview/75e35f107d692cd90bc586907690d6062bc9cc08?cid=null,BPM:  90.05100000,Danceability:  68%, A#, Major,Energy:  30%,Valence:  16%,Acousticness:  93%,Instrumentalness:  65%,Speechiness:  9%,Liveness:  10%
14,Goodnight,Shoffy,http://www.spotontrack.com/track/goodnight/2038521,https://open.spotify.com/track/2bWoRWc3AD9Dv2IZTa6MaN,2bWoRWc3AD9Dv2IZTa6MaN,https://p.scdn.co/mp3-preview/6877b27efcedad3e6ef57e0b0bbf65d4083f642d?cid=null,BPM:  117.96100000,Danceability:  49%, F#, Minor,Energy:  32%,Valence:  6%,Acousticness:  54%,Instrumentalness:  0%,Speechiness:  5%,Liveness:  12%
15,Your Girl,Violet Days,http://www.spotontrack.com/track/your-girl/695198,https://open.spotify.com/track/6TYWE19e35N7Bn5heHwyY6,6TYWE19e35N7Bn5heHwyY6,https://p.scdn.co/mp3-preview/f6cd809cb2411ad2ecbc149255d636765a28af72?cid=null,BPM:  149.95300000,Danceability:  55%, A, Minor,Energy:  56%,Valence:  30%,Acousticness:  4%,Instrumentalness:  0%,Speechiness:  4%,Liveness:  32%
16,Die Trying,Michl,http://www.spotontrack.com/track/die-trying/269731,https://open.spotify.com/track/5JTAGruCIDyRLhKLwFkTnS,5JTAGruCIDyRLhKLwFkTnS,https://p.scdn.co/mp3-preview/0a5d473c5d748bb45b9c80f3fb2645e2ba804e7c?cid=null,BPM:  125.41000000,Danceability:  42%, F#, Major,Energy:  36%,Valence:  7%,Acousticness:  79%,Instrumentalness:  0%,Speechiness:  8%,Liveness:  15%
