1,...Baby One More Time,Britney Spears,http://www.spotontrack.com/track/baby-one-more-time/23989,https://open.spotify.com/track/7EFVJfuaqhIIvzNHZpEpth,7EFVJfuaqhIIvzNHZpEpth,https://p.scdn.co/mp3-preview/064ee7c5217b1b3f7666d99a966c95a201f5f2cb?cid=null,0.757,0.725,0,-4.86,0,0.0315,0.185,5.56e-05,0.568,0.887,92.96,211160,4
2,Genie In A Bottle (Album Version),Christina Aguilera,http://www.spotontrack.com/track/genie-in-a-bottle-album-version/529136,https://open.spotify.com/track/4gW7mm93XKmqdPduQ3bpqS,4gW7mm93XKmqdPduQ3bpqS,https://p.scdn.co/mp3-preview/33fd97da08f762145bd4c8595f6bc745092b9b6d?cid=null,0.618,0.794,1,-6.985,1,0.126,0.173,0.000226,0.144,0.919,175.822,217893,4
3,My Own Worst Enemy,Lit,http://www.spotontrack.com/track/my-own-worst-enemy/372213,https://open.spotify.com/track/33iv3wnGMrrDugd7GBso1z,33iv3wnGMrrDugd7GBso1z,https://p.scdn.co/mp3-preview/f8f93d9a3b0fd641993769cd9bb9078c01ac28e7?cid=null,0.494,0.946,4,-2.757,1,0.0637,0.00129,0,0.398,0.713,103.408,169027,4
4,No Scrubs,TLC,http://www.spotontrack.com/track/no-scrubs/3285,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs,1KGi9sZVMeszgZOWivFpxs,https://p.scdn.co/mp3-preview/69daa711bddd8fe7aa9acf17106ca85cf1ccfa14?cid=null,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.604,92.909,214400,4
5,Torn,Natalie Imbruglia,http://www.spotontrack.com/track/torn/364798,https://open.spotify.com/track/0KDaN0HL3TcJVTbXlQCEsS,0KDaN0HL3TcJVTbXlQCEsS,https://p.scdn.co/mp3-preview/6226210d4427f1f4dff7555abbd9801aae3af1f0?cid=null,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.608,96.308,244667,4
6,Learn to Fly,Foo Fighters,http://www.spotontrack.com/track/learn-to-fly/170172,https://open.spotify.com/track/0mWiuXuLAJ3Brin3Or2x6v,0mWiuXuLAJ3Brin3Or2x6v,https://p.scdn.co/mp3-preview/371ecdede3dda7f49d04ba01ee7c6087abd31e79?cid=null,0.439,0.931,11,-2.59,0,0.0473,1.92e-05,1.21e-05,0.193,0.516,135.944,234800,4
7,Wannabe - Radio Edit,Spice Girls,http://www.spotontrack.com/track/wannabe-radio-edit/17730,https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT,1Je1IMUlBXcx1Fz0WE7oPT,,0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.876,110.008,173027,4
8,Two Princes,Spin Doctors,http://www.spotontrack.com/track/two-princes/22481,https://open.spotify.com/track/4ePP9So5xRzspjLFVVbj90,4ePP9So5xRzspjLFVVbj90,https://p.scdn.co/mp3-preview/88531d1cfdbcea42686efb7ea5dcf8c5ae797260?cid=null,0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.83,103.731,256733,4
9,Never There,Cake,http://www.spotontrack.com/track/never-there/1159235,https://open.spotify.com/track/7aKWgpecgLEqisWcXPElDl,7aKWgpecgLEqisWcXPElDl,https://p.scdn.co/mp3-preview/a551f1b50022ab25879814abf8c09c553c7fd238?cid=null,0.761,0.735,9,-8.171,0,0.043,0.0426,0.0838,0.0917,0.602,125.815,164267,4
10,Black or White - Single Version,Michael Jackson,http://www.spotontrack.com/track/black-or-white-single-version/81818,https://open.spotify.com/track/2Cy7QY8HPLk925AyNAt6OG,2Cy7QY8HPLk925AyNAt6OG,https://p.scdn.co/mp3-preview/2b6e89f6ad480deed492b01d5a63aabeaa6af1ff?cid=null,0.741,0.894,4,-3.826,1,0.0495,0.0824,0.0527,0.089,0.96,114.869,202853,4
