1,Mask Off - Remix,Future,http://www.spotontrack.com/track/mask-off-remix/23679189,https://open.spotify.com/track/6DB2KOEwHnjkgEnBt5SdeJ,6DB2KOEwHnjkgEnBt5SdeJ,https://p.scdn.co/mp3-preview/c51f0986f9a2e8d6058044b9d0b136b20766a99f?cid=null,0.727,0.431,2,-12.007,1,0.395,0.0111,0.0166,0.506,0.226,150.005,257987,4
2,HUMBLE.,Kendrick Lamar,http://www.spotontrack.com/track/humble/17622702,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,7KXjTSCq5nL1LoYtL7XAwS,,0.904,0.611,1,-6.842,0,0.0888,0.000259,2.03e-05,0.0976,0.427,150.02,177000,4
3,Unforgettable (Spanish Remix),JLuv Official,http://www.spotontrack.com/track/unforgettable-spanish-remix/23299404,https://open.spotify.com/track/4iFTKFNULHYkZA4N9Oc8JV,4iFTKFNULHYkZA4N9Oc8JV,https://p.scdn.co/mp3-preview/e163e478340092998fe121134e6512e4e73ca70e?cid=null,0.728,0.675,8,-11.555,0,0.149,0.0381,5.15e-05,0.559,0.701,97.984,235807,4
4,T-Shirt,Migos,http://www.spotontrack.com/track/t-shirt/7405034,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,7KOlJ92bu51cltsD9KU5I7,https://p.scdn.co/mp3-preview/edd2f6579cc0e33d93b4348cab6b7dfee0dfedbc?cid=null,0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.515,139.023,242407,4
5,Wyclef Jean,Young Thug,http://www.spotontrack.com/track/wyclef-jean/2038489,https://open.spotify.com/track/55OdqrG8WLmsYyY1jijD9b,55OdqrG8WLmsYyY1jijD9b,https://p.scdn.co/mp3-preview/d3eb12d7e4bb7b9d8f150abcd214c10d345b62ee?cid=null,0.863,0.576,5,-5.687,0,0.239,0.124,0,0.143,0.839,132.054,236293,4
6,G.O.M.D.,J. Cole,http://www.spotontrack.com/track/g-o-m-d/606,https://open.spotify.com/track/16qYlQ6koFxYVbiJbGHblz,16qYlQ6koFxYVbiJbGHblz,https://p.scdn.co/mp3-preview/87bb65bfbf96bb17b16e43e9d178fe40fde21df9?cid=null,0.889,0.393,4,-10.821,0,0.267,0.331,8.67e-06,0.283,0.31,128.065,301133,4
7,DNA.,Kendrick Lamar,http://www.spotontrack.com/track/dna/17622696,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,6HZILIRieu8S0iqY8kIKhj,,0.637,0.514,1,-6.763,1,0.365,0.0047,0,0.094,0.379,139.931,185947,4
8,Wasted (feat. Plies),Gucci Mane,http://www.spotontrack.com/track/wasted-feat-plies/4971607,https://open.spotify.com/track/5BLXKX1TX2RBwkwUm9Mi2E,5BLXKX1TX2RBwkwUm9Mi2E,https://p.scdn.co/mp3-preview/6b0243bae9dd428f92aa0646f6ba29ba23d8f578?cid=null,0.702,0.727,5,-3.443,1,0.155,0.0827,0,0.0831,0.552,155.093,249840,4
9,Addicted To My Ex,M City JR,http://www.spotontrack.com/track/addicted-to-my-ex/915649,https://open.spotify.com/track/5NuhZIx47GxB5DAXg8jWHN,5NuhZIx47GxB5DAXg8jWHN,https://p.scdn.co/mp3-preview/4ebd74207ffa4526ce1d16e3ea4e98eeab5cc087?cid=null,0.83,0.5,1,-6.597,1,0.0725,0.0889,0.000349,0.277,0.0498,140.009,223074,4
10,Look At Me!,Xxxtentacion,http://www.spotontrack.com/track/look-at-me/9928234,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18,7floNISpH8VF4z4459Qo18,https://p.scdn.co/mp3-preview/b1aec4586cd200a817ed4d28baaaa2b3aa483e26?cid=null,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.356,139.059,126346,4
11,Tunnel Vision,Kodak Black,http://www.spotontrack.com/track/tunnel-vision/14935341,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,4Q3N4Ct4zCuIHuZ65E3BD4,https://p.scdn.co/mp3-preview/39e131a9b6a70f0ebb13a6b4ae5a1e530d5f812f?cid=null,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187,4
12,Congratulations,Post Malone,http://www.spotontrack.com/track/congratulations/6548934,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,3a1lNhkSLSkpJE4MSHpDu9,,0.627,0.812,6,-4.215,1,0.0358,0.198,0,0.212,0.497,123.071,220293,4
13,XO TOUR Llif3,Lil Uzi Vert,http://www.spotontrack.com/track/xo-tour-llif3/13473766,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq,2eMwDehkIC1j68U6FA3Eiq,https://p.scdn.co/mp3-preview/7add10ee576e9017030c09aa6d8bcaf682714859?cid=null,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.392,155.096,182707,4
14,Gyalchester,Drake,http://www.spotontrack.com/track/gyalchester/14929334,https://open.spotify.com/track/0w7TC8SBiCocaPZX9r7oiz,0w7TC8SBiCocaPZX9r7oiz,,0.87,0.382,1,-8.38,1,0.0663,0.0313,0.00193,0.0939,0.176,131.027,189230,4
15,Trap Paris (feat. Quavo & Ty Dolla $ign),Machine Gun Kelly,http://www.spotontrack.com/track/trap-paris-feat-quavo-ty-dolla-ign/17722695,https://open.spotify.com/track/7DLswAt4vQingBBs40mfwj,7DLswAt4vQingBBs40mfwj,,0.967,0.635,4,-4.936,0,0.0705,0.0212,0,0.0902,0.18,124.971,203000,4
16,Handsome And Wealthy,Migos,http://www.spotontrack.com/track/handsome-and-wealthy/441571,https://open.spotify.com/track/61zTSexBvC42Db8jxMHuKx,61zTSexBvC42Db8jxMHuKx,https://p.scdn.co/mp3-preview/d86469722a8b0b3bb079b8d1128202804c7ada7e?cid=null,0.858,0.665,2,-2.907,1,0.101,0.00348,0,0.094,0.24,146.031,210557,4
17,Magnolia,Playboi Carti,http://www.spotontrack.com/track/magnolia/17722320,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,1e1JKLEDKP7hEQzJfNAgPl,,0.791,0.586,11,-7.372,0,0.29,0.012,0,0.46,0.42,163.029,181812,4
18,Hot N*gga,Bobby Shmurda,http://www.spotontrack.com/track/hot-n-gga/60807,https://open.spotify.com/track/19gEmPjfqSZT0ulDRfjl0m,19gEmPjfqSZT0ulDRfjl0m,https://p.scdn.co/mp3-preview/db514620c64b34d46d7c00e25a8927689a99571e?cid=null,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.189,167.879,194561,4
19,Time Ticking (feat. Bobby Shmurda & Rowdy Rebel),Juelz Santana,http://www.spotontrack.com/track/time-ticking-feat-bobby-shmurda-rowdy-rebel/6850052,https://open.spotify.com/track/1xbei6AtRdYm6UBMQlU9GH,1xbei6AtRdYm6UBMQlU9GH,https://p.scdn.co/mp3-preview/6480dfc19e29025f25d805ba21352f4b13713177?cid=null,0.563,0.886,4,-3.184,1,0.278,0.122,1.08e-05,0.441,0.366,88.586,240611,4
20,There It Go (The Whistle Song),Juelz Santana,http://www.spotontrack.com/track/there-it-go-the-whistle-song/721804,https://open.spotify.com/track/50UkypyQJbSQLaXHke5Yep,50UkypyQJbSQLaXHke5Yep,,0.947,0.883,6,-6.306,0,0.208,0.022,0.000478,0.422,0.553,100.004,180493,4
21,Portland,Drake,http://www.spotontrack.com/track/portland/12793031,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,2bjwRfXMk4uRgOD9IBYl9h,,0.924,0.444,1,-8.227,1,0.243,0.0143,0,0.26,0.323,136.088,236615,4
22,goosebumps,Travis Scott,http://www.spotontrack.com/track/goosebumps/2132092,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6gBFPUFcJLzWGx4lenP6h2,https://p.scdn.co/mp3-preview/d6d1ec9bfc82463707878d5e36d15e7b8a364069?cid=null,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837,4
23,Comin Out Strong,Future,http://www.spotontrack.com/track/comin-out-strong/9935216,https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw,3mRcWCyteY2133a7xVMrYw,https://p.scdn.co/mp3-preview/5da6e7730e5f7b5155f699309a851b80ceea4f55?cid=null,0.628,0.481,1,-7.775,1,0.475,0.29,0,0.118,0.316,108.761,254370,5
24,Ice Melts,Drake,http://www.spotontrack.com/track/ice-melts/12793041,https://open.spotify.com/track/7bJ4mu7MHa3rHiNyKjOoSl,7bJ4mu7MHa3rHiNyKjOoSl,,0.813,0.558,9,-7.559,1,0.337,0.0754,0,0.385,0.602,124.949,250770,4
25,Bounce Back,Big Sean,http://www.spotontrack.com/track/bounce-back/7505290,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,0SGkqnVQo9KPytSri1H6cF,,0.77,0.567,2,-5.698,1,0.175,0.105,0,0.125,0.256,81.477,222360,4
26,Skateboard P (feat. Big Sean),Madeintyo,http://www.spotontrack.com/track/skateboard-p-feat-big-sean/9145066,https://open.spotify.com/track/07pJdL0L9XDGW0HBj0rIS2,07pJdL0L9XDGW0HBj0rIS2,https://p.scdn.co/mp3-preview/e51c6e60a13e426c949ba81b393fb89a73816b95?cid=null,0.831,0.47,1,-7.48,0,0.425,0.0371,0,0.144,0.347,75.474,242307,4
27,Watch Out,2 Chainz,http://www.spotontrack.com/track/watch-out/1432,https://open.spotify.com/track/22DKsoYFV5npPXmnPpXL7i,22DKsoYFV5npPXmnPpXL7i,,0.901,0.509,8,-6.777,0,0.492,0.842,0,0.0531,0.537,129.924,207813,4
28,Ex Calling,6LACK,http://www.spotontrack.com/track/ex-calling/5606259,https://open.spotify.com/track/2RwmsAOxtiRezQPmvyejb8,2RwmsAOxtiRezQPmvyejb8,,0.782,0.559,1,-7.545,1,0.258,0.00746,1.74e-05,0.232,0.0782,156.018,211960,4
29,Slide,Calvin Harris,http://www.spotontrack.com/track/slide/9935214,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk,6gpcs5eMhJwax4mIfKDYQk,https://p.scdn.co/mp3-preview/d3e8d7ced6e0f3844b8c0309a7d4baad511a3518?cid=null,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.508,104.066,230813,4
