1,Edge of the Sky,Ferry Corsten,http://www.spotontrack.com/track/edge-of-the-sky/23779980,https://open.spotify.com/track/4jJ91nvFdlGII37baqRt8r,4jJ91nvFdlGII37baqRt8r,https://p.scdn.co/mp3-preview/bac227d4d658f6482999683e3fc7657c2c4c2eb7?cid=null,0.467,0.891,0,-8.581,0,0.0506,0.00183,0.0112,0.0865,0.0398,127.963,251250,4
2,now is the time,Various Artists,http://www.spotontrack.com/track/now-is-the-time/22004893,https://open.spotify.com/track/2sOW7GiGOJvaOPawzMoDjC,2sOW7GiGOJvaOPawzMoDjC,https://p.scdn.co/mp3-preview/6d80bdf4a03503378afbcc42ba796200bcd24b20?cid=null,,0.8,2,-5.962,1,,0.00111,0.00538,0.343,,0,14263,
3,BOOM,Tiësto,http://www.spotontrack.com/track/boom/19882855,https://open.spotify.com/track/7Mq3vRtwjRdDTxpQXrS8k6,7Mq3vRtwjRdDTxpQXrS8k6,https://p.scdn.co/mp3-preview/191fb79b7783b11a9fee0b145bd4f330bc361ba2?cid=null,0.78,0.887,2,-3.351,1,0.0582,0.000633,0.745,0.272,0.125,122.995,154146,4
4,Limitless (feat. Sophie Rose),Sam F,http://www.spotontrack.com/track/limitless-feat-sophie-rose/14944383,https://open.spotify.com/track/1iqWOhbj2huCgIbwoq5Jcq,1iqWOhbj2huCgIbwoq5Jcq,https://p.scdn.co/mp3-preview/638d2f13ccce34a11a563249034f0cbbf7c99888?cid=null,0.559,0.854,11,-3.923,0,0.036,0.0256,2.61e-06,0.294,0.474,156.008,210968,4
5,Leaving Now,Noisestorm,http://www.spotontrack.com/track/leaving-now/437239,https://open.spotify.com/track/54GhIt6ohl4iEJvIRSq6fm,54GhIt6ohl4iEJvIRSq6fm,https://p.scdn.co/mp3-preview/3a44fd8daa32d446a3429caefcd6656c796bcf35?cid=null,0.358,0.915,11,-2.301,1,0.0579,0.00587,0.202,0.126,0.117,170.001,237177,4
6,Good Life,Kiso,http://www.spotontrack.com/track/good-life/17725035,https://open.spotify.com/track/5tVgnZtHJS9JDKlte1plXm,5tVgnZtHJS9JDKlte1plXm,https://p.scdn.co/mp3-preview/1a7c1019611b8457f0f24a7fcf47aa5cb87d6b9f?cid=null,0.597,0.832,11,-5.48,0,0.147,0.044,2.96e-05,0.0864,0.479,162.03,192041,4
7,Be Like You - Dante Klein RMX,CVBZ,http://www.spotontrack.com/track/be-like-you-dante-klein-rmx/20718359,https://open.spotify.com/track/4F47yMP9WPb2MMvOUxNHKB,4F47yMP9WPb2MMvOUxNHKB,https://p.scdn.co/mp3-preview/c641eb9a1671ae95a761d270a13b4337baa50a97?cid=null,0.597,0.715,7,-6.184,0,0.127,0.0226,0,0.224,0.498,95.134,164750,4
8,Venera [Vee's Theme],Ferry Corsten,http://www.spotontrack.com/track/venera-vee-s-theme/23779972,https://open.spotify.com/track/3Zw2wnCbmJDAUFMDATwr5c,3Zw2wnCbmJDAUFMDATwr5c,https://p.scdn.co/mp3-preview/7e2d868203d0caa3b98468c8891a2391356b4001?cid=null,0.425,0.867,6,-9.977,1,0.0356,0.000186,0.913,0.0806,0.0984,135.009,329883,4
9,Legacy,Dimitri Vangelis & Wyman,http://www.spotontrack.com/track/legacy/17625950,https://open.spotify.com/track/18xIe4yCyqSr4WoLbM03t8,18xIe4yCyqSr4WoLbM03t8,https://p.scdn.co/mp3-preview/1dddc2a3416cf5dc6cb0559bb62648c704da0506?cid=null,0.587,0.772,4,-4.439,0,0.0375,0.0214,0.698,0.447,0.201,127.978,198426,4
10,Make You Mine,Aire Atlantica,http://www.spotontrack.com/track/make-you-mine/17291058,https://open.spotify.com/track/1zxIRJSu7sUmz8Ea6Ka5oF,1zxIRJSu7sUmz8Ea6Ka5oF,https://p.scdn.co/mp3-preview/cbe0437eaf91a020f2a23425e1f3869701ef9c68?cid=null,0.738,0.818,2,-3.652,0,0.0692,0.282,0.000543,0.101,0.53,139.998,202286,4
11,"Afraid, Unafraid",SLUMBERJACK,http://www.spotontrack.com/track/afraid-unafraid/17542127,https://open.spotify.com/track/3k8Vghvr9JRdXmT4GOuq9i,3k8Vghvr9JRdXmT4GOuq9i,https://p.scdn.co/mp3-preview/1e9f71a27e8d5b17b8659d3feb528f81dc708fda?cid=null,0.529,0.739,9,-5.356,0,0.0543,0.0144,0.000255,0.39,0.403,149.915,179200,4
12,Here Comes The Night - NGHTMRE Remix,DJ Snake,http://www.spotontrack.com/track/here-comes-the-night-nghtmre-remix/16199550,https://open.spotify.com/track/3jKqyskNFx4OpnppbG31G7,3jKqyskNFx4OpnppbG31G7,,0.466,0.909,1,-3.391,1,0.0644,0.0451,3.24e-06,0.22,0.222,159.775,276000,4
13,Touch The Sky,Cedric Gervais,http://www.spotontrack.com/track/touch-the-sky/16113598,https://open.spotify.com/track/2xQhpYSiYn5DQfr73aOTTM,2xQhpYSiYn5DQfr73aOTTM,https://p.scdn.co/mp3-preview/cab3cafbf34dab9f9b780a129685fa71668466af?cid=null,0.633,0.964,2,-3.573,1,0.0298,0.158,0.0159,0.204,0.111,124.022,155963,4
14,Wildcard,Mickey Valen,http://www.spotontrack.com/track/wildcard/15781777,https://open.spotify.com/track/4TcSvASmTs7HICEY6is1iX,4TcSvASmTs7HICEY6is1iX,https://p.scdn.co/mp3-preview/8ba478e4bc9ee2effc84cc59cfbbac5e984e4809?cid=null,0.531,0.769,10,-2.881,0,0.063,0.325,0,0.305,0.454,77.351,195252,4
15,On Our Own (feat. Natalie Major),Showtek,http://www.spotontrack.com/track/on-our-own-feat-natalie-major/14790202,https://open.spotify.com/track/5lA0TO9agsSK7TxpM4xHs8,5lA0TO9agsSK7TxpM4xHs8,https://p.scdn.co/mp3-preview/b91090de269e45d418c1a42a1b996ca5fffd0fe8?cid=null,0.466,0.849,9,-3.85,0,0.0633,0.0771,2.89e-06,0.104,0.353,183.76,224212,4
